point_id,rot_x,rot_y,rot_z,lod_level,mean_gpu_ms,mean_cpu_ms,mean_fps,triangle_count,visible_renderer_count,screen_coverage,draw_call_count
1,0,135,0,0,3.462217,17.30189,57.79717,171273,491,0.001275,872
1,0,135,0,1,3.339579,19.76409,50.59681,104475,498,0.001445,748
1,0,135,0,2,3.338313,19.76854,50.58544,93494,497,0.001791,722
1,0,135,0,3,3.16394,19.70877,50.73883,85042,497,0.001796,537
1,0,180,0,0,3.29077,16.83799,59.38953,80734,111,0.002196,402
1,0,180,0,1,3.449051,19.61409,50.98375,62450,111,0.002318,354
1,0,180,0,2,3.539822,19.48493,51.32172,61171,111,0.002878,323
1,0,180,0,3,3.546697,19.36789,51.63184,60489,111,0.002878,317
1,0,225,0,0,3.617646,16.63433,60.11662,64732,28,0.002588,294
1,0,225,0,1,3.716681,19.38018,51.59911,56670,28,0.002755,264
1,0,225,0,2,3.831369,19.28416,51.85602,56249,28,0.004151,255
1,0,225,0,3,3.82208,19.18497,52.12413,56074,28,0.004151,249
1,0,270,0,0,3.865892,16.81684,59.46422,67968,11,0.004296,256
1,0,270,0,1,3.913143,19.65497,50.87772,68954,11,0.004744,237
1,0,270,0,2,3.909778,19.37305,51.6181,65291,11,0.005547,239
1,0,270,0,3,3.849948,19.40524,51.53248,62660,11,0.005547,235
1,0,315,0,0,4.691237,17.49307,57.1655,517727,638,0.001950,1460
1,0,315,0,1,4.429532,20.15133,49.62452,315056,640,0.001965,1285
1,0,315,0,2,4.361289,20.07245,49.81953,206364,651,0.002543,1268
1,0,315,0,3,3.915996,19.92084,50.1987,111279,650,0.002541,880
1,15,0,0,0,5.920255,21.77294,45.92856,2145627,6331,0.000478,7478
1,15,0,0,1,5.443145,24.57231,40.69622,1092186,6325,0.000486,6560
1,15,0,0,2,5.161916,23.22612,43.05497,673646,6341,0.000580,6286
1,15,0,0,3,4.013987,22.57089,44.30486,331470,6339,0.000533,3362
1,15,45,0,0,7.469466,28.40888,35.20026,3172372,14134,0.000268,12059
1,15,45,0,1,6.83268,28.77023,34.75815,1520118,14130,0.000277,11231
1,15,45,0,2,6.097613,26.18902,38.18394,923013,14138,0.000341,10555
1,15,45,0,3,4.428885,26.08621,38.33443,440418,14138,0.000352,4327
1,15,90,0,0,5.796059,23.51669,42.52299,2075997,9013,0.000267,7525
1,15,90,0,1,5.146419,25.10248,39.83671,965632,9017,0.000278,6745
1,15,90,0,2,4.912787,24.71491,40.46141,592289,9031,0.000315,6281
1,15,90,0,3,3.860716,24.08643,41.51715,299486,9031,0.000310,2454
1,15,135,0,0,3.485915,17.29001,57.83685,225358,491,0.001343,1028
1,15,135,0,1,3.453074,20.07666,49.80908,129685,494,0.001524,860
1,15,135,0,2,3.516269,19.84807,50.38273,108143,500,0.001855,836
1,15,135,0,3,3.491547,19.67538,50.82494,92555,501,0.001887,627
1,15,180,0,0,3.390171,16.70358,59.86741,89005,111,0.002116,418
1,15,180,0,1,3.478156,19.4133,51.51107,67989,111,0.002241,356
1,15,180,0,2,3.591719,19.34163,51.70195,65851,111,0.002809,325
1,15,180,0,3,3.635566,19.36657,51.63538,65291,111,0.002809,319
1,15,225,0,0,3.569079,16.68945,59.91809,76861,32,0.002480,329
1,15,225,0,1,3.539456,19.50545,51.26773,63488,32,0.002678,278
1,15,225,0,2,3.543552,19.27061,51.89248,61935,32,0.004149,268
1,15,225,0,3,3.494181,19.26868,51.8977,62163,32,0.004149,261
1,15,270,0,0,3.863771,16.65675,60.03572,241087,11,0.003789,404
1,15,270,0,1,4.008594,19.49399,51.29787,169782,11,0.004214,351
1,15,270,0,2,4.090953,19.2694,51.89575,123084,11,0.004997,349
1,15,270,0,3,4.07691,19.24471,51.96235,79001,11,0.004997,326
1,15,315,0,0,4.965206,17.00175,58.81748,772635,633,0.002354,2449
1,15,315,0,1,4.544669,20.23676,49.41502,446154,633,0.002198,2051
1,15,315,0,2,4.422143,20.21064,49.4789,289573,643,0.002782,2011
1,15,315,0,3,3.903854,20.0038,49.99051,159909,643,0.002813,1512
2,-15,0,0,0,5.689481,18.64239,53.6412,1080222,5237,0.001172,3147
2,-15,0,0,1,4.989133,22.40529,44.63232,616833,5251,0.001265,2933
2,-15,0,0,2,4.668672,22.32863,44.78554,395636,5272,0.001674,2604
2,-15,0,0,3,3.602511,22.17881,45.08807,210554,5270,0.001666,1979
2,-15,45,0,0,7.338424,25.6057,39.05381,2569572,13247,0.000775,8672
2,-15,45,0,1,6.714642,27.51052,36.34973,1265234,13258,0.000786,7817
2,-15,45,0,2,5.856768,25.81029,38.74424,776551,13268,0.000994,7444
2,-15,45,0,3,4.3136,24.84932,40.24255,380818,13268,0.000970,3397
2,-15,90,0,0,6.228828,24.57376,40.69381,2093312,9794,0.000471,7154
2,-15,90,0,1,5.780919,25.08982,39.85681,1008176,9795,0.000432,6400
2,-15,90,0,2,5.295616,24.64774,40.57168,622851,9816,0.000622,6094
2,-15,90,0,3,3.932869,24.13755,41.42922,298007,9815,0.000564,2500
2,-15,135,0,0,3.793846,18.04318,55.42261,375044,1180,0.001596,1501
2,-15,135,0,1,3.568713,20.74162,48.21223,209716,1184,0.001741,1326
2,-15,135,0,2,3.474826,20.30115,49.25829,153785,1194,0.002408,1323
2,-15,135,0,3,2.995639,20.28976,49.28593,109037,1191,0.002439,783
2,-15,180,0,0,2.997321,16.84841,59.35277,96475,111,0.001688,438
2,-15,180,0,1,3.140682,19.66327,50.85624,74685,111,0.001807,391
2,-15,180,0,2,3.26122,19.60814,50.99924,69057,111,0.002193,359
2,-15,180,0,3,3.284041,19.39451,51.56099,65633,111,0.002193,356
2,-15,225,0,0,3.331438,16.79534,59.54031,67892,35,0.004432,304
2,-15,225,0,1,3.449783,19.60368,51.01082,60368,36,0.004890,276
2,-15,225,0,2,3.559351,19.28915,51.84262,58977,36,0.005780,268
2,-15,225,0,3,3.619182,19.34234,51.70004,59285,36,0.005780,264
2,-15,270,0,0,3.804014,16.7608,59.66302,111670,11,0.004603,273
2,-15,270,0,1,3.844096,19.7206,50.7084,91357,11,0.005052,258
2,-15,270,0,2,3.891859,19.33136,51.72942,85465,11,0.005739,263
2,-15,270,0,3,3.770002,19.42036,51.49236,71233,11,0.005739,259
2,-15,315,0,0,4.997547,16.62416,60.15342,427987,555,0.008023,1174
2,-15,315,0,1,4.7104,20.10308,49.74361,278439,560,0.008236,1111
2,-15,315,0,2,4.566821,19.93493,50.16321,184830,572,0.009782,1041
2,-15,315,0,3,3.966245,20.02667,49.93341,102127,571,0.010165,728
2,0,0,0,0,5.874037,16.85505,59.32939,1402977,5399,0.001034,3749
2,0,0,0,1,5.361012,22.48933,44.46554,809425,5406,0.001071,3499
2,0,0,0,2,4.91268,21.27199,47.01017,498537,5416,0.001246,3195
2,0,0,0,3,3.805099,23.95782,41.74003,249428,5413,0.001216,2305
2,0,45,0,0,7.4704,26.69911,37.45444,2632676,13415,0.000711,8972
2,0,45,0,1,6.661888,27.41317,36.47882,1311568,13415,0.000736,8047
2,0,45,0,2,5.884455,25.58583,39.08413,783713,13426,0.000885,7660
2,0,45,0,3,4.272332,26.97881,37.06613,398159,13425,0.000856,3591
2,0,90,0,0,6.277632,24.4799,40.84983,2118942,9925,0.000325,7261
2,0,90,0,1,5.768123,24.7649,40.37973,1021135,9923,0.000377,6393
2,0,90,0,2,5.343095,24.5313,40.76424,616778,9935,0.000462,5970
2,0,90,0,3,4.015275,23.79803,42.02028,313187,9936,0.000434,2517
2,0,135,0,0,4.192695,18.07124,55.33654,389167,1314,0.001918,1615
2,0,135,0,1,4.009618,20.59994,48.54383,214339,1318,0.002068,1419
2,0,135,0,2,4.01642,20.60577,48.53009,159981,1319,0.002527,1393
2,0,135,0,3,3.627812,20.20274,49.49823,114861,1317,0.002486,826
2,0,180,0,0,3.398656,16.80405,59.50946,111733,111,0.001498,461
2,0,180,0,1,3.514441,19.62438,50.95703,92744,111,0.001606,404
2,0,180,0,2,3.655095,19.46106,51.38465,83380,111,0.001962,373
2,0,180,0,3,3.643026,19.43047,51.46556,74850,111,0.001962,365
2,0,225,0,0,3.595776,16.80304,59.51305,78592,39,0.004103,327
2,0,225,0,1,3.680475,19.49692,51.29016,68304,39,0.004464,290
2,0,225,0,2,3.783314,19.36696,51.63432,67857,39,0.005459,280
2,0,225,0,3,3.853312,19.45604,51.39793,67081,39,0.005459,276
2,0,270,0,0,4.294949,16.82168,59.44711,220322,17,0.126884,374
2,0,270,0,1,4.277979,19.45727,51.39467,165658,16,0.129742,320
2,0,270,0,2,4.236069,19.34908,51.68204,128345,16,0.130127,317
2,0,270,0,3,4.132645,19.16199,52.18665,92476,16,0.130127,315
2,0,315,0,0,4.655762,17.59979,56.81887,612704,618,0.006879,1505
2,0,315,0,1,4.417221,21.62033,46.25276,383169,617,0.006621,1413
2,0,315,0,2,4.267593,20.0926,49.76956,243586,629,0.008493,1329
2,0,315,0,3,3.710537,19.92185,50.19614,130570,628,0.008514,967
2,15,0,0,0,6.120355,18.66652,53.57186,1727832,5233,0.001144,4567
2,15,0,0,1,5.242414,24.47742,40.85398,949193,5237,0.001130,4117
2,15,0,0,2,4.921259,22.68744,44.07725,587926,5249,0.001300,3766
2,15,0,0,3,3.811643,22.34709,44.74856,302738,5246,0.001217,2740
2,15,45,0,0,7.216475,23.78765,42.03862,2745471,13340,0.000640,9525
2,15,45,0,1,6.243485,27.49316,36.37268,1366412,13334,0.000668,8413
2,15,45,0,2,5.843797,25.36323,39.42716,835226,13343,0.000794,8040
2,15,45,0,3,4.175189,24.97749,40.03605,422063,13344,0.000815,3848
2,15,90,0,0,6.11131,24.519,40.78469,2175656,9787,0.000554,7514
2,15,90,0,1,5.611913,25.30581,39.51662,1032231,9780,0.000573,6625
2,15,90,0,2,5.262903,26.24537,38.10196,644043,9803,0.000653,6278
2,15,90,0,3,4.153065,25.99569,38.46791,326790,9803,0.000634,2645
2,15,135,0,0,4.122606,18.11732,55.1958,445711,1220,0.002247,1860
2,15,135,0,1,3.78817,20.81219,48.04876,244218,1218,0.002294,1613
2,15,135,0,2,3.776906,22.08512,45.27935,183230,1228,0.003083,1606
2,15,135,0,3,3.317248,20.44206,48.91875,133051,1230,0.003610,1006
2,15,180,0,0,3.083973,16.56087,60.3833,137542,111,0.001634,490
2,15,180,0,1,3.218724,19.62789,50.9479,102056,111,0.001755,416
2,15,180,0,2,3.313979,19.29884,51.81659,91714,111,0.002159,386
2,15,180,0,3,3.279506,19.44562,51.42546,82422,111,0.002159,377
2,15,225,0,0,3.267657,16.80483,59.50671,96748,39,0.004725,381
2,15,225,0,1,3.391634,19.52948,51.20464,77795,39,0.005147,308
2,15,225,0,2,3.536677,19.39038,51.57195,77225,39,0.006466,299
2,15,225,0,3,3.594679,19.4002,51.54586,77646,39,0.006466,297
2,15,270,0,0,3.782949,16.83969,59.38353,373686,23,0.140287,659
2,15,270,0,1,3.741696,19.52867,51.20676,259204,21,0.148655,564
2,15,270,0,2,3.63125,19.40186,51.54146,179214,21,0.148948,552
2,15,270,0,3,3.408311,19.31891,51.76274,110717,21,0.148948,497
2,15,315,0,0,4.890625,16.75197,59.69446,806606,548,0.006807,2379
2,15,315,0,1,4.603684,20.23011,49.43126,485682,553,0.006944,2131
2,15,315,0,2,4.45952,20.13141,49.67363,311649,562,0.009035,1978
2,15,315,0,3,3.823397,19.95088,50.12311,173822,562,0.009035,1541
3,-15,0,0,0,5.495535,19.40991,51.52006,1147572,4952,0.000581,4404
3,-15,0,0,1,5.039616,24.56007,40.7165,609468,4954,0.000626,3905
3,-15,0,0,2,4.72306,22.9803,43.51553,388356,4980,0.000770,3937
3,-15,0,0,3,3.665605,22.13632,45.17462,210090,4980,0.000854,2155
3,-15,45,0,0,7.056106,26.28062,38.05086,2813204,12816,0.000411,10747
3,-15,45,0,1,6.540288,26.97941,37.0653,1341188,12825,0.000451,9539
3,-15,45,0,2,5.983152,27.39576,36.502,819709,12841,0.000553,9096
3,-15,45,0,3,4.429004,25.21575,39.65775,402936,12842,0.000597,3817
3,-15,90,0,0,6.388736,25.87491,38.64748,2140916,9487,0.000447,7948
3,-15,90,0,1,5.709036,26.40948,37.8652,1001690,9498,0.000371,7130
3,-15,90,0,2,5.233664,24.9824,40.02818,598711,9531,0.000433,6520
3,-15,90,0,3,3.884741,24.11049,41.47572,291291,9530,0.000428,2539
3,-15,135,0,0,3.753911,17.7137,56.45348,345891,995,0.001462,1377
3,-15,135,0,1,3.756398,20.54095,48.68324,195384,1001,0.001499,1251
3,-15,135,0,2,3.813669,20.32334,49.2045,143865,1015,0.001814,1234
3,-15,135,0,3,3.496741,20.24286,49.40013,97200,1012,0.001889,749
3,-15,180,0,0,3.27617,16.52057,60.5306,75391,111,0.001626,407
3,-15,180,0,1,3.388635,19.50879,51.25896,59170,111,0.001725,364
3,-15,180,0,2,3.52256,19.60601,51.00478,57402,111,0.002120,334
3,-15,180,0,3,3.541577,19.3631,51.64462,56409,111,0.002120,327
3,-15,225,0,0,3.544942,16.72731,59.78248,57353,21,0.002573,268
3,-15,225,0,1,3.666651,19.37971,51.60035,54451,22,0.003042,263
3,-15,225,0,2,3.788215,19.20952,52.05751,54325,23,0.004317,257
3,-15,225,0,3,3.855068,19.24817,51.953,54080,23,0.004317,252
3,-15,270,0,0,3.557595,16.67235,59.97954,52253,4,0.003909,211
3,-15,270,0,1,3.593801,19.60953,50.99562,51252,4,0.004929,207
3,-15,270,0,2,3.578953,19.37744,51.60641,51396,4,0.006827,204
3,-15,270,0,3,3.592191,19.29478,51.82749,52115,4,0.006827,209
3,-15,315,0,0,4.744193,17.16936,58.2433,302513,427,0.001993,849
3,-15,315,0,1,4.526885,19.91957,50.20189,192819,428,0.002184,790
3,-15,315,0,2,4.392302,19.80884,50.48252,128028,449,0.003192,741
3,-15,315,0,3,3.959516,19.6533,50.88203,75244,448,0.003375,482
3,0,0,0,0,6.197385,19.68042,50.81192,1491417,5340,0.000603,5192
3,0,0,0,1,5.638774,23.38918,42.75481,792660,5345,0.000628,4584
3,0,0,0,2,5.208542,22.25002,44.94377,494798,5356,0.000798,4584
3,0,0,0,3,4.049493,22.21383,45.01701,246336,5353,0.000768,2523
3,0,45,0,0,7.755563,26.18817,38.18518,2922063,13344,0.000501,11126
3,0,45,0,1,7.019981,27.38833,36.5119,1402429,13345,0.000521,10009
3,0,45,0,2,6.127343,27.03977,36.98257,854643,13363,0.000778,9661
3,0,45,0,3,4.458189,27.36984,36.53657,403718,13362,0.000750,3940
3,0,90,0,0,6.728997,24.14299,41.4199,2279091,9861,0.000299,8277
3,0,90,0,1,6.017152,25.51686,39.18978,1069298,9859,0.000351,7394
3,0,90,0,2,5.560303,25.41767,39.34271,640546,9873,0.000429,6861
3,0,90,0,3,4.01408,25.98209,38.48805,316306,9874,0.000432,2742
3,0,135,0,0,4.050652,17.99178,55.58094,375841,1300,0.001443,1559
3,0,135,0,1,3.880667,20.65544,48.41339,206859,1305,0.001558,1397
3,0,135,0,2,3.922688,20.40582,49.00562,150939,1307,0.001885,1365
3,0,135,0,3,3.447296,20.18678,49.53737,105958,1305,0.001837,805
3,0,180,0,0,3.243813,16.82245,59.44437,91894,111,0.001318,443
3,0,180,0,1,3.388562,19.63424,50.93143,77562,111,0.001401,385
3,0,180,0,2,3.530386,19.781,50.55355,71865,111,0.001734,354
3,0,180,0,3,3.507127,19.4,51.54638,68349,111,0.001734,350
3,0,225,0,0,3.515758,16.7585,59.67122,70355,39,0.002188,308
3,0,225,0,1,3.627666,19.56563,51.11004,61045,39,0.002380,275
3,0,225,0,2,3.758519,19.32475,51.74712,60397,39,0.003202,265
3,0,225,0,3,3.795895,19.30564,51.79832,60346,39,0.003202,261
3,0,270,0,0,3.870209,16.65146,60.05481,119494,11,0.002542,274
3,0,270,0,1,3.868306,19.4349,51.45383,87665,11,0.002805,236
3,0,270,0,2,3.860919,19.29741,51.82043,74807,11,0.003280,236
3,0,270,0,3,3.776439,19.23087,51.99973,63651,11,0.003280,234
3,0,315,0,0,4.780252,17.47533,57.22353,516284,574,0.003239,1324
3,0,315,0,1,4.336201,20.16887,49.58137,320714,575,0.003362,1284
3,0,315,0,2,4.248649,19.98381,50.0405,200263,585,0.004612,1135
3,0,315,0,3,3.696933,19.75199,50.62782,103539,584,0.004629,834
3,15,0,0,0,6.3974,19.00074,52.62953,1823543,5303,0.000932,5956
3,15,0,0,1,5.513874,22.03432,45.38376,973992,5308,0.000973,5182
3,15,0,0,2,5.183927,23.46291,42.62046,600185,5326,0.001173,5179
3,15,0,0,3,3.924138,22.45658,44.53039,297793,5323,0.001120,2990
3,15,45,0,0,7.701038,28.92325,34.57426,3062421,13426,0.000530,11589
