episode,step,cpu_frame_time,gpu_frame_time,fps,visible_renderer_count,triangle_count,draw_call_count,camera_speed,camera_rotation_speed,avg_screen_coverage,previous_bias,recent_lod_switch_count,lod_bias_before_action,action_delta,lod_bias_after_action
3,0,6.7713,4.9336,83.30,11626,505720,4520,0.0000,0.0000,0.005056,1.0000,0,1.0000,0.0000,1.0000
3,1,6.1149,6.2822,57.39,11626,551427,5075,0.0000,0.0000,0.005056,1.0000,0,1.0000,0.0000,1.0000
3,2,25.0116,6.5352,54.94,11626,556094,5117,0.0000,0.0000,0.005056,1.0000,0,1.0000,0.0000,1.0000
3,3,17.4385,6.3212,164.76,11626,535700,4979,0.0000,0.0000,0.005056,1.0000,0,1.0000,0.0000,1.0000
3,4,6.0848,6.4717,83.16,11626,539021,4998,0.0000,0.0000,0.005056,1.0000,0,1.0000,0.0000,1.0000
3,5,18.2262,6.3928,162.40,11626,536874,5023,0.0000,0.0000,0.005056,1.0000,1,1.0000,0.0500,1.0500
3,6,6.0459,6.4287,53.25,11626,555869,5106,0.0000,0.0000,0.005056,1.0500,1,1.0000,0.0500,1.0500
3,7,6.1528,6.3283,72.62,11626,539557,4997,0.0000,0.0000,0.005056,1.0500,1,1.0500,0.0000,1.0500
3,8,18.8479,6.6324,162.05,11626,553793,5084,0.0000,0.0000,0.005056,1.0500,1,1.0500,0.0000,1.0500
3,9,9.6932,6.4317,83.18,11626,544874,5085,0.0000,0.0000,0.005056,1.0500,1,1.0500,0.0000,1.0500
3,10,13.7803,6.5495,162.20,11626,548540,5013,0.0000,0.0000,0.005056,1.0500,1,1.0500,0.0000,1.0500
3,11,6.1651,6.4102,83.11,11626,552910,5110,0.0000,0.0000,0.005056,1.0500,1,1.0500,0.0000,1.0500
3,12,12.0262,6.6038,82.28,11626,549950,5091,0.0000,0.0000,0.005056,1.0500,2,1.0500,0.0500,1.1000
3,13,6.1632,6.5341,157.58,11626,542308,4945,0.0000,0.0000,0.005056,1.1000,2,1.0500,0.0500,1.1000
3,14,12.0363,6.6949,84.41,11626,566382,5052,0.0000,0.0000,0.005056,1.1000,2,1.1000,0.0000,1.1000
3,15,12.1534,6.5085,82.73,11626,557377,5052,0.0000,0.0000,0.005056,1.1000,2,1.1000,0.0000,1.1000
3,16,6.3494,6.9765,162.82,11626,559577,4745,0.0000,0.0000,0.005056,1.1000,2,1.1000,0.0000,1.1000
3,17,11.8426,6.8495,83.07,11626,557528,5054,0.0000,0.0000,0.005056,1.1000,2,1.1000,0.0000,1.1000
3,18,12.0921,6.7246,82.57,11626,558471,5048,0.0000,0.0000,0.005056,1.1000,2,1.1000,0.0000,1.1000
3,19,6.1294,7.0410,163.75,11626,557143,5059,0.0000,0.0000,0.005056,1.1000,2,1.1000,0.0000,1.1000
3,20,12.0457,6.6867,82.88,11626,557595,5023,0.0000,0.0000,0.005056,1.1000,3,1.1000,0.0500,1.1500
3,21,12.1138,6.9591,163.25,11626,559103,5062,0.0000,0.0000,0.005056,1.1500,3,1.1000,0.0500,1.1500
3,22,6.1054,6.7666,54.88,11626,574317,5090,0.0000,0.0000,0.005056,1.1500,3,1.1500,0.0000,1.1500
3,23,6.1247,7.0799,60.85,11626,547616,5032,0.0000,0.0000,0.005056,1.1500,3,1.1500,0.0000,1.1500
3,24,18.2405,6.8588,162.14,11626,578324,5105,0.0000,0.0000,0.005056,1.1500,3,1.1500,0.0000,1.1500
3,25,7.6821,7.0625,54.97,11626,566253,5080,0.0000,0.0000,0.005056,1.1500,3,1.1500,0.0000,1.1500
3,26,16.4451,6.6499,165.71,11626,564542,5065,0.0000,0.0000,0.005056,1.1500,3,1.1500,0.0000,1.1500
3,27,18.1995,6.6734,67.95,11626,569891,5060,0.0000,0.0000,0.005056,1.2000,4,1.1500,0.0500,1.2000
3,28,6.0254,6.3191,162.35,11626,564634,5078,0.0000,0.0000,0.005056,1.2000,4,1.2000,0.0000,1.2000
3,29,27.6342,6.8024,82.26,11626,571571,5068,0.0000,0.0000,0.005056,1.2000,4,1.2000,0.0000,1.2000
3,30,14.7321,6.4768,83.57,11626,574492,5104,0.0000,0.0000,0.005056,1.2000,4,1.2000,0.0000,1.2000
3,31,6.1512,6.8116,162.72,11626,569708,5064,0.0000,0.0000,0.005056,1.2000,4,1.2000,0.0000,1.2000
3,32,12.1817,6.6304,83.15,11626,573625,5097,0.0000,0.0000,0.005056,1.2000,3,1.2000,0.0000,1.2000
3,33,11.9451,6.6232,162.96,11626,552572,5052,0.0000,0.0000,0.005056,1.2000,3,1.2000,0.0000,1.2000
3,34,6.1386,6.8014,82.87,11626,572466,5094,0.0000,0.0000,0.005056,1.2000,4,1.2000,0.0500,1.2500
3,35,12.0310,6.3631,81.16,11626,561400,5107,0.0000,0.0000,0.005056,1.2500,4,1.2000,0.0500,1.2500
