episode,step,cpu_frame_time,gpu_frame_time,fps,visible_renderer_count,triangle_count,draw_call_count,camera_speed,camera_rotation_speed,avg_screen_coverage,previous_bias,recent_lod_switch_count,lod_bias_before_action,action_delta,lod_bias_after_action
1,0,16.5426,4.1165,60.03,1630,249229,1339,0.0000,0.0000,0.012959,1.0000,0,1.0000,0.0000,1.0000
1,1,16.7620,4.0765,59.97,1630,270875,1478,5.9903,0.0000,0.012959,1.0000,0,1.0000,0.0000,1.0000
1,2,16.6572,4.3141,60.10,1630,264100,1463,0.0000,0.0000,0.012959,1.0000,0,1.0000,0.0000,1.0000
1,3,16.5991,4.3008,59.86,1630,268516,1432,5.9875,0.0000,0.012959,1.0000,0,1.0000,0.0000,1.0000
1,4,16.7372,4.3233,60.04,1630,267707,1453,5.9990,0.0000,0.012959,1.0000,0,1.0000,0.0000,1.0000
1,5,16.5740,4.3930,59.93,1630,265390,1437,5.9911,0.0000,0.012959,1.0000,1,1.0000,0.0500,1.0500
1,6,16.8348,4.5711,59.90,1630,266079,1416,5.9921,0.0000,0.012959,1.0500,1,1.0500,0.0000,1.0500
1,7,16.5248,4.2619,60.28,1630,254349,1390,6.0285,0.0000,0.012959,1.0500,1,1.0500,0.0000,1.0500
1,8,16.7709,4.3817,59.90,1630,273294,1400,0.0000,0.0000,0.012959,1.0500,1,1.0500,0.0000,1.0500
1,9,16.6125,4.2045,60.16,1630,269271,1385,6.0125,0.0000,0.012959,1.0500,1,1.0500,0.0000,1.0500
1,10,16.5944,4.4493,60.02,1496,268331,1380,6.0022,0.0000,0.014233,1.0500,1,1.0500,0.0000,1.0500
1,11,16.7821,4.2875,59.87,1496,268054,1362,5.9951,0.0000,0.014233,1.0500,2,1.0500,0.0500,1.1000
1,12,16.5340,4.2957,60.12,1496,257094,1333,6.0125,0.0000,0.014233,1.1000,2,1.1000,0.0000,1.1000
1,13,16.7703,4.1380,59.10,1496,249882,1329,5.9125,0.0000,0.014233,1.1000,2,1.1000,0.0000,1.1000
1,14,16.5812,4.0827,60.82,1496,248461,1326,0.0000,0.0000,0.014233,1.1000,2,1.1000,0.0000,1.1000
1,15,16.7531,4.2588,60.09,1496,244657,1309,6.0047,0.0000,0.014233,1.1000,2,1.1000,0.0000,1.1000
1,16,16.8324,4.1144,59.93,1496,251271,1319,5.9792,0.0000,0.014233,1.1000,2,1.1000,0.0000,1.1000
1,17,16.5253,4.1411,59.95,1496,249656,1303,5.9596,0.0000,0.014233,1.1000,3,1.1000,0.0500,1.1500
1,18,16.6077,4.2097,60.03,1496,238637,1286,6.0009,0.0000,0.014233,1.1500,3,1.1500,0.0000,1.1500
1,19,16.6273,4.1298,60.11,1496,239400,1285,6.0110,0.0000,0.014233,1.1500,3,1.1500,0.0000,1.1500
1,20,16.7752,4.0673,59.96,1434,225511,1260,0.0000,0.0000,0.013422,1.1500,3,1.1500,0.0000,1.1500
1,21,16.5611,4.0612,59.94,1434,216761,1250,5.9944,0.0000,0.013422,1.1500,3,1.1500,0.0000,1.1500
1,22,16.7610,4.1052,59.98,1434,214608,1246,5.9985,0.0000,0.013422,1.1500,3,1.1500,0.0000,1.1500
1,23,16.5490,3.8748,60.07,1434,212735,1233,6.0127,0.0000,0.013422,1.1500,4,1.1500,0.0500,1.2000
1,24,16.7642,3.9014,59.85,1434,213728,1218,5.9815,0.0000,0.013422,1.2000,4,1.2000,0.0000,1.2000
1,25,16.5892,3.9670,60.07,1434,215030,1220,6.0132,0.0000,0.013422,1.2000,4,1.2000,0.0000,1.2000
1,26,16.6482,3.9711,59.80,1434,216609,1215,0.0000,0.0000,0.013422,1.2000,4,1.2000,0.0000,1.2000
1,27,16.8090,3.9700,60.21,1434,219078,1189,5.9815,0.0000,0.013422,1.2000,4,1.2000,0.0000,1.2000
1,28,16.5461,3.9772,59.98,1434,219247,1187,6.0110,0.0000,0.013422,1.2000,4,1.2000,0.0000,1.2000
1,29,16.8599,4.0980,60.06,1434,213259,1182,6.0056,0.0000,0.013422,1.2000,5,1.2000,0.0500,1.2500
1,30,16.5510,4.0468,59.97,1358,219613,1175,6.0004,0.0000,0.018991,1.2500,5,1.2500,0.0000,1.2500
1,31,16.5952,4.0243,60.13,1358,214492,1160,6.0199,0.0000,0.018991,1.2500,5,1.2500,0.0000,1.2500
1,32,16.7339,3.9373,59.99,1358,179524,1101,0.0000,0.0000,0.018991,1.2500,5,1.2500,0.0000,1.2500
1,33,16.6009,3.7724,59.99,1358,186017,1101,5.9329,0.0000,0.018991,1.2500,5,1.2500,0.0000,1.2500
1,34,16.6940,3.7878,59.95,1358,187463,1107,6.0116,0.0000,0.018991,1.2500,5,1.2500,0.0000,1.2500
1,35,16.5984,3.8400,60.05,1358,183445,1097,6.0159,0.0000,0.018991,1.2500,5,1.2500,0.0500,1.3000
1,36,16.7533,3.7868,59.71,1358,189615,1095,5.9384,0.0000,0.018991,1.3000,5,1.3000,0.0000,1.3000
1,37,16.6003,3.8728,60.26,1358,191132,1114,5.9838,0.0000,0.018991,1.3000,5,1.3000,0.0000,1.3000
1,38,16.7437,4.0274,60.06,1358,192578,1125,0.0000,0.0000,0.018991,1.3000,5,1.3000,0.0000,1.3000
1,39,16.6580,3.8830,59.89,1358,213627,1120,5.9964,0.0000,0.018991,1.3000,5,1.3000,0.0000,1.3000
1,40,16.6836,4.0919,59.97,1298,212980,1122,5.9918,0.0000,0.021420,1.3000,5,1.3000,0.0000,1.3000
1,41,16.5590,4.0305,59.92,1298,206994,1104,6.0177,0.0000,0.021420,1.3000,5,1.3000,0.0500,1.3500
1,42,16.7753,3.9946,60.30,1298,207714,1121,6.0243,0.0000,0.021420,1.3500,5,1.3500,0.0000,1.3500
1,43,16.5922,3.9291,59.93,1298,203764,1127,5.9880,0.0000,0.021420,1.3500,5,1.3500,0.0000,1.3500
1,44,16.7634,4.1206,59.91,1298,202531,1121,0.0000,0.0000,0.021420,1.3500,5,1.3500,0.0000,1.3500
1,45,16.5155,4.2220,60.03,1298,200481,1116,6.0244,0.0000,0.021420,1.3500,5,1.3500,0.0000,1.3500
1,46,16.7677,4.3069,60.00,1298,201809,1119,6.0050,0.0000,0.021420,1.3500,5,1.3500,0.0000,1.3500
1,47,17.1401,4.2670,60.02,1298,202445,1115,6.0062,0.0000,0.021420,1.3500,5,1.3500,0.0500,1.4000
1,48,16.2439,4.3069,60.03,1298,196193,1099,6.0213,0.0000,0.021420,1.4000,5,1.4000,0.0000,1.4000
1,49,16.5491,4.2373,59.91,1298,195272,1106,8.3572,0.0000,0.021420,1.4000,5,1.4000,0.0000,1.4000
1,50,16.7249,4.3653,60.01,1238,193756,1102,0.0000,0.0000,0.016366,1.4000,5,1.4000,0.0000,1.4000
1,51,16.7069,4.2844,60.10,1238,188103,1098,6.3148,0.0000,0.016366,1.4000,5,1.4000,0.0000,1.4000
1,52,16.5778,4.2691,59.98,1238,192491,1101,6.0147,0.0000,0.016366,1.4000,5,1.4000,0.0000,1.4000
1,53,16.9460,4.0929,60.02,1238,193800,1105,5.7607,0.0000,0.016366,1.4000,5,1.4000,0.0500,1.4500
1,54,16.7178,4.2465,59.80,1238,197219,1117,5.5153,3.3461,0.016366,1.4500,5,1.4500,0.0000,1.4500
1,55,16.6267,4.1738,60.23,1238,193462,1113,5.3647,5.8371,0.016366,1.4500,5,1.4500,0.0000,1.4500
1,56,16.6609,4.1052,59.85,1238,196812,1106,0.0000,5.8004,0.016366,1.4500,5,1.4500,0.0000,1.4500
1,57,16.7567,4.1247,60.11,1238,195610,1101,5.2033,8.5747,0.016366,1.4500,5,1.4500,0.0000,1.4500
1,58,16.5732,4.0561,60.02,1238,194586,1093,5.0857,11.1387,0.016366,1.4500,5,1.4500,0.0000,1.4500
1,59,16.7239,4.0643,59.95,1238,192933,1086,5.0117,12.3250,0.016366,1.4500,5,1.4500,0.0500,1.5000
1,60,16.7687,3.9311,60.05,1134,192590,1060,4.9412,18.0946,0.016611,1.5000,5,1.5000,0.0000,1.5000
1,61,16.6575,4.0561,60.00,1134,190178,1071,4.7638,23.1363,0.016611,1.5000,5,1.5000,0.0000,1.5000
1,62,16.3390,3.9537,60.05,1134,190842,1061,0.0000,28.9025,0.016611,1.5000,5,1.5000,0.0000,1.5000
1,63,16.9826,3.8328,59.82,1134,186260,1055,4.6719,32.3673,0.016611,1.5000,5,1.5000,0.0000,1.5000
1,64,17.0533,3.9229,60.17,1134,191170,1056,4.6330,33.6679,0.016611,1.5000,5,1.5000,0.0000,1.5000
1,65,15.9885,3.9731,59.85,1134,186935,1054,7.1588,31.0532,0.016611,1.5000,5,1.5000,0.0500,1.5500
1,66,17.3207,3.8851,60.12,1134,186674,1059,5.9435,30.0885,0.016611,1.5500,5,1.5500,0.0000,1.5500
1,67,16.1553,3.9096,60.03,1134,187933,1050,5.9421,21.6382,0.016611,1.5500,5,1.5500,0.0000,1.5500
1,68,16.6423,3.9496,60.02,1134,188311,1054,0.0000,17.9296,0.016611,1.5500,5,1.5500,0.0000,1.5500
1,69,16.7119,3.9762,60.11,1134,195699,1057,5.9573,14.2689,0.016611,1.5500,5,1.5500,0.0000,1.5500
1,70,17.0116,3.5860,59.74,1092,180590,1047,5.9274,13.1592,0.013174,1.5500,5,1.5500,0.0000,1.5500
1,71,16.1019,3.6434,60.08,1092,177254,1041,5.9684,7.1308,0.013174,1.5500,5,1.5500,0.0500,1.6000
1,72,16.9578,3.7018,60.06,1092,166020,1038,5.9735,0.0000,0.013174,1.6000,5,1.6000,0.0000,1.6000
1,73,16.6550,3.6823,59.97,1092,167806,1038,5.9706,0.0000,0.013174,1.6000,5,1.6000,0.0000,1.6000
1,74,16.5778,3.6813,60.01,1092,159541,1013,0.0000,0.0000,0.013174,1.6000,5,1.6000,0.0000,1.6000
1,75,16.6631,3.7243,59.94,1092,156571,1014,5.9742,0.0000,0.013174,1.6000,5,1.6000,0.0000,1.6000
1,76,16.3674,3.7396,60.00,1092,155677,1009,5.9868,0.0000,0.013174,1.6000,5,1.6000,0.0000,1.6000
1,77,16.6629,3.7949,59.98,1092,154862,1002,5.9916,0.0000,0.013174,1.6000,5,1.6000,0.0500,1.6500
1,78,16.6795,3.7458,60.08,1092,156348,1017,6.0084,4.1174,0.013174,1.6500,5,1.6500,0.0000,1.6500
1,79,16.6765,3.6762,59.94,1092,152546,1011,6.0004,10.6054,0.013174,1.6500,5,1.6500,0.0000,1.6500
1,80,17.0249,3.7704,60.04,1038,152169,837,0.0000,10.6231,0.008068,1.6500,5,1.6500,0.0000,1.6500
1,81,16.8842,3.6649,59.92,1038,152471,1009,6.0056,14.4216,0.008068,1.6500,5,1.6500,0.0000,1.6500
1,82,16.5370,3.7939,60.25,1038,151751,1002,6.0446,25.3382,0.008068,1.6500,5,1.6500,0.0000,1.6500
1,83,16.3560,3.7202,59.91,1038,148790,999,6.0181,31.0874,0.008068,1.6500,5,1.6500,0.0500,1.7000
