episode,step,cpu_frame_time,gpu_frame_time,fps,visible_renderer_count,triangle_count,draw_call_count,camera_speed,camera_rotation_speed,avg_screen_coverage,previous_bias,recent_lod_switch_count,lod_bias_before_action,action_delta,lod_bias_after_action
6,0,30.9804,5.5890,35.80,6200,545327,4226,0.0000,0.0000,0.007350,1.0000,0,1.0000,0.0000,1.0000
6,1,32.3773,5.9310,37.87,6200,799803,5689,0.0000,0.0000,0.007350,1.0000,0,1.0000,0.0000,1.0000
6,2,28.8235,6.8895,53.12,6200,819340,5763,0.0000,0.0000,0.007350,1.0000,0,1.0000,0.0000,1.0000
6,3,27.9455,6.8198,47.66,6200,806270,5696,0.0000,0.0000,0.007350,1.0000,0,1.0000,0.0000,1.0000
6,4,26.3866,7.2581,28.01,6200,810300,5714,0.0000,0.0000,0.007350,1.0000,0,1.0000,0.0000,1.0000
6,5,18.8495,6.9673,166.56,6200,810193,5710,0.0000,0.0000,0.007350,1.0000,0,1.0000,0.0000,1.0000
6,6,20.9654,7.0636,40.03,6200,811035,5716,0.0000,0.0000,0.007350,1.0000,0,1.0000,0.0000,1.0000
6,7,35.7034,6.7308,33.51,6200,801976,5677,0.0000,0.0000,0.007350,1.0000,0,1.0000,0.0000,1.0000
6,8,5.9990,7.3953,35.28,6200,836902,5859,0.0000,0.0000,0.007350,1.0000,1,1.0000,-0.0500,0.9500
6,9,24.9838,6.3724,37.29,6200,801876,5582,0.0000,0.0000,0.007350,0.9500,1,1.0000,-0.0500,0.9500
6,10,29.8433,7.3390,51.86,6200,813964,5702,0.0000,0.0000,0.007350,0.9500,1,0.9500,0.0000,0.9500
6,11,28.3494,7.0984,46.07,6200,804553,5709,0.0000,0.0000,0.007350,0.9500,1,0.9500,0.0000,0.9500
6,12,26.8157,7.3308,27.13,6200,809158,5731,0.0000,0.0000,0.007350,0.9500,1,0.9500,0.0000,0.9500
6,13,21.7072,7.2223,60.22,6200,816323,5708,0.0000,0.0000,0.007350,0.9500,1,0.9500,0.0000,0.9500
6,14,36.8574,6.9652,43.85,6200,817464,5739,0.0000,0.0000,0.007350,0.9500,1,0.9500,0.0000,0.9500
6,15,3.8043,7.4435,30.72,6200,825159,5802,0.0000,0.0000,0.007350,0.9500,2,0.9500,-0.0500,0.9000
6,16,16.6177,7.7783,35.08,6200,816137,5764,0.0000,0.0000,0.007350,0.9000,2,0.9500,-0.0500,0.9000
6,17,22.8025,7.3277,36.86,6200,797579,5353,0.0000,0.0000,0.007350,0.9000,2,0.9000,0.0000,0.9000
6,18,32.5547,6.7297,51.65,6200,807792,5641,0.0000,0.0000,0.007350,0.9000,2,0.9000,0.0000,0.9000
6,19,28.5061,7.0728,46.04,6200,791353,5564,0.0000,0.0000,0.007350,0.9000,2,0.9000,0.0000,0.9000
6,20,27.1282,6.9079,27.27,6200,797765,5608,0.0000,0.0000,0.007350,0.9000,2,0.9000,0.0000,0.9000
6,21,21.7358,6.7144,35.92,6200,773154,5346,0.0000,0.0000,0.007350,0.9000,2,0.9000,0.0000,0.9000
6,22,36.6717,6.0928,32.07,6200,778341,5351,0.0000,0.0000,0.007350,0.9000,3,0.9000,-0.0500,0.8500
6,23,4.4116,6.5106,33.65,6200,777123,5329,0.0000,0.0000,0.007350,0.8500,3,0.9000,-0.0500,0.8500
6,24,27.8514,5.8624,35.54,6200,775418,5397,0.0000,0.0000,0.007350,0.8500,3,0.8500,0.0000,0.8500
6,25,31.1794,6.1962,37.44,6200,790236,5470,0.0000,0.0000,0.007350,0.8500,3,0.8500,0.0000,0.8500
6,26,29.7155,6.0273,39.75,6200,786160,5406,0.0000,0.0000,0.007350,0.8500,3,0.8500,0.0000,0.8500
6,27,28.1362,6.0631,28.41,6200,789799,5265,0.0000,0.0000,0.007350,0.8500,3,0.8500,0.0000,0.8500
6,28,26.7118,6.1583,116.35,6200,794816,5459,0.0000,0.0000,0.007350,0.8500,3,0.8500,0.0000,0.8500
6,29,25.1537,6.0221,40.69,6200,726120,5231,0.0000,0.0000,0.007350,0.8500,3,0.8500,0.0000,0.8500
6,30,35.2040,5.8880,28.49,6200,713617,5195,0.0000,0.0000,0.007350,0.8500,4,0.8500,-0.0500,0.8000
6,31,8.5903,6.0283,116.74,6200,740646,5263,0.0000,0.0000,0.007350,0.8000,4,0.8500,-0.0500,0.8000
6,32,24.5778,6.1583,41.08,6200,728937,5249,0.0000,0.0000,0.007350,0.8000,4,0.8000,0.0000,0.8000
6,33,35.1116,6.1624,28.61,6200,739073,5352,0.0000,0.0000,0.007350,0.8000,4,0.8000,0.0000,0.8000
6,34,8.5588,6.0344,118.04,6200,737064,5321,0.0000,0.0000,0.007350,0.8000,4,0.8000,0.0000,0.8000
6,35,24.3440,6.3549,42.26,6200,726311,5231,0.0000,0.0000,0.007350,0.8000,4,0.8000,0.0000,0.8000
6,36,34.9612,5.9924,29.56,6200,744929,5323,0.0000,0.0000,0.007350,0.8000,3,0.8000,0.0000,0.8000
6,37,8.4545,6.2372,125.43,6200,720469,5253,0.0000,0.0000,0.007350,0.8000,3,0.8000,0.0000,0.8000
6,38,23.6689,6.3263,42.84,6200,714850,5254,0.0000,0.0000,0.007350,0.8000,4,0.8000,0.0500,0.8500
6,39,33.8279,5.9576,30.18,6200,739055,5378,0.0000,0.0000,0.007350,0.8500,4,0.8000,0.0500,0.8500
6,40,7.9714,6.2996,132.97,6200,707731,5179,0.0000,0.0000,0.007350,0.8500,4,0.8500,0.0000,0.8500
6,41,23.3429,6.0191,44.66,6200,734541,5340,0.0000,0.0000,0.007350,0.8500,4,0.8500,0.0000,0.8500
6,42,33.1273,6.1020,31.00,6200,714293,5051,0.0000,0.0000,0.007350,0.8500,4,0.8500,0.0000,0.8500
6,43,7.5195,6.4072,35.16,6200,714877,5252,0.0000,0.0000,0.007350,0.8500,4,0.8500,0.0000,0.8500
6,44,22.3923,6.2351,37.10,6200,698131,5166,0.0000,0.0000,0.007350,0.8500,3,0.8500,0.0000,0.8500
6,45,32.2639,5.9873,39.20,6200,693435,5073,0.0000,0.0000,0.007350,0.8500,3,0.8500,0.0000,0.8500
6,46,28.4444,5.9279,28.42,6200,681686,5024,0.0000,0.0000,0.007350,0.8500,4,0.8500,-0.0500,0.8000
6,47,26.9656,5.7999,115.05,6200,701269,5128,0.0000,0.0000,0.007350,0.8000,4,0.8500,-0.0500,0.8000
6,48,25.4994,5.7487,40.79,6200,690441,5121,0.0000,0.0000,0.007350,0.8000,4,0.8000,0.0000,0.8000
6,49,35.1796,5.9075,28.59,6200,697997,5128,0.0000,0.0000,0.007350,0.8000,4,0.8000,0.0000,0.8000
6,50,8.6895,6.1635,116.87,6200,705930,5176,0.0000,0.0000,0.007350,0.8000,4,0.8000,0.0000,0.8000
6,51,24.5205,5.9791,41.22,6200,700949,5020,0.0000,0.0000,0.007350,0.8000,4,0.8000,0.0000,0.8000
6,52,34.9751,6.0938,29.24,6200,709171,5206,0.0000,0.0000,0.007350,0.8000,3,0.8000,0.0000,0.8000
6,53,8.5552,6.2290,125.10,6200,703944,5174,0.0000,0.0000,0.007350,0.8000,3,0.8000,0.0000,0.8000
6,54,24.2621,5.9904,42.76,6200,690255,5107,0.0000,0.0000,0.007350,0.8000,4,0.8000,0.0500,0.8500
6,55,34.2396,5.8501,30.10,6200,706660,5232,0.0000,0.0000,0.007350,0.8500,4,0.8000,0.0500,0.8500
6,56,7.9520,6.0006,132.64,6200,686733,5127,0.0000,0.0000,0.007350,0.8500,4,0.8500,0.0000,0.8500
6,57,23.3823,6.0170,44.44,6200,708259,5212,0.0000,0.0000,0.007350,0.8500,4,0.8500,0.0000,0.8500
6,58,33.2178,5.9300,30.26,6200,703479,5189,0.0000,0.0000,0.007350,0.8500,4,0.8500,0.0000,0.8500
6,59,7.5346,5.9208,34.75,6200,699147,5131,0.0000,0.0000,0.007350,0.8500,4,0.8500,0.0000,0.8500
6,60,22.5079,5.9638,36.77,6200,687373,5078,0.0000,0.0000,0.007350,0.8500,3,0.8500,0.0000,0.8500
