episode,step,cpu_frame_time,gpu_frame_time,fps,visible_renderer_count,triangle_count,draw_call_count,camera_speed,camera_rotation_speed,avg_screen_coverage,previous_bias,recent_lod_switch_count,lod_bias_before_action,action_delta,lod_bias_after_action
2,0,16.5397,6.1553,59.96,6850,708988,3531,0.0000,0.0000,0.009833,1.0000,0,1.0000,0.0000,1.0000
2,1,16.9524,6.4625,43.75,6850,891829,3902,4.4246,0.0000,0.009833,1.0000,0,1.0000,0.0000,1.0000
2,2,16.3465,7.7005,74.26,6850,895879,3922,7.4317,24.2271,0.009833,1.0000,0,1.0000,0.0000,1.0000
2,3,16.9626,7.5356,62.48,6850,888416,3862,6.2414,0.0000,0.009833,1.0000,0,1.0000,0.0000,1.0000
2,4,23.2029,8.0640,70.79,6850,888372,3893,0.0000,0.0000,0.009833,1.0000,0,1.0000,0.0000,1.0000
2,5,13.2063,8.0077,60.09,6850,869770,3856,6.0144,0.0000,0.009833,1.0000,0,1.0000,0.0000,1.0000
2,6,15.7439,8.6405,59.98,6850,875674,3843,5.9350,0.0000,0.009833,1.0000,0,1.0000,0.0000,1.0000
2,7,14.0014,8.7972,56.78,6850,866022,3803,5.6803,0.0000,0.009833,1.0000,1,1.0000,0.0500,1.0500
2,8,16.7498,8.6917,61.80,6850,882539,3841,6.1771,0.0000,0.009833,1.0500,1,1.0000,0.0500,1.0500
2,9,16.9349,8.4920,59.99,6850,874956,3783,5.9911,33.3988,0.009833,1.0500,1,1.0500,0.0000,1.0500
2,10,17.3832,8.2248,59.43,6850,865747,3812,0.0000,44.6142,0.009833,1.0500,1,1.0500,0.0000,1.0500
2,11,16.6131,8.3988,60.58,6850,856529,3845,6.0702,40.7484,0.009833,1.0500,1,1.0500,0.0000,1.0500
2,12,16.4122,8.5156,59.61,6850,848343,3848,5.9567,18.5695,0.009833,1.0500,1,1.0500,0.0000,1.0500
2,13,16.8909,8.5780,61.03,6850,848232,3878,6.0955,0.0000,0.009833,1.0500,1,1.0500,0.0000,1.0500
2,14,16.7282,8.4285,58.83,6850,872907,3870,5.8768,0.0000,0.009833,1.0500,1,1.0500,0.0000,1.0500
2,15,16.4195,8.5002,59.49,6850,869497,3818,5.9394,0.0000,0.009833,1.0500,2,1.0500,0.0500,1.1000
2,16,16.1445,8.4826,62.37,6850,859703,3819,0.0000,0.0000,0.009833,1.1000,2,1.0500,0.0500,1.1000
2,17,17.1596,8.5668,58.21,6850,862130,3803,5.8267,0.0000,0.009833,1.1000,2,1.1000,0.0000,1.1000
2,18,16.6426,8.6118,60.66,6850,876519,3813,6.0659,0.0000,0.009833,1.1000,2,1.1000,0.0000,1.1000
2,19,16.2161,8.4849,58.84,6850,855077,3745,5.8788,0.0000,0.009833,1.1000,2,1.1000,0.0000,1.1000
2,20,16.9996,8.1234,60.63,6850,847796,3744,6.0545,0.0000,0.009833,1.1000,2,1.1000,0.0000,1.1000
2,21,16.6683,8.6354,62.11,6850,841532,3725,6.2126,0.0000,0.009833,1.1000,2,1.1000,0.0000,1.1000
2,22,16.8125,8.5842,59.95,6850,837415,3686,0.0000,0.0000,0.009833,1.1000,2,1.1000,0.0000,1.1000
2,23,16.6725,8.4265,59.18,6850,845414,3707,5.9211,0.0000,0.009833,1.1000,3,1.1000,0.0500,1.1500
2,24,16.0620,8.2801,60.13,6850,849178,3679,5.9681,0.0000,0.009833,1.1500,3,1.1000,0.0500,1.1500
2,25,16.5455,8.1050,60.09,6850,846199,3712,6.0125,0.0000,0.009833,1.1500,3,1.1500,0.0000,1.1500
2,26,17.0836,8.1766,60.87,6850,847782,3674,6.0860,0.0000,0.009833,1.1500,3,1.1500,0.0000,1.1500
2,27,16.4409,8.5545,59.98,6850,845306,3659,5.9547,0.0000,0.009833,1.1500,3,1.1500,0.0000,1.1500
2,28,16.7279,8.3456,60.05,6850,859297,3631,0.0000,0.0000,0.009833,1.1500,3,1.1500,0.0000,1.1500
2,29,16.3446,8.4296,59.99,6850,844349,3598,5.9758,0.0000,0.009833,1.1500,3,1.1500,0.0000,1.1500
2,30,16.7742,8.0701,58.76,6345,856921,3632,5.8395,0.0000,0.006908,1.1500,3,1.1500,0.0000,1.1500
2,31,16.5467,8.1367,48.70,6345,866458,3583,4.8798,0.0000,0.006908,1.1500,4,1.1500,0.0500,1.2000
2,32,16.6694,8.2862,79.23,6345,587614,2818,7.8968,0.0000,0.006908,1.2000,4,1.1500,0.0500,1.2000
2,33,17.1869,6.6970,59.34,6345,607564,2911,5.9327,0.0000,0.006908,1.2000,4,1.2000,0.0000,1.2000
2,34,20.4850,7.3011,61.35,6345,615802,2894,0.0000,0.0000,0.006908,1.2000,4,1.2000,0.0000,1.2000
2,35,12.9166,7.8397,60.12,6345,613564,2881,5.9924,0.0000,0.006908,1.2000,4,1.2000,0.0000,1.2000
2,36,17.0889,7.8060,59.88,6345,627936,2893,5.9878,0.0000,0.006908,1.2000,4,1.2000,0.0000,1.2000
2,37,15.6495,7.4168,59.63,6345,621547,2845,5.9648,0.0000,0.006908,1.2000,3,1.2000,0.0000,1.2000
2,38,16.8173,7.7711,60.15,6345,623080,2865,6.0066,0.0000,0.006908,1.2000,3,1.2000,0.0000,1.2000
2,39,16.5185,7.4609,60.05,6345,646215,2866,6.0105,0.0000,0.006908,1.2000,4,1.2000,0.0500,1.2500
2,40,17.2238,7.3134,60.21,6345,629547,2858,0.0000,0.0000,0.006908,1.2500,4,1.2000,0.0500,1.2500
2,41,16.1772,7.2581,59.93,6345,632661,2935,6.0037,0.0000,0.006908,1.2500,4,1.2500,0.0000,1.2500
2,42,16.8155,7.2530,59.78,6345,639983,2914,5.9806,0.0000,0.006908,1.2500,4,1.2500,0.0000,1.2500
2,43,16.4392,7.3318,60.19,6345,648093,2936,6.0177,0.0000,0.006908,1.2500,4,1.2500,0.0000,1.2500
2,44,16.8934,7.5172,59.83,6345,648037,2839,5.9827,0.0000,0.006908,1.2500,4,1.2500,0.0000,1.2500
2,45,16.5394,7.3554,60.34,6345,646914,2889,6.0345,0.0000,0.006908,1.2500,3,1.2500,0.0000,1.2500
2,46,16.7411,7.4988,59.99,6345,650689,2863,0.0000,20.1404,0.006908,1.2500,3,1.2500,0.0000,1.2500
2,47,16.9111,7.4660,59.84,6345,621328,2805,5.9883,45.6617,0.006908,1.2500,4,1.2500,0.0500,1.3000
2,48,16.6044,7.5100,59.86,6345,618645,2799,5.9864,64.8188,0.006908,1.3000,4,1.2500,0.0500,1.3000
2,49,17.9004,7.1188,60.19,6345,633238,2808,6.0186,66.2490,0.006908,1.3000,4,1.3000,0.0000,1.3000
2,50,16.0781,7.1731,59.98,6345,617043,2723,5.9975,74.4783,0.006908,1.3000,4,1.3000,0.0000,1.3000
2,51,16.3551,7.1977,60.11,6345,615806,2686,6.0117,68.5119,0.006908,1.3000,4,1.3000,0.0000,1.3000
2,52,16.4506,7.5592,59.46,6345,598918,2619,0.0000,66.5851,0.006908,1.3000,4,1.3000,0.0000,1.3000
2,53,17.1304,7.2438,60.05,6345,589109,2565,6.0034,76.4406,0.006908,1.3000,3,1.3000,0.0000,1.3000
2,54,16.5286,7.2264,59.74,6345,554271,2484,5.9653,77.2007,0.006908,1.3000,3,1.3000,0.0000,1.3000
2,55,16.4969,6.9315,60.50,6345,561776,2420,6.0277,68.4617,0.006908,1.3000,4,1.3000,0.0500,1.3500
2,56,17.0959,7.0984,59.59,6345,545780,2329,5.9511,56.4383,0.006908,1.3500,4,1.3000,0.0500,1.3500
2,57,16.2434,7.1414,59.54,6345,568503,2367,5.9445,45.4327,0.006908,1.3500,4,1.3500,0.0000,1.3500
2,58,16.7037,7.3236,60.54,6345,590642,2336,0.0000,37.5698,0.006908,1.3500,4,1.3500,0.0000,1.3500
2,59,16.7530,7.3298,60.46,6345,577150,2314,6.0459,21.9231,0.006908,1.3500,4,1.3500,0.0000,1.3500
2,60,17.0518,7.2417,59.72,3958,564774,2266,5.9830,19.3403,0.010651,1.3500,4,1.3500,0.0000,1.3500
2,61,16.3007,7.0830,50.69,3958,572354,2127,5.0782,14.7377,0.010651,1.3500,3,1.3500,0.0000,1.3500
2,62,16.8510,7.2438,74.49,3958,581978,2247,7.4489,35.3654,0.010651,1.3500,3,1.3500,0.0000,1.3500
2,63,16.3131,7.0072,58.92,3958,564895,2236,5.9004,25.5345,0.010651,1.3500,4,1.3500,0.0500,1.4000
2,64,20.0962,7.5407,60.14,3958,568220,2188,0.0000,37.5441,0.010651,1.4000,4,1.3500,0.0500,1.4000
2,65,13.0941,7.3923,60.25,3958,568256,2196,6.0254,39.2436,0.010651,1.4000,4,1.4000,0.0000,1.4000
2,66,17.1026,7.3933,59.56,3958,559063,2199,5.9122,37.1852,0.010651,1.4000,4,1.4000,0.0000,1.4000
2,67,16.5016,7.2315,60.77,3958,571399,2192,6.0805,25.7837,0.010651,1.4000,4,1.4000,0.0000,1.4000
2,68,16.7534,7.1803,59.77,3958,539810,2125,5.9774,19.6446,0.010651,1.4000,4,1.4000,0.0000,1.4000
2,69,16.6225,6.8311,60.16,3958,549048,2150,6.0213,17.1627,0.010651,1.4000,3,1.4000,0.0000,1.4000
2,70,16.7288,6.6918,59.43,3958,554349,2140,0.0000,12.2186,0.010651,1.4000,3,1.4000,0.0000,1.4000
2,71,16.7099,6.6150,60.14,3958,555585,2144,6.0195,6.2949,0.010651,1.4000,4,1.4000,0.0500,1.4500
2,72,16.4993,6.5444,59.40,3958,559799,2157,5.9160,0.0000,0.010651,1.4500,4,1.4000,0.0500,1.4500
2,73,16.8281,6.5731,60.72,3958,541679,2100,6.1103,0.0000,0.010651,1.4500,4,1.4500,0.0000,1.4500
2,74,16.2276,6.6447,57.25,3958,560613,2109,5.7169,5.0650,0.010651,1.4500,4,1.4500,0.0000,1.4500
2,75,16.5895,6.7635,63.39,3958,550666,1958,6.3371,19.7485,0.010651,1.4500,4,1.4500,0.0000,1.4500
2,76,17.3378,6.5352,60.26,3958,560766,2114,0.0000,22.1083,0.010651,1.4500,4,1.4500,0.0000,1.4500
2,77,17.7309,6.6335,59.97,3958,561603,2128,6.0035,27.0544,0.010651,1.4500,3,1.4500,0.0000,1.4500
2,78,14.9569,6.6345,59.38,3958,572471,2139,5.9504,34.2081,0.010651,1.4500,3,1.4500,0.0000,1.4500
2,79,16.9918,6.5618,60.38,3958,570989,2176,5.9960,38.9644,0.010651,1.4500,4,1.4500,0.0500,1.5000
2,80,16.9120,6.5894,59.04,3958,556367,2143,5.9137,43.3224,0.010651,1.5000,4,1.4500,0.0500,1.5000
2,81,16.1692,6.5505,60.58,3958,573338,2155,6.0602,36.8983,0.010651,1.5000,4,1.5000,0.0000,1.5000
2,82,17.1659,6.8413,59.58,3958,580680,2210,0.0000,35.7507,0.010651,1.5000,4,1.5000,0.0000,1.5000
2,83,16.9351,6.7584,61.22,3958,586462,2249,6.1281,34.8496,0.010651,1.5000,4,1.5000,0.0000,1.5000
2,84,16.6300,6.7348,59.53,3958,580234,2260,5.9727,37.2427,0.010651,1.5000,4,1.5000,0.0000,1.5000
2,85,16.3821,6.7021,59.85,3958,588883,2285,5.9799,33.9882,0.010651,1.5000,3,1.5000,0.0000,1.5000
2,86,16.6240,6.6765,60.49,3958,616556,2313,6.0818,30.5527,0.010651,1.5000,3,1.5000,0.0000,1.5000
2,87,16.8395,6.7891,59.47,3958,589983,2303,5.9140,20.2405,0.010651,1.5000,4,1.5000,0.0500,1.5500
2,88,17.2180,6.9028,60.63,3958,608138,2321,0.0000,17.9523,0.010651,1.5500,4,1.5000,0.0500,1.5500
2,89,15.6732,6.7686,59.19,3958,592150,2342,5.9450,10.7324,0.010651,1.5500,4,1.5500,0.0000,1.5500
