episode,step,cpu_frame_time,gpu_frame_time,fps,visible_renderer_count,triangle_count,draw_call_count,camera_speed,camera_rotation_speed,avg_screen_coverage,previous_bias,recent_lod_switch_count,lod_bias_before_action,action_delta,lod_bias_after_action
4,0,16.6732,6.5741,59.83,9889,760256,4819,0.0000,0.0000,0.002894,1.0000,0,1.0000,0.0000,1.0000
4,1,16.6713,7.6974,40.75,9889,920015,5557,4.0729,0.0000,0.002894,1.0000,0,1.0000,0.0000,1.0000
4,2,23.2395,8.0169,65.45,9889,928391,5515,0.0000,0.0000,0.002894,1.0000,0,1.0000,0.0000,1.0000
4,3,24.5471,7.5049,62.67,9889,927320,5516,6.2669,0.0000,0.002894,1.0000,1,1.0000,0.0500,1.0500
4,4,6.5536,7.8254,69.73,9889,920536,5512,6.9711,0.0000,0.002894,1.0500,1,1.0500,0.0000,1.0500
4,5,15.2731,7.6493,59.86,9889,925628,5487,5.9864,0.0000,0.002894,1.0500,1,1.0500,0.0000,1.0500
4,6,15.9645,7.7128,60.07,9889,934288,5513,6.0067,0.0000,0.002894,1.0500,1,1.0500,0.0000,1.0500
4,7,14.3358,7.6820,59.86,9889,926007,5488,5.9845,0.0000,0.002894,1.0500,1,1.0500,0.0000,1.0500
4,8,16.7150,7.5530,60.14,9670,905671,5418,0.0000,0.0000,0.003461,1.0500,1,1.0500,0.0000,1.0500
4,9,16.7041,7.4260,39.90,9670,896336,5297,7.9809,0.0000,0.003461,1.1000,2,1.1000,0.0000,1.1000
4,10,16.6251,7.6411,98.01,9670,920923,5321,0.0000,0.0000,0.003461,1.1000,2,1.1000,0.0000,1.1000
4,11,22.4758,8.1736,111.74,9670,895040,5224,11.1710,0.0000,0.003461,1.1000,2,1.1000,0.0000,1.1000
4,12,25.0749,7.7722,60.26,9670,938721,5256,6.0277,0.0000,0.003461,1.1000,2,1.1000,0.0000,1.1000
4,13,10.2044,7.6954,59.93,9670,918084,5199,0.0000,0.0000,0.003461,1.1000,2,1.1000,0.0000,1.1000
4,14,8.9399,7.8930,59.94,9670,891769,4520,5.9940,0.0000,0.003461,1.1000,3,1.1000,0.0500,1.1500
4,15,16.7221,7.9575,60.00,9670,896211,5199,2.4028,0.0000,0.003461,1.1500,3,1.1500,0.0000,1.1500
