episode,step,cpu_frame_time,gpu_frame_time,fps,visible_renderer_count,triangle_count,draw_call_count,camera_speed,camera_rotation_speed,avg_screen_coverage,previous_bias,recent_lod_switch_count,lod_bias_before_action,action_delta,lod_bias_after_action
0,0,26.6518,0.3195,0.00,0,0,0,0.0000,0.0000,0.000000,0.0000,0,1.0000,0.0000,1.0000
0,1,19.2308,0.3195,0.00,0,0,0,0.0000,0.0000,0.000000,0.0000,0,1.0000,0.0000,1.0000
0,2,22.4011,0.3174,50.00,0,375639,2569,0.0000,0.0000,0.000000,2.0000,1,1.0000,0.0000,1.0000
0,3,1321.2200,25.7843,19.92,0,94090,727,0.0000,0.0000,0.000000,1.0000,1,1.0000,0.0000,1.0000
0,4,55.4856,24.4470,32.10,0,482417,4162,0.0000,0.0000,0.000000,1.0000,1,1.0000,0.0000,1.0000
0,5,19.9138,25.7792,43.10,0,505963,4424,0.0000,0.0000,0.000000,1.0000,1,1.0000,0.0000,1.0000
0,6,50.2062,25.8632,45.88,0,511417,4456,0.0000,0.0000,0.000000,1.0000,1,1.0000,0.0000,1.0000
0,7,31.1484,25.8089,30.28,0,500504,4450,0.0000,0.0000,0.000000,1.0000,2,1.0000,0.0500,1.0500
0,8,23.2044,26.2799,34.44,0,529087,4598,0.0000,0.0000,0.000000,1.0500,2,1.0000,0.0500,1.0500
0,9,21.7908,4.9070,35.68,0,542126,4728,0.0000,0.0000,0.000000,1.0500,2,1.0500,0.0000,1.0500
0,10,33.0354,5.3914,37.55,0,506294,4538,0.0000,13.8566,0.000000,1.0500,2,1.0500,0.0000,1.0500
0,11,29.6568,5.3596,52.10,0,528162,4623,0.0000,40.8615,0.000000,1.0500,2,1.0500,0.0000,1.0500
0,12,27.8958,5.5511,46.16,0,525345,4626,0.0000,34.4109,0.000000,1.0500,2,1.0500,0.0000,1.0500
0,13,26.4293,5.4456,27.15,0,533679,4699,0.0000,44.2922,0.000000,1.0500,2,1.0500,0.0000,1.0500
0,14,19.0797,5.4231,169.62,0,548906,4858,0.0000,794.6797,0.000000,1.0500,2,1.0500,0.0000,1.0500
0,15,21.6257,5.5091,38.10,0,584857,5221,0.0000,43.4499,0.000000,1.0500,3,1.0500,0.0500,1.1000
0,16,37.0110,5.8102,32.22,0,587346,5346,0.0000,218.4363,0.000000,1.1000,3,1.0500,0.0500,1.1000
0,17,5.7565,5.8522,33.82,0,449504,3214,0.0000,350.4839,0.000000,1.1000,3,1.1000,0.0000,1.1000
0,18,26.1874,5.8020,35.63,0,737171,7158,0.0000,382.0760,0.000000,1.1000,3,1.1000,0.0000,1.1000
