episode,step,cpu_frame_time,gpu_frame_time,fps,visible_renderer_count,triangle_count,draw_call_count,camera_speed,camera_rotation_speed,avg_screen_coverage,previous_bias,recent_lod_switch_count,lod_bias_before_action,action_delta,lod_bias_after_action
2,0,29.5954,6.8680,39.79,16168,473296,2886,0.0000,0.0000,0.002203,1.0000,0,1.0000,0.0000,1.0000
2,1,28.0873,6.8690,28.29,16168,684321,4175,0.0000,0.0000,0.002203,1.0000,0,1.0000,0.0000,1.0000
2,2,26.6105,7.7957,116.99,16168,680110,4180,0.0000,0.0000,0.002203,1.0000,0,1.0000,0.0000,1.0000
2,3,25.1337,7.9462,32.35,16168,690134,4202,0.0000,0.0000,0.002203,1.0000,0,1.0000,0.0000,1.0000
2,4,8.5462,8.4562,27.97,16168,705206,4265,0.0000,0.0000,0.002203,1.0000,0,1.0000,0.0000,1.0000
2,5,4.1105,8.4193,58.80,16168,684137,4205,0.0000,0.0000,0.002203,1.0000,0,1.0000,0.0000,1.0000
2,6,35.7621,7.8469,41.57,16168,680360,4188,0.0000,0.0000,0.002203,1.0000,0,1.0000,0.0000,1.0000
2,7,4.4436,8.3425,29.49,16168,683854,4211,0.0000,0.0000,0.002203,1.0000,1,1.0000,-0.0500,0.9500
2,8,17.0271,8.0189,133.56,16168,689322,4160,0.0000,0.0000,0.002203,0.9500,1,1.0000,-0.0500,0.9500
2,9,24.0426,7.8418,44.68,16168,713705,4244,0.0000,0.0000,0.002203,0.9500,1,0.9500,0.0000,0.9500
2,10,33.9183,8.0189,30.16,16168,709197,4214,0.0000,0.0000,0.002203,0.9500,1,0.9500,0.0000,0.9500
2,11,7.4858,8.4019,34.57,16168,702729,4210,0.0000,0.0000,0.002203,0.9500,1,0.9500,0.0000,0.9500
2,12,22.3815,8.5002,36.81,16168,701884,4168,0.0000,0.0000,0.002203,0.9500,1,0.9500,0.0000,0.9500
2,13,33.1536,8.1193,39.03,16168,711718,4224,0.0000,0.0000,0.002203,0.9500,1,0.9500,0.0000,0.9500
2,14,28.9218,7.0922,52.45,16168,704318,4206,0.0000,0.0000,0.002203,0.9500,1,0.9500,0.0000,0.9500
