episode,step,cpu_frame_time,gpu_frame_time,fps,visible_renderer_count,triangle_count,draw_call_count,camera_speed,camera_rotation_speed,avg_screen_coverage,previous_bias,recent_lod_switch_count,lod_bias_before_action,action_delta,lod_bias_after_action
5,0,14.4635,7.1250,30.94,22741,1180053,8959,0.0000,0.0000,0.001945,1.0000,0,1.0000,0.0000,1.0000
5,1,22.3844,7.0185,25.64,22741,1314009,10244,0.0000,111.4644,0.001945,1.0000,0,1.0000,0.0000,1.0000
5,2,30.9820,8.1295,32.48,22741,1331084,10188,0.0000,121.2825,0.001945,1.0000,0,1.0000,0.0000,1.0000
5,3,39.3206,8.8044,29.93,22741,1331160,10183,0.0000,0.0000,0.001945,1.0000,0,1.0000,0.0000,1.0000
5,4,30.6127,7.9012,133.35,22741,1282457,9949,0.0000,0.0000,0.001945,1.0000,0,1.0000,0.0000,1.0000
5,5,8.9315,8.7572,46.05,22741,1294516,10005,0.0000,0.0000,0.001945,1.0000,0,1.0000,0.0000,1.0000
5,6,33.0859,9.1771,34.85,22741,1278241,10065,0.0000,0.0000,0.001945,1.0000,1,1.0000,0.0500,1.0500
5,7,7.4902,9.2672,36.73,22741,1306022,10009,0.0000,0.0000,0.001945,1.0500,1,1.0000,0.0500,1.0500
5,8,21.7297,8.5944,38.92,22741,1286553,10014,0.0000,0.0000,0.001945,1.0500,1,1.0500,0.0000,1.0500
5,9,28.6859,8.1541,28.38,22741,1292488,10050,0.0000,0.0000,0.001945,1.0500,1,1.0500,0.0000,1.0500
5,10,27.2412,8.7419,115.49,22741,1291819,10078,0.0000,0.0000,0.001945,1.0500,1,1.0500,0.0000,1.0500
5,11,25.6885,8.4214,40.81,22741,1278824,10021,0.0000,0.0000,0.001945,1.0500,1,1.0500,0.0000,1.0500
5,12,35.2214,8.6559,28.66,22741,1283291,9998,0.0000,0.0000,0.001945,1.0500,1,1.0500,0.0000,1.0500
5,13,8.6601,8.4500,117.78,22741,1295375,10071,0.0000,0.0000,0.001945,1.0500,1,1.0500,0.0000,1.0500
5,14,24.5045,8.6886,42.05,22741,1317030,10113,0.0000,0.0000,0.001945,1.0500,2,1.0500,0.0500,1.1000
5,15,34.8988,8.2442,29.47,22741,1291379,10063,0.0000,0.0000,0.001945,1.1000,2,1.0500,0.0500,1.1000
5,16,8.4841,8.6948,33.23,22741,1245363,9800,0.0000,0.0000,0.001945,1.1000,2,1.1000,0.0000,1.1000
5,17,23.7840,8.7327,35.42,22741,1273909,9832,0.0000,0.0000,0.001945,1.1000,2,1.1000,0.0000,1.1000
5,18,33.9356,8.1459,37.47,22741,1248467,9693,0.0000,0.0000,0.001945,1.1000,2,1.1000,0.0000,1.1000
5,19,30.1064,8.1951,52.27,22741,1253524,9781,0.0000,0.0000,0.001945,1.1000,2,1.1000,0.0000,1.1000
5,20,28.2265,8.0855,46.44,22741,739849,6349,0.0000,0.0000,0.001945,1.1000,2,1.1000,0.0000,1.1000
5,21,26.6822,5.7723,27.34,22741,731438,6271,0.0000,0.0000,0.001945,1.1000,2,1.1000,0.0000,1.1000
5,22,21.5248,5.7037,37.08,22741,729749,6206,0.0000,0.0000,0.001945,1.0500,3,1.1000,-0.0500,1.0500
5,23,36.5965,5.7487,32.49,22741,738557,6273,0.0000,0.0000,0.001945,1.0500,3,1.0500,0.0000,1.0500
5,24,4.9463,5.9525,33.98,22741,738330,6281,0.0000,0.0000,0.001945,1.0500,3,1.0500,0.0000,1.0500
5,25,26.9842,5.7068,36.05,22741,746167,6283,0.0000,0.0000,0.001945,1.0500,3,1.0500,0.0000,1.0500
5,26,30.7803,5.7907,38.02,22741,727221,6215,0.0000,0.0000,0.001945,1.0500,3,1.0500,0.0000,1.0500
5,27,29.4332,5.7252,52.25,22741,759482,6397,0.0000,0.0000,0.001945,1.0500,3,1.0500,0.0000,1.0500
5,28,27.7388,5.5808,46.14,22410,735002,6289,0.0000,0.0000,0.001525,1.0500,3,1.0500,0.0000,1.0500
5,29,26.3040,5.7907,27.27,22410,739666,6297,0.0000,0.0000,0.001525,1.0500,4,1.0500,0.0500,1.1000
5,30,19.1418,5.8071,124.29,22410,753769,6297,0.0000,0.0000,0.001525,1.1000,4,1.0500,0.0500,1.1000
5,31,21.6680,5.6228,80.81,22410,753045,6311,0.0000,0.0000,0.001525,1.1000,4,1.1000,0.0000,1.1000
5,32,36.6662,5.8040,108.52,22410,741321,6335,0.0000,0.0000,0.001525,1.1000,4,1.1000,0.0000,1.1000
5,33,8.0432,5.5972,114.40,22410,759538,6485,0.0000,0.0000,0.001525,1.1000,4,1.1000,0.0000,1.1000
5,34,12.3827,5.9146,41.38,22410,742515,6225,0.0000,0.0000,0.001525,1.1000,4,1.1000,0.0000,1.1000
5,35,8.7364,5.7774,66.29,22410,751493,6370,0.0000,0.0000,0.001525,1.1000,3,1.1000,0.0000,1.1000
5,36,24.1709,5.6627,131.39,22410,743494,6151,0.0000,0.0000,0.001525,1.1000,4,1.1000,0.0500,1.1500
5,37,4.2935,5.9095,45.27,22410,753039,6416,0.0000,0.0000,0.001525,1.1500,4,1.1000,0.0500,1.1500
5,38,15.0990,5.7293,31.21,22410,772471,6462,0.0000,0.0000,0.001525,1.1500,4,1.1500,0.0000,1.1500
5,39,7.6088,6.0590,35.26,22410,774902,6445,0.0000,0.0000,0.001525,1.1500,4,1.1500,0.0000,1.1500
5,40,22.0881,5.9884,36.92,22410,772300,6367,0.0000,0.0000,0.001525,1.1500,4,1.1500,0.0000,1.1500
5,41,32.0430,6.0549,39.07,22410,771460,6396,0.0000,0.0000,0.001525,1.1500,4,1.1500,0.0000,1.1500
5,42,28.3633,6.0928,52.50,22410,748100,6502,0.0000,0.0000,0.001525,1.1500,3,1.1500,0.0000,1.1500
5,43,27.0867,5.8358,46.76,22410,759919,6405,0.0000,0.0000,0.001525,1.1500,3,1.1500,0.0000,1.1500
5,44,25.5970,6.0590,27.51,22410,756473,6424,0.0000,0.0000,0.001525,1.1500,4,1.1500,0.0500,1.2000
5,45,21.3853,6.1041,37.77,22410,814733,6681,0.0000,0.0000,0.001525,1.2000,4,1.1500,0.0500,1.2000
5,46,36.3496,5.9064,32.47,22410,815614,6695,0.0000,0.0000,0.001525,1.2000,4,1.1500,0.0500,1.2000
5,47,5.3476,6.3293,34.11,22410,845402,6842,0.0000,0.0000,0.001525,1.2000,4,1.2000,0.0000,1.2000
5,48,26.4859,5.9904,35.95,22410,825324,6630,0.0000,0.0000,0.001525,1.2000,4,1.2000,0.0000,1.2000
5,49,30.7948,6.0385,37.97,22410,814100,6601,0.0000,0.0000,0.001525,1.2000,3,1.2000,0.0000,1.2000
5,50,29.3164,6.0221,52.48,22410,811218,6264,0.0000,0.0000,0.001525,1.2000,3,1.2000,0.0000,1.2000
5,51,27.8856,6.2372,46.35,22410,823646,6633,0.0000,0.0000,0.001525,1.2000,4,1.2000,0.0500,1.2500
5,52,26.2676,6.1327,27.33,22410,822648,6646,0.0000,0.0000,0.001525,1.2500,4,1.2000,0.0500,1.2500
5,53,21.5670,6.4512,36.94,22410,896167,7000,0.0000,0.0000,0.001525,1.2500,4,1.2500,0.0000,1.2500
5,54,36.5879,6.4020,32.44,22410,876955,6872,0.0000,0.0000,0.001525,1.2500,4,1.2500,0.0000,1.2500
5,55,4.8399,6.4420,34.01,22410,870961,6947,0.0000,0.0000,0.001525,1.2500,4,1.2500,0.0000,1.2500
5,56,30.8272,6.3068,51.15,22410,883821,6761,0.0000,0.0000,0.001525,1.2500,3,1.2500,0.0000,1.2500
5,57,29.4098,6.2269,40.05,22410,868348,6841,0.0000,0.0000,0.001525,1.2500,4,1.2500,0.0500,1.3000
5,58,34.6285,6.4430,28.44,22410,888259,6902,0.0000,0.0000,0.001525,1.3000,4,1.2500,0.0500,1.3000
5,59,19.5600,6.5311,116.79,22410,901374,7070,0.0000,0.0000,0.001525,1.3000,4,1.3000,0.0000,1.3000
5,60,24.9665,6.3898,41.95,22410,907373,7086,0.0000,0.0000,0.001525,1.3000,4,1.3000,0.0000,1.3000
5,61,35.1604,6.3345,29.34,22410,899934,7079,0.0000,0.0000,0.001525,1.3000,4,1.3000,0.0000,1.3000
5,62,8.5596,6.5628,123.53,22410,900418,6793,0.0000,0.0000,0.001525,1.3000,4,1.3000,0.0000,1.3000
5,63,23.8407,6.6959,42.74,22410,913728,7047,0.0000,0.0000,0.001525,1.3000,3,1.3000,0.0000,1.3000
5,64,34.0795,6.4276,30.25,22410,892526,6946,0.0000,0.0000,0.001525,1.3000,3,1.3000,0.0000,1.3000
5,65,8.0904,6.5751,33.75,22410,886751,7004,0.0000,0.0000,0.001525,1.3000,4,1.3000,-0.0500,1.2500
5,66,23.4013,6.2679,35.82,22410,895594,6933,0.0000,0.0000,0.001525,1.2500,4,1.3000,-0.0500,1.2500
5,67,33.0588,6.2556,37.68,22410,889622,6920,0.0000,0.0000,0.001525,1.2500,4,1.2500,0.0000,1.2500
5,68,29.6433,6.1911,52.33,22410,888559,6930,0.0000,0.0000,0.001525,1.2500,4,1.2500,0.0000,1.2500
5,69,27.9050,6.3386,46.38,22410,891004,7004,0.0000,0.0000,0.001525,1.2500,4,1.2500,0.0000,1.2500
5,70,26.5402,6.2228,27.37,22410,888933,6875,0.0000,0.0000,0.001525,1.2500,4,1.2500,0.0000,1.2500
5,71,21.5529,5.8952,37.68,22410,846072,6799,0.0000,0.0000,0.001525,1.2500,3,1.2500,0.0000,1.2500
5,72,36.5305,5.7600,32.56,22410,812252,6217,0.0000,0.0000,0.001525,1.2500,4,1.2500,-0.0500,1.2000
5,73,5.2986,5.7078,34.20,22410,834388,6549,0.0000,0.0000,0.001525,1.2000,4,1.2500,-0.0500,1.2000
5,74,26.5533,5.5613,36.13,22410,870205,6663,0.0000,0.0000,0.001525,1.2000,4,1.2000,0.0000,1.2000
5,75,30.7122,5.9802,38.10,22410,847422,6679,0.0000,0.0000,0.001525,1.2000,4,1.2000,0.0000,1.2000
5,76,29.2375,5.8941,51.24,22410,864767,6771,0.0000,0.0000,0.001525,1.2000,4,1.2000,0.0000,1.2000
5,77,27.6779,6.0713,44.95,22410,840112,6644,0.0000,0.0000,0.001525,1.2000,4,1.2000,0.0000,1.2000
5,78,26.2428,5.8429,46.86,22410,848579,6715,0.0000,0.0000,0.001525,1.2000,3,1.2000,0.0000,1.2000
5,79,19.5243,6.1532,27.57,22410,853098,6754,0.0000,0.0000,0.001525,1.2000,3,1.2000,0.0000,1.2000
5,80,21.3429,6.0959,37.38,22410,843319,6310,0.0000,0.0000,0.001525,1.1500,4,1.2000,-0.0500,1.1500
5,81,36.2688,5.9197,32.92,22410,879165,6907,0.0000,0.0000,0.001525,1.1500,4,1.1500,0.0000,1.1500
5,82,4.7044,6.6775,34.58,22410,856693,6795,0.0000,0.0000,0.001525,1.1500,4,1.1500,0.0000,1.1500
5,83,30.3847,6.2474,54.79,22410,876858,6922,0.0000,0.0000,0.001525,1.1500,4,1.1500,0.0000,1.1500
5,84,28.9256,6.2484,53.88,22410,873894,6847,0.0000,0.0000,0.001525,1.1500,3,1.1500,0.0000,1.1500
5,85,34.9107,6.3898,27.54,22410,856540,6779,0.0000,0.0000,0.001525,1.1500,3,1.1500,0.0000,1.1500
5,86,18.5693,6.1850,37.86,22410,876540,6913,0.0000,0.0000,0.001525,1.1000,4,1.1500,-0.0500,1.1000
5,87,36.3787,6.1041,32.47,22410,890538,6961,0.0000,0.0000,0.001525,1.1000,4,1.1000,0.0000,1.1000
5,88,5.2230,6.3570,34.21,22410,877051,6589,0.0000,0.0000,0.001525,1.1000,4,1.1000,0.0000,1.1000
5,89,26.4219,6.2863,36.16,22410,874678,6950,0.0000,0.0000,0.001525,1.1000,4,1.1000,0.0000,1.1000
5,90,30.7976,6.1573,38.06,22410,880510,6906,0.0000,0.0000,0.001525,1.1000,4,1.1000,0.0000,1.1000
5,91,29.2360,6.4092,51.25,22410,801437,6628,0.0000,0.0000,0.001525,1.1000,3,1.1000,0.0000,1.1000
5,92,27.6514,6.0211,44.84,22410,812298,6690,0.0000,0.0000,0.001525,1.1000,3,1.1000,0.0000,1.1000
5,93,26.2740,6.1870,46.80,22410,813329,6574,0.0000,0.0000,0.001525,1.1000,4,1.1000,-0.0500,1.0500
5,94,19.5266,6.0600,27.56,22410,808158,6659,0.0000,0.0000,0.001525,1.0500,4,1.1000,-0.0500,1.0500
5,95,21.3667,6.2331,38.80,22410,830353,6726,0.0000,0.0000,0.001525,1.0500,4,1.0500,0.0000,1.0500
5,96,36.2918,5.9218,32.94,22410,816225,6630,0.0000,0.0000,0.001525,1.0500,4,1.0500,0.0000,1.0500
5,97,5.7722,6.2515,34.56,22410,809464,6530,0.0000,0.0000,0.001525,1.0500,4,1.0500,0.0000,1.0500
5,98,25.7828,6.1100,36.62,22410,768194,6535,0.0000,0.0000,0.001525,1.0500,3,1.0500,0.0000,1.0500
5,99,30.3618,5.7436,38.62,22410,756910,6331,0.0000,0.0000,0.001525,1.0500,3,1.0500,0.0000,1.0500
5,100,28.9553,5.9965,52.50,22410,758673,6345,0.0000,0.0000,0.001525,1.0500,4,1.0500,-0.0500,1.0000
5,101,27.3102,5.8255,46.49,22410,765718,6462,0.0000,0.0000,0.001525,1.0000,4,1.0500,-0.0500,1.0000
5,102,25.8690,5.8972,27.37,22410,774177,6454,0.0000,0.0000,0.001525,1.0000,4,1.0000,0.0000,1.0000
5,103,21.5127,6.1522,65.29,22410,770632,6485,0.0000,0.0000,0.001525,1.0000,4,1.0000,0.0000,1.0000
5,104,36.5321,5.8982,44.62,22410,776547,6551,0.0000,0.0000,0.001525,1.0000,4,1.0000,0.0000,1.0000
5,105,4.8912,6.4102,31.43,22410,779964,6621,0.0000,0.0000,0.001525,1.0000,3,1.0000,0.0000,1.0000
5,106,15.3218,6.5382,35.57,22410,759254,6408,0.0000,0.0000,0.001525,1.0000,3,1.0000,0.0000,1.0000
5,107,22.4129,6.2444,36.97,22410,757375,6346,0.0000,0.0000,0.001525,1.0000,4,1.0000,-0.0500,0.9500
5,108,31.8180,6.2781,39.26,22410,740338,6323,0.0000,0.0000,0.001525,0.9500,4,1.0000,-0.0500,0.9500
5,109,27.0481,6.2362,44.12,22410,756737,6354,0.0000,0.0000,0.001525,0.9500,4,0.9500,0.0000,0.9500
5,110,32.7685,6.6017,63.32,22410,767884,6459,0.0000,0.0000,0.001525,0.9500,4,0.9500,0.0000,0.9500
5,111,22.6763,6.3601,42.85,22410,737984,6385,0.0000,0.0000,0.001525,0.9500,3,0.9500,0.0000,0.9500
5,112,4.8428,6.5997,30.04,22410,777531,6477,0.0000,0.0000,0.001525,0.9500,3,0.9500,0.0000,0.9500
5,113,15.7970,6.7492,34.15,22410,744164,6337,0.0000,0.0000,0.001525,0.9500,4,0.9500,-0.0500,0.9000
5,114,23.3401,6.1901,35.67,22410,735985,6331,0.0000,0.0000,0.001525,0.9000,4,0.9500,-0.0500,0.9000
5,115,33.2881,5.9587,37.73,22410,741520,6338,0.0000,0.0000,0.001525,0.9000,4,0.9000,0.0000,0.9000
5,116,29.2837,6.2577,52.23,22410,749732,6429,0.0000,0.0000,0.001525,0.9000,4,0.9000,0.0000,0.9000
5,117,28.0711,6.1563,46.26,22410,728430,6100,0.0000,0.0000,0.001525,0.9000,4,0.9000,0.0000,0.9000
5,118,26.4626,6.2956,27.27,22410,748362,6363,0.0000,0.0000,0.001525,0.9000,4,0.9000,0.0000,0.9000
5,119,21.6126,6.3918,36.99,22410,701929,6104,0.0000,0.0000,0.001525,0.9000,3,0.9000,0.0000,0.9000
5,120,36.6607,5.8286,31.88,22410,716262,6154,0.0000,0.0000,0.001525,0.9000,4,0.9000,-0.0500,0.8500
5,121,5.3395,6.1860,33.43,22410,713602,6211,0.0000,0.0000,0.001525,0.8500,4,0.9000,-0.0500,0.8500
5,122,27.0697,5.9853,35.23,22410,728697,6305,0.0000,0.0000,0.001525,0.8500,4,0.8500,0.0000,0.8500
5,123,31.3420,6.0426,37.18,22410,742676,6379,0.0000,0.0000,0.001525,0.8500,4,0.8500,0.0000,0.8500
5,124,29.9089,6.5126,51.87,22410,710793,6142,0.0000,0.0000,0.001525,0.8500,4,0.8500,0.0000,0.8500
5,125,28.3823,6.3816,46.12,22410,724568,6291,0.0000,0.0000,0.001525,0.8500,4,0.8500,0.0000,0.8500
5,126,26.8975,6.3304,27.16,22410,741363,6170,0.0000,0.0000,0.001525,0.8500,3,0.8500,0.0000,0.8500
5,127,21.6845,6.1215,64.24,22410,700936,6127,0.0000,0.0000,0.001525,0.8500,3,0.8500,0.0000,0.8500
5,128,36.7947,5.8153,43.89,22410,701956,6214,0.0000,0.0000,0.001525,0.8500,3,0.8500,0.0000,0.8500
5,129,4.8594,6.2403,31.01,22410,698188,5914,0.0000,0.0000,0.001525,0.8500,4,0.8500,-0.0500,0.8000
5,130,15.5825,6.1829,35.36,22410,697452,6199,0.0000,0.0000,0.001525,0.8000,4,0.8500,-0.0500,0.8000
5,131,22.7845,6.0979,36.94,22410,691188,6172,0.0000,0.0000,0.001525,0.8000,4,0.8000,0.0000,0.8000
5,132,32.2464,5.9617,51.62,22410,691774,6152,0.0000,0.0000,0.001525,0.8000,4,0.8000,0.0000,0.8000
5,133,28.2764,6.0119,46.22,22410,685260,6064,0.0000,0.0000,0.001525,0.8000,3,0.8000,0.0000,0.8000
5,134,27.0683,5.8931,27.22,22410,661986,6008,0.0000,0.0000,0.001525,0.8000,3,0.8000,0.0000,0.8000
5,135,21.6055,5.9771,67.88,22410,687139,6089,0.0000,0.0000,0.001525,0.8000,3,0.8000,0.0000,0.8000
5,136,36.7294,5.8440,119.24,22410,687086,6090,0.0000,0.0000,0.001525,0.8000,4,0.8000,0.0500,0.8500
5,137,34.4221,6.2065,81.52,22410,688463,5911,0.0000,0.0000,0.001525,0.8500,4,0.8000,0.0500,0.8500
5,138,14.7653,6.1604,129.30,22410,696916,5888,0.0000,0.0000,0.001525,0.8500,4,0.8500,0.0000,0.8500
5,139,8.3612,6.1880,44.24,22410,699622,6201,0.0000,0.0000,0.001525,0.8500,4,0.8500,0.0000,0.8500
5,140,7.7462,6.2136,38.48,22410,687696,6155,0.0000,0.0000,0.001525,0.8500,3,0.8500,0.0000,0.8500
5,141,22.5921,6.0559,32.45,22410,691179,6073,0.0000,0.0000,0.001525,0.8500,3,0.8500,0.0000,0.8500
5,142,5.1038,6.1358,30.96,22410,672215,5986,0.0000,0.0000,0.001525,0.8500,3,0.8500,0.0000,0.8500
5,143,25.9981,5.7805,34.75,22410,654536,5865,0.0000,0.0000,0.001525,0.8500,4,0.8500,-0.0500,0.8000
5,144,30.8135,5.7754,35.79,22410,668443,5994,0.0000,0.0000,0.001525,0.8000,4,0.8500,-0.0500,0.8000
5,145,32.2987,5.5788,37.97,22410,648827,5934,0.0000,0.0000,0.001525,0.8000,4,0.8000,0.0000,0.8000
5,146,28.7778,5.6771,40.00,22410,673240,5986,0.0000,0.0000,0.001525,0.8000,4,0.8000,0.0000,0.8000
5,147,27.9425,5.7477,28.63,22410,639847,5683,0.0000,0.0000,0.001525,0.8000,3,0.8000,0.0000,0.8000
5,148,26.3412,5.8010,117.85,22410,662106,5593,0.0000,0.0000,0.001525,0.8000,3,0.8000,0.0000,0.8000
5,149,25.0050,5.7057,41.88,22410,675814,5989,0.0000,0.0000,0.001525,0.8000,3,0.8000,0.0000,0.8000
5,150,34.9159,5.7580,29.45,22410,657276,5952,0.0000,0.0000,0.001525,0.8000,3,0.8000,0.0000,0.8000
5,151,8.4808,5.7907,124.64,22410,661121,6003,0.0000,0.0000,0.001525,0.8000,4,0.8000,-0.0500,0.7500
5,152,23.8873,5.8337,43.17,22410,658042,5978,0.0000,0.0000,0.001525,0.7500,4,0.8000,-0.0500,0.7500
5,153,33.9544,5.8348,30.07,22410,675691,6030,0.0000,0.0000,0.001525,0.7500,4,0.7500,0.0000,0.7500
5,154,8.0329,5.8839,33.77,22410,670238,6078,0.0000,0.0000,0.001525,0.7500,4,0.7500,0.0000,0.7500
5,155,23.1557,6.0785,35.61,22410,657839,5964,0.0000,0.0000,0.001525,0.7500,4,0.7500,0.0000,0.7500
5,156,33.2478,5.7743,37.69,22410,661396,6005,0.0000,0.0000,0.001525,0.7500,4,0.7500,0.0000,0.7500
5,157,29.6145,5.7836,52.11,22410,658706,6007,0.0000,0.0000,0.001525,0.7500,3,0.7500,0.0000,0.7500
5,158,28.0876,5.9433,46.09,22410,674160,6060,0.0000,0.0000,0.001525,0.7500,3,0.7500,0.0000,0.7500
5,159,26.5283,5.8040,27.20,22410,653501,5999,0.0000,0.0000,0.001525,0.7500,4,0.7500,0.0500,0.8000
5,160,21.6731,6.0078,64.75,22410,666573,6063,0.0000,0.0000,0.001525,0.8000,4,0.7500,0.0500,0.8000
5,161,36.7741,5.8378,44.13,22410,670938,6063,0.0000,0.0000,0.001525,0.8000,4,0.7500,0.0500,0.8000
5,162,15.4538,6.1553,41.02,22410,649136,5966,0.0000,0.0000,0.001525,0.8000,4,0.8000,0.0000,0.8000
5,163,22.7881,5.5757,36.87,22410,641154,5898,0.0000,0.0000,0.001525,0.8000,3,0.8000,0.0000,0.8000
5,164,35.9231,5.8921,51.53,22410,658879,6019,0.0000,0.0000,0.001525,0.8000,3,0.8000,0.0000,0.8000
5,165,24.3848,5.6668,45.73,22410,647780,5916,0.0000,0.0000,0.001525,0.8000,4,0.8000,0.0500,0.8500
5,166,27.1244,5.6812,47.90,22410,618056,5653,0.0000,0.0000,0.001525,0.8500,4,0.8000,0.0500,0.8500
5,167,19.4263,5.1671,28.10,22410,657475,5789,0.0000,0.0000,0.001525,0.8500,4,0.8500,0.0000,0.8500
5,168,20.8784,5.6812,38.44,22410,662568,5986,0.0000,0.0000,0.001525,0.8500,4,0.8500,0.0000,0.8500
5,169,35.5847,5.4600,32.82,22410,667015,5972,0.0000,0.0000,0.001525,0.8500,4,0.8500,0.0000,0.8500
5,170,5.4208,5.9750,34.50,22410,675473,6081,0.0000,0.0000,0.001525,0.8500,3,0.8500,0.0000,0.8500
5,171,26.0216,5.3514,36.34,22410,666423,5975,0.0000,0.0000,0.001525,0.8500,3,0.8500,0.0000,0.8500
5,172,30.4654,5.7610,38.45,22410,663408,5961,0.0000,0.0000,0.001525,0.8500,4,0.8500,-0.0500,0.8000
5,173,28.9849,5.6852,52.51,22410,666442,6071,0.0000,0.0000,0.001525,0.8000,4,0.8500,-0.0500,0.8000
5,174,27.5151,5.8327,46.67,22410,658688,5917,0.0000,0.0000,0.001525,0.8000,4,0.8000,0.0000,0.8000
5,175,26.0137,5.9617,27.44,22410,657787,5806,0.0000,0.0000,0.001525,0.8000,4,0.8000,0.0000,0.8000
