point_id,rot_x,rot_y,rot_z,lod_level,mean_gpu_ms,mean_cpu_ms,mean_fps,triangle_count,visible_renderer_count,screen_coverage,draw_call_count
116,-15,135,0,0,5.444096,7.252835,137.8771,2283911,0,1.000000,8099
116,-15,135,0,1,4.684715,9.442866,105.9,1076714,0,1.000000,7205
116,-15,135,0,2,4.583351,5.090385,196.4488,668280,0,1.000000,6551
116,-15,135,0,3,3.565773,7.24798,137.9695,372501,0,1.000000,3033
116,-15,180,0,0,4.935134,5.499654,181.8296,2027231,0,1.000000,6643
116,-15,180,0,1,4.485666,8.262933,121.0224,1067466,0,1.000000,5635
116,-15,180,0,2,4.344969,8.1357,122.915,662927,0,1.000000,5497
116,-15,180,0,3,3.326908,7.156373,139.7356,320218,0,1.000000,3170
116,-15,225,0,0,3.767842,3.798187,263.2835,954659,0,1.000000,3173
116,-15,225,0,1,3.528909,7.080387,141.2352,547043,0,1.000000,2903
116,-15,225,0,2,3.44023,6.926527,144.3725,338813,0,1.000000,2555
116,-15,225,0,3,2.970965,6.308513,158.516,177725,0,1.000000,1756
116,-15,270,0,0,2.449681,1.948653,408.2164,88800,0,0.381500,369
116,-15,270,0,1,2.562321,5.449373,183.5073,66285,0,0.381500,297
116,-15,270,0,2,2.679125,5.348547,186.9666,64733,0,0.381500,259
116,-15,270,0,3,2.643627,5.461206,183.1097,64549,0,0.381500,259
116,-15,315,0,0,2.646494,1.87508,377.8585,55992,0,0.044026,256
116,-15,315,0,1,2.728414,5.27446,189.5928,52952,0,0.044026,244
116,-15,315,0,2,2.818594,5.26856,189.8052,52784,0,0.044026,244
116,-15,315,0,3,2.871705,5.234453,191.0419,52794,0,0.044026,243
116,0,0,0,0,3.178564,1.857267,314.6075,73532,0,0.204893,377
116,0,0,0,1,3.262259,5.267507,189.8431,61500,0,0.204893,344
116,0,0,0,2,3.318375,5.473086,182.7123,60253,0,0.204893,336
116,0,0,0,3,3.335304,5.160207,193.7907,60316,0,0.204893,329
116,0,45,0,0,3.810304,2.108613,262.4462,133018,0,0.696705,601
116,0,45,0,1,3.80457,5.437401,183.9114,82746,0,0.696705,529
116,0,45,0,2,3.766067,5.398574,185.2341,69927,0,0.696705,483
116,0,45,0,3,3.591645,5.32936,187.6398,64076,0,0.696705,452
116,0,90,0,0,5.489049,5.578053,179.274,1213851,0,1.000000,4785
116,0,90,0,1,4.552977,8.250934,121.1984,544966,0,1.000000,4159
116,0,90,0,2,4.409208,8.0748,123.8421,351777,0,1.000000,3879
116,0,90,0,3,3.551778,6.502387,153.7897,236567,0,1.000000,1547
116,0,135,0,0,5.561345,7.274874,137.4594,2340743,0,1.000000,8247
116,0,135,0,1,4.982698,8.943661,111.811,1110557,0,1.000000,7194
116,0,135,0,2,4.845482,8.83738,113.1557,675210,0,1.000000,6541
116,0,135,0,3,3.803545,7.15344,139.7929,381728,0,1.000000,3119
116,0,180,0,0,5.399877,5.69814,175.4959,2358733,0,1.000000,7717
116,0,180,0,1,4.880793,8.290707,120.617,1239568,0,1.000000,6749
116,0,180,0,2,4.683571,8.261786,121.0392,769093,0,1.000000,6415
116,0,180,0,3,3.76477,7.005447,142.7461,388228,0,1.000000,3779
116,0,225,0,0,4.239906,3.96964,235.8543,1257272,0,1.000000,3996
116,0,225,0,1,3.925879,7.092895,140.9862,722953,0,1.000000,3645
116,0,225,0,2,3.829828,7.003187,142.7921,440973,0,1.000000,3383
116,0,225,0,3,3.31776,6.340853,157.7075,214153,0,1.000000,2268
116,0,270,0,0,2.740088,2.09088,364.9518,158918,0,0.311284,546
116,0,270,0,1,2.709572,5.418707,184.5459,108486,0,0.311284,440
116,0,270,0,2,2.66397,5.540374,180.4932,93212,0,0.311284,403
116,0,270,0,3,2.632567,5.365233,186.3852,81535,0,0.311284,324
116,0,315,0,0,2.562458,1.811333,390.2503,59524,0,0.080849,249
116,0,315,0,1,2.650249,5.26636,189.8845,56342,0,0.080849,237
116,0,315,0,2,2.698649,5.379087,185.9052,56191,0,0.080849,237
116,0,315,0,3,2.782959,5.341053,187.229,56302,0,0.080849,235
116,15,0,0,0,2.978201,1.85684,335.7731,78761,0,0.226169,379
116,15,0,0,1,3.025784,5.280366,189.3808,61195,0,0.226169,335
116,15,0,0,2,3.094733,5.327474,187.7062,60180,0,0.226169,329
116,15,0,0,3,3.072,5.243121,190.7261,60270,0,0.226169,322
116,15,45,0,0,3.641207,2.158127,274.6342,140491,0,0.749649,608
116,15,45,0,1,3.681962,5.553847,180.0554,82798,0,0.749649,524
116,15,45,0,2,3.426099,5.643886,177.1829,70035,0,0.749649,476
116,15,45,0,3,3.311752,5.219687,191.5824,64492,0,0.749649,450
116,15,90,0,0,5.463791,5.553614,180.0629,1201023,0,1.000000,4666
116,15,90,0,1,4.49891,8.08032,123.7575,538092,0,1.000000,4003
116,15,90,0,2,4.164318,7.98218,125.2791,346975,0,1.000000,3607
116,15,90,0,3,3.503172,6.444686,155.1666,240253,0,1.000000,1516
116,15,135,0,0,5.840896,7.401886,135.1007,2389159,0,1.000000,8408
116,15,135,0,1,5.047091,9.24006,108.2244,1109883,0,1.000000,7281
116,15,135,0,2,4.726169,8.971546,111.4635,679256,0,1.000000,6572
116,15,135,0,3,3.954688,7.221174,138.4816,392228,0,1.000000,3165
116,15,180,0,0,5.648094,5.758314,173.662,2588346,0,1.000000,8483
116,15,180,0,1,5.103616,8.340788,119.8928,1359732,0,1.000000,7488
116,15,180,0,2,4.969063,8.39808,119.0748,832101,0,1.000000,7014
116,15,180,0,3,3.930931,7.332361,136.3817,434774,0,1.000000,4275
116,15,225,0,0,4.594825,4.20284,217.6362,1531204,0,1.000000,4947
116,15,225,0,1,4.306056,7.337234,136.2911,856369,0,1.000000,4429
116,15,225,0,2,4.175053,7.309333,136.8114,538153,0,1.000000,4247
116,15,225,0,3,3.585912,6.415793,155.8654,271957,0,1.000000,2919
116,15,270,0,0,3.0606,2.373954,326.7334,473053,0,0.331517,1334
116,15,270,0,1,2.983799,5.612227,178.1824,290773,0,0.331517,1104
116,15,270,0,2,3.001071,5.534473,180.6857,198167,0,0.331517,1063
116,15,270,0,3,2.890752,5.640433,177.2913,125856,0,0.331517,893
116,15,315,0,0,2.671616,1.795553,374.3053,65861,0,0.101793,275
116,15,315,0,1,2.67735,5.29168,188.9759,58863,0,0.101793,246
116,15,315,0,2,2.767531,5.316361,188.0986,58647,0,0.101793,245
116,15,315,0,3,2.752171,5.204073,192.1572,58412,0,0.101793,239
117,-15,0,0,0,2.79907,1.905874,357.2615,59261,0,0.022223,342
117,-15,0,0,1,2.899627,5.383846,185.7408,51606,0,0.022223,324
117,-15,0,0,2,2.958882,5.34672,187.0306,51714,0,0.022223,324
117,-15,0,0,3,3.02551,5.211821,191.8715,51371,0,0.022223,321
117,-15,45,0,0,3.325201,2.074634,300.7337,109336,0,0.454544,537
117,-15,45,0,1,3.307793,5.453474,183.3694,70350,0,0.454544,484
117,-15,45,0,2,3.419955,5.459527,183.1661,62670,0,0.454544,461
117,-15,45,0,3,3.119582,5.31848,188.0237,57962,0,0.454544,443
117,-15,90,0,0,5.019308,5.603007,178.4756,1124190,0,1.000000,4396
117,-15,90,0,1,4.346538,8.160727,122.5381,513723,0,1.000000,4014
117,-15,90,0,2,4.121122,7.886247,126.803,327539,0,1.000000,3604
117,-15,90,0,3,3.369915,6.50306,153.7738,220372,0,1.000000,1464
117,-15,135,0,0,5.232798,7.688984,130.0562,2336689,0,1.000000,8537
117,-15,135,0,1,4.869188,9.597566,104.1931,1102417,0,1.000000,7583
117,-15,135,0,2,4.711643,5.263657,189.982,678388,0,1.000000,6987
117,-15,135,0,3,3.578743,7.249333,137.9437,376098,0,1.000000,3163
117,-15,180,0,0,5.060864,6.006073,166.4981,2116393,0,1.000000,7256
117,-15,180,0,1,4.593323,8.66942,115.348,1095641,0,1.000000,6483
117,-15,180,0,2,4.413986,8.635819,115.7968,673796,0,1.000000,6307
117,-15,180,0,3,3.442483,7.283847,137.2901,317849,0,1.000000,3339
117,-15,225,0,0,3.783066,3.692847,264.3359,926900,0,1.000000,3132
117,-15,225,0,1,3.544747,7.052487,141.7939,528340,0,1.000000,2822
117,-15,225,0,2,3.507541,6.945666,143.9747,325677,0,1.000000,2653
117,-15,225,0,3,2.889591,6.22612,160.6137,161033,0,1.000000,1640
117,-15,270,0,0,2.538837,1.893473,393.8811,81231,0,0.300169,358
117,-15,270,0,1,2.593382,5.396033,185.3213,57386,0,0.300169,279
117,-15,270,0,2,2.650863,5.469647,182.8272,55381,0,0.300169,241
117,-15,270,0,3,2.6766,5.247107,190.5812,55405,0,0.300169,240
117,-15,315,0,0,2.705817,1.80094,369.5741,52103,0,0.008036,241
117,-15,315,0,1,2.772787,5.252007,190.4034,50255,0,0.008036,232
117,-15,315,0,2,2.859759,5.277247,189.4927,49940,0,0.008036,232
117,-15,315,0,3,2.918741,5.38188,185.8087,50125,0,0.008036,231
117,0,0,0,0,3.299874,1.997687,303.0419,64895,0,0.070473,355
117,0,0,0,1,3.400226,5.355913,186.7095,53876,0,0.070473,328
117,0,0,0,2,3.419682,5.327667,187.6994,53010,0,0.070473,319
117,0,0,0,3,3.447671,5.310526,188.3053,52915,0,0.070473,314
117,0,45,0,0,3.619567,2.08612,276.2761,123265,0,0.697080,586
117,0,45,0,1,3.597039,5.471986,182.749,75950,0,0.697080,517
117,0,45,0,2,3.463305,5.742795,174.1313,65386,0,0.697080,472
117,0,45,0,3,3.32602,5.286666,189.1551,60111,0,0.697080,443
117,0,90,0,0,5.438464,5.757194,173.6957,1216184,0,1.000000,4762
117,0,90,0,1,4.330428,8.169653,122.4042,531215,0,1.000000,4022
117,0,90,0,2,4.190481,7.948832,125.8046,343018,0,1.000000,3751
117,0,90,0,3,3.361724,6.428794,155.5502,232689,0,1.000000,1543
117,0,135,0,0,6.127835,7.778614,128.5576,2455470,0,1.000000,9018
117,0,135,0,1,5.222162,5.546821,180.2834,1137524,0,1.000000,7940
117,0,135,0,2,4.84769,5.232557,191.1112,702480,0,1.000000,7403
117,0,135,0,3,3.790507,7.373373,135.6231,388453,0,1.000000,3328
117,0,180,0,0,5.670707,6.052053,165.2332,2412166,0,1.000000,8213
117,0,180,0,1,5.007224,8.728241,114.5706,1248657,0,1.000000,7246
117,0,180,0,2,4.86912,8.5058,117.5668,779235,0,1.000000,7186
117,0,180,0,3,3.777263,7.103086,140.7839,393404,0,1.000000,3963
117,0,225,0,0,4.267691,3.935733,234.3188,1188762,0,1.000000,4036
117,0,225,0,1,3.986022,7.063506,141.5728,680777,0,1.000000,3619
117,0,225,0,2,3.917346,7.075134,141.3401,414664,0,1.000000,3446
117,0,225,0,3,3.143749,6.200652,161.2734,200726,0,1.000000,2157
117,0,270,0,0,2.581572,1.913913,387.3608,118482,0,0.346815,446
117,0,270,0,1,2.589491,5.4115,184.7917,82837,0,0.346815,365
117,0,270,0,2,2.659328,5.467179,182.9097,73751,0,0.346815,326
117,0,270,0,3,2.629564,5.518361,181.2132,69089,0,0.346815,271
117,0,315,0,0,2.594884,1.93934,385.3737,57430,0,0.077617,245
117,0,315,0,1,2.68957,5.299107,188.711,54767,0,0.077617,233
117,0,315,0,2,2.73763,5.341561,187.2112,54622,0,0.077617,233
117,0,315,0,3,2.808696,5.191353,192.628,54299,0,0.077617,231
117,15,0,0,0,3.172693,1.873347,315.1896,78445,0,0.229026,381
117,15,0,0,1,3.198976,5.398268,185.2446,62096,0,0.229026,346
117,15,0,0,2,3.232154,5.380427,185.8589,61418,0,0.229026,335
117,15,0,0,3,3.253111,5.200793,192.2784,61166,0,0.229026,330
117,15,45,0,0,3.640935,2.16686,274.6548,140601,0,0.802700,613
117,15,45,0,1,3.601954,5.4828,182.3886,83869,0,0.802700,531
117,15,45,0,2,3.516484,5.542707,180.4173,70248,0,0.802700,484
117,15,45,0,3,3.300625,5.253359,190.3544,63722,0,0.802700,453
117,15,90,0,0,5.465634,5.775226,173.1534,1220593,0,1.000000,4750
117,15,90,0,1,4.688691,8.131753,122.9747,543487,0,1.000000,4202
117,15,90,0,2,4.344901,7.960826,125.6151,344609,0,1.000000,3666
117,15,90,0,3,3.486174,6.501174,153.8184,240080,0,1.000000,1559
117,15,135,0,0,5.893176,7.711857,129.6705,2491081,0,1.000000,9014
117,15,135,0,1,5.316795,9.533019,104.8986,1165601,0,1.000000,7984
117,15,135,0,2,5.191387,9.743251,102.6351,703694,0,1.000000,7233
117,15,135,0,3,4.083644,7.236193,138.1942,404515,0,1.000000,3372
117,15,180,0,0,6.076109,6.354154,157.3774,2691819,0,1.000000,9206
117,15,180,0,1,5.450205,8.937579,111.8871,1397595,0,1.000000,8095
117,15,180,0,2,5.303569,8.678647,115.2253,857513,0,1.000000,7767
117,15,180,0,3,4.038724,7.40188,135.1008,438724,0,1.000000,4478
117,15,225,0,0,4.773683,4.150794,209.4819,1453599,0,1.000000,4869
117,15,225,0,1,4.356984,7.320779,136.5975,820737,0,1.000000,4351
117,15,225,0,2,4.186317,7.297546,137.0324,512057,0,1.000000,4156
117,15,225,0,3,3.579972,6.507514,153.6685,260297,0,1.000000,2836
117,15,270,0,0,2.98223,2.236853,335.3196,435964,0,0.335211,1223
117,15,270,0,1,2.935057,5.61152,178.2048,264969,0,0.335211,1027
117,15,270,0,2,2.910959,5.485293,182.3056,184738,0,0.335211,979
117,15,270,0,3,2.849041,5.551726,180.1241,117013,0,0.335211,818
117,15,315,0,0,2.641578,1.83456,378.5616,64528,0,0.153380,268
117,15,315,0,1,2.659601,5.265467,189.9167,57840,0,0.153380,240
117,15,315,0,2,2.746232,5.37756,185.9579,58102,0,0.153380,240
117,15,315,0,3,2.78842,5.25458,190.3102,57549,0,0.153380,238
118,-15,0,0,0,2.803507,1.884087,356.6961,71528,0,0.001956,339
118,-15,0,0,1,2.849382,5.297013,188.7856,70747,0,0.001956,335
118,-15,0,0,2,2.947072,5.3041,188.5334,70610,0,0.001956,335
118,-15,0,0,3,3.002368,5.254941,190.2971,70829,0,0.001956,335
118,-15,45,0,0,3.32288,2.07088,300.9438,110013,0,0.489423,531
118,-15,45,0,1,3.381862,5.52758,180.911,74003,0,0.489423,475
118,-15,45,0,2,3.304653,5.592953,178.7964,68495,0,0.489423,455
118,-15,45,0,3,3.268744,5.355041,186.7399,65310,0,0.489423,449
118,-15,90,0,0,5.017258,5.28784,189.1131,986099,0,1.000000,3922
118,-15,90,0,1,4.133205,7.857705,127.2636,451625,0,1.000000,3629
118,-15,90,0,2,4.098116,7.503474,133.2716,294138,0,1.000000,3266
118,-15,90,0,3,3.425894,6.398193,156.2941,202517,0,1.000000,1305
118,-15,135,0,0,5.700335,7.915594,126.3329,2375355,0,1.000000,8384
118,-15,135,0,1,4.732854,5.451686,183.4295,1092909,0,1.000000,7472
118,-15,135,0,2,4.520892,9.251235,108.0937,664814,0,1.000000,6584
118,-15,135,0,3,3.541811,7.018906,142.4723,368644,0,1.000000,3056
118,-15,180,0,0,5.002974,6.543213,152.8301,2323579,0,1.000000,7894
118,-15,180,0,1,4.523964,8.979854,111.3604,1192415,0,1.000000,7058
118,-15,180,0,2,4.425933,8.830486,113.244,723134,0,1.000000,6702
118,-15,180,0,3,3.492796,7.263566,137.6734,357991,0,1.000000,3626
118,-15,225,0,0,3.669128,3.710507,269.505,927929,0,1.000000,3153
118,-15,225,0,1,3.444122,7.01286,142.5952,529612,0,1.000000,2907
118,-15,225,0,2,3.37722,7.136354,140.1276,336378,0,1.000000,2767
118,-15,225,0,3,2.876211,6.416053,155.8591,179357,0,1.000000,1739
118,-15,270,0,0,2.569011,1.876847,389.2548,94493,0,0.442134,377
118,-15,270,0,1,2.54621,5.361327,186.521,72980,0,0.442134,310
118,-15,270,0,2,2.641988,5.408086,184.9083,71408,0,0.442134,272
118,-15,270,0,3,2.604715,5.551714,180.1246,71213,0,0.442134,271
118,-15,315,0,0,2.659123,1.831847,376.0638,63453,0,0.002985,258
118,-15,315,0,1,2.753263,5.300734,188.6531,63086,0,0.002985,256
118,-15,315,0,2,2.816136,5.229407,191.2263,63186,0,0.002985,256
118,-15,315,0,3,2.914577,5.23786,190.9177,63084,0,0.002985,256
118,0,0,0,0,3.122312,1.832533,320.2755,81487,0,0.001728,351
118,0,0,0,1,3.21379,5.276567,189.5172,73715,0,0.001728,330
118,0,0,0,2,3.276868,5.503667,181.697,73899,0,0.001728,331
118,0,0,0,3,3.394492,5.29904,188.7134,72847,0,0.001728,328
118,0,45,0,0,3.454703,2.01782,289.4604,107617,0,0.387519,523
118,0,45,0,1,3.488154,5.39374,185.4001,72813,0,0.387519,465
118,0,45,0,2,3.449651,5.388021,185.5969,67487,0,0.387519,448
118,0,45,0,3,3.378654,5.341867,187.2005,64172,0,0.387519,441
118,0,90,0,0,5.296469,5.31776,188.0491,1018849,0,1.000000,4088
118,0,90,0,1,4.542942,7.903881,126.5201,453625,0,1.000000,3605
118,0,90,0,2,4.411529,7.63662,130.948,297085,0,1.000000,3291
118,0,90,0,3,3.568845,6.408414,156.0448,208213,0,1.000000,1348
118,0,135,0,0,5.458871,7.735729,129.2703,2426648,0,1.000000,8543
118,0,135,0,1,4.845704,9.117752,109.6762,1118323,0,1.000000,7439
118,0,135,0,2,4.589978,9.009547,110.9934,687186,0,1.000000,6672
118,0,135,0,3,3.693227,6.902674,144.8714,383496,0,1.000000,3127
118,0,180,0,0,5.432251,6.390434,156.4839,2595762,0,1.000000,8649
118,0,180,0,1,4.873489,8.835414,113.1809,1343369,0,1.000000,7797
118,0,180,0,2,4.595303,8.71382,114.7602,810015,0,1.000000,7320
118,0,180,0,3,3.675477,7.265379,137.6391,402704,0,1.000000,4037
118,0,225,0,0,4.064665,3.918787,246.0227,1188165,0,1.000000,3916
118,0,225,0,1,3.721216,7.113254,140.5826,693204,0,1.000000,3619
118,0,225,0,2,3.761971,7.077753,141.2878,438051,0,1.000000,3614
118,0,225,0,3,3.179042,6.473166,154.4839,223019,0,1.000000,2299
118,0,270,0,0,2.656119,2.17154,376.4891,124336,0,0.363253,472
118,0,270,0,1,2.613112,5.584999,179.0511,93717,0,0.363253,390
118,0,270,0,2,2.60096,5.901733,169.4417,88847,0,0.363253,352
118,0,270,0,3,2.56867,5.626053,177.7445,86489,0,0.363253,301
118,0,315,0,0,2.565461,2.14076,389.7934,76359,0,0.003537,272
118,0,315,0,1,2.652365,5.596581,178.6805,75324,0,0.003537,268
118,0,315,0,2,2.723977,5.799647,172.4243,75496,0,0.003537,268
118,0,315,0,3,2.823373,5.756313,173.7223,75494,0,0.003537,268
118,15,0,0,0,2.97117,2.10752,336.5677,89553,0,0.001944,370
118,15,0,0,1,3.052476,5.765979,173.4311,78794,0,0.001944,336
118,15,0,0,2,3.154466,6.11172,163.6201,78590,0,0.001944,334
118,15,0,0,3,3.186278,5.78142,172.9679,78664,0,0.001944,332
118,15,45,0,0,3.456,2.341747,289.3519,117744,0,0.436306,546
118,15,45,0,1,3.489997,5.804739,172.273,77960,0,0.436306,473
118,15,45,0,2,3.560243,6.266206,159.5862,71737,0,0.436306,455
118,15,45,0,3,3.528568,5.740419,174.2033,68516,0,0.436306,445
118,15,90,0,0,4.872738,5.517334,181.247,1001158,0,1.000000,4007
118,15,90,0,1,4.25943,7.859527,127.2341,439523,0,1.000000,3459
118,15,90,0,2,4.044391,7.57296,132.0488,294709,0,1.000000,3300
118,15,90,0,3,3.371144,6.366106,157.0819,208180,0,1.000000,1316
118,15,135,0,0,5.99953,8.023721,124.6305,2501656,0,1.000000,8824
118,15,135,0,1,5.030024,9.896974,101.041,1161000,0,1.000000,7683
118,15,135,0,2,4.866731,9.253714,108.0647,705079,0,1.000000,6888
118,15,135,0,3,3.852834,6.984193,143.1805,391925,0,1.000000,3186
118,15,180,0,0,5.787307,6.866099,145.6431,2844470,0,1.000000,9635
118,15,180,0,1,5.211136,9.026934,110.7796,1456761,0,1.000000,8494
118,15,180,0,2,4.988586,9.057619,110.4043,880050,0,1.000000,7922
118,15,180,0,3,3.922944,7.513154,133.0999,449206,0,1.000000,4417
118,15,225,0,0,4.482731,4.211773,223.0783,1519148,0,1.000000,5041
118,15,225,0,1,4.155256,7.448853,134.2489,846766,0,1.000000,4417
118,15,225,0,2,4.065963,7.337627,136.2838,536717,0,1.000000,4290
118,15,225,0,3,3.473135,6.439653,155.2879,275051,0,1.000000,2861
118,15,270,0,0,2.978133,2.319013,335.7808,415140,0,0.388822,1247
118,15,270,0,1,2.902426,5.632119,177.5531,268635,0,0.388822,1063
118,15,270,0,2,2.945434,5.5978,178.6416,196407,0,0.388822,1022
118,15,270,0,3,2.983322,5.7125,175.0547,137054,0,0.388822,870
118,15,315,0,0,2.70295,2.37548,369.9661,83167,0,0.003147,287
118,15,315,0,1,2.74548,6.358539,157.2688,82551,0,0.003147,282
118,15,315,0,2,2.859554,6.290987,158.9576,82580,0,0.003147,282
118,15,315,0,3,2.907204,5.862647,170.5714,81875,0,0.003147,282
119,-15,0,0,0,2.910549,1.900113,343.5778,48355,0,0.000000,284
119,-15,0,0,1,2.983526,5.355253,186.7325,48576,0,0.000000,284
119,-15,0,0,2,3.040051,5.334493,187.4592,48561,0,0.000000,284
119,-15,0,0,3,3.088316,5.193007,192.5667,48487,0,0.000000,284
119,-15,45,0,0,3.446511,1.939367,290.1485,96433,0,0.500985,502
119,-15,45,0,1,3.455113,5.418119,184.5659,60071,0,0.500985,453
119,-15,45,0,2,3.502831,5.340301,187.2554,54900,0,0.500985,426
119,-15,45,0,3,3.541265,5.346967,187.0219,51531,0,0.500985,418
119,-15,90,0,0,4.935202,5.151673,194.1117,943760,0,1.000000,3726
119,-15,90,0,1,4.131089,7.863454,127.1706,420722,0,1.000000,3282
119,-15,90,0,2,4.108561,7.403933,135.0634,275344,0,1.000000,3105
119,-15,90,0,3,3.314552,6.33772,157.7854,190573,0,1.000000,1261
119,-15,135,0,0,5.729467,8.641907,115.7152,2403215,0,1.000000,9050
119,-15,135,0,1,4.857651,9.719059,102.8906,1101351,0,1.000000,8101
119,-15,135,0,2,4.603221,9.626205,103.8831,682756,0,1.000000,7476
119,-15,135,0,3,3.576696,6.990386,143.0536,368693,0,1.000000,3150
119,-15,180,0,0,5.224977,7.457726,134.0891,2343094,0,1.000000,8550
119,-15,180,0,1,4.603631,9.955426,100.4477,1182932,0,1.000000,7716
119,-15,180,0,2,4.452079,9.188014,108.8374,715684,0,1.000000,7351
119,-15,180,0,3,3.409305,7.471286,133.8458,339876,0,1.000000,3685
119,-15,225,0,0,3.587686,3.755347,266.287,867016,0,1.000000,3097
119,-15,225,0,1,3.311616,6.955801,143.7649,483643,0,1.000000,2693
119,-15,225,0,2,3.295846,6.9683,143.507,309118,0,1.000000,2676
119,-15,225,0,3,2.874232,6.36154,157.1946,164588,0,1.000000,1663
119,-15,270,0,0,2.532147,1.954187,394.9218,74697,0,0.288658,336
119,-15,270,0,1,2.575497,5.367267,186.3146,52073,0,0.288658,260
119,-15,270,0,2,2.683085,5.330246,187.6086,50277,0,0.288658,226
119,-15,270,0,3,2.672435,5.247006,190.5849,50497,0,0.288658,225
119,-15,315,0,0,2.735855,1.717067,365.5165,47433,0,0.000000,218
119,-15,315,0,1,2.846515,5.232747,191.1042,47534,0,0.000000,218
119,-15,315,0,2,2.869931,5.22714,191.3092,47505,0,0.000000,218
119,-15,315,0,3,2.967006,5.203166,192.1907,47234,0,0.000000,218
119,0,0,0,0,3.205939,1.850753,311.9211,53945,0,0.002366,297
119,0,0,0,1,3.299396,5.267167,189.8554,51311,0,0.002366,284
119,0,0,0,2,3.359607,5.254886,190.2991,51278,0,0.002366,284
119,0,0,0,3,3.422276,5.235394,191.0076,50704,0,0.002366,283
119,0,45,0,0,3.816858,1.958273,261.9956,96868,0,0.420818,500
119,0,45,0,1,3.795149,5.412267,184.7655,60520,0,0.420818,447
119,0,45,0,2,3.868672,5.625794,177.7527,54562,0,0.420818,421
119,0,45,0,3,3.663667,5.246427,190.6059,51155,0,0.420818,413
119,0,90,0,0,5.028455,5.251573,190.4191,1007562,0,1.000000,4086
119,0,90,0,1,4.449553,7.833514,127.6566,458605,0,1.000000,3760
119,0,90,0,2,4.081664,7.535546,132.7044,290372,0,1.000000,3267
119,0,90,0,3,3.398929,6.373741,156.8937,201957,0,1.000000,1332
119,0,135,0,0,6.081672,8.96102,111.5944,2548561,0,1.000000,9545
119,0,135,0,1,5.099795,6.0095,166.4032,1157958,0,1.000000,8429
119,0,135,0,2,4.921344,9.46692,105.631,707514,0,1.000000,7751
119,0,135,0,3,3.864713,7.054494,141.7536,391942,0,1.000000,3316
119,0,180,0,0,5.791983,7.422567,134.7243,2688216,0,1.000000,9536
119,0,180,0,1,5.115409,9.432127,106.0206,1358991,0,1.000000,8592
119,0,180,0,2,4.963994,9.366548,106.7629,806584,0,1.000000,8072
119,0,180,0,3,3.789824,7.545733,132.5252,399279,0,1.000000,4119
119,0,225,0,0,4.09955,3.961487,243.9292,1140983,0,1.000000,3866
119,0,225,0,1,3.842389,7.167773,139.5134,653535,0,1.000000,3562
119,0,225,0,2,3.796036,6.984953,143.1649,407054,0,1.000000,3557
119,0,225,0,3,3.170645,6.287326,159.0501,204548,0,1.000000,2171
119,0,270,0,0,2.643012,1.96532,378.3562,87296,0,0.403637,376
119,0,270,0,1,2.633728,5.36468,186.4044,61625,0,0.403637,309
119,0,270,0,2,2.716263,5.253686,190.3425,58368,0,0.403637,276
119,0,270,0,3,2.695919,5.500488,181.8021,57837,0,0.403637,241
119,0,315,0,0,2.716877,1.815107,368.0697,49067,0,0.004157,216
119,0,315,0,1,2.781116,5.318833,188.0112,48991,0,0.004157,214
119,0,315,0,2,2.890752,5.31234,188.241,49053,0,0.004157,215
119,0,315,0,3,2.938812,5.18214,192.9705,48953,0,0.004157,214
119,15,0,0,0,3.074184,1.825287,325.2895,60978,0,0.001978,310
119,15,0,0,1,3.178769,5.263367,189.9925,51021,0,0.001978,280
119,15,0,0,2,3.203003,5.378114,185.9388,50743,0,0.001978,278
119,15,0,0,3,3.245875,5.295219,188.8496,50251,0,0.001978,276
119,15,45,0,0,3.634244,2.00968,275.1604,105256,0,0.472668,524
119,15,45,0,1,3.656363,5.478786,182.5222,62762,0,0.472668,453
119,15,45,0,2,3.659571,5.448393,183.5404,57333,0,0.472668,424
119,15,45,0,3,3.688585,5.331266,187.5727,53749,0,0.472668,415
119,15,90,0,0,5.527347,5.3406,180.9186,981877,0,1.000000,4012
119,15,90,0,1,4.356915,7.76508,128.7817,448930,0,1.000000,3690
119,15,90,0,2,4.357461,7.834499,127.6406,292577,0,1.000000,3312
119,15,90,0,3,3.326908,6.356214,157.3264,205273,0,1.000000,1342
119,15,135,0,0,5.980296,8.557,116.8634,2576137,0,1.000000,9362
119,15,135,0,1,5.380242,5.9715,167.4621,1192914,0,1.000000,8385
119,15,135,0,2,5.285479,9.728133,102.7946,725142,0,1.000000,7737
119,15,135,0,3,4.000358,7.133585,140.182,399193,0,1.000000,3355
119,15,180,0,0,6.130654,7.503427,133.2724,2890067,0,1.000000,10136
119,15,180,0,1,5.517858,9.85614,101.4596,1464394,0,1.000000,9221
119,15,180,0,2,5.392585,5.507479,181.5713,887502,0,1.000000,8905
119,15,180,0,3,4.109653,7.527487,132.8465,441583,0,1.000000,4476
119,15,225,0,0,4.516796,4.20278,221.3959,1431699,0,1.000000,4764
119,15,225,0,1,4.155188,7.365587,135.7665,816890,0,1.000000,4396
119,15,225,0,2,4.114637,7.402047,135.0978,507379,0,1.000000,4194
119,15,225,0,3,3.441664,6.500072,153.8445,256517,0,1.000000,2806
119,15,270,0,0,2.891708,2.23764,345.8164,363206,0,0.388804,1088
119,15,270,0,1,2.874914,5.576628,179.3198,227363,0,0.388804,923
