point_id,x,y,z,vol_min_x,vol_min_y,vol_min_z,vol_max_x,vol_max_y,vol_max_z
264,12.08046,27.36963,-40.29035,3.89134,15.94729,-48.48415,20.26958,22.21667,-32.09656
265,12.08046,2.050506,-23.90277,3.89134,-9.130241,-32.09656,20.26958,-2.860859,-15.70898
266,12.08046,8.319889,-23.90277,3.89134,-2.860859,-32.09656,20.26958,3.408524,-15.70898
267,12.08046,14.58927,-23.90277,3.89134,3.408524,-32.09656,20.26958,9.677906,-15.70898
268,12.08046,20.85865,-23.90277,3.89134,9.677906,-32.09656,20.26958,15.94729,-15.70898
269,12.08046,27.12804,-23.90277,3.89134,15.94729,-32.09656,20.26958,22.21667,-15.70898
270,12.08046,3.98,-7.515184,3.89134,-9.130241,-15.70898,20.26958,-2.860859,0.6786079
271,12.08046,10.24938,-7.515184,3.89134,-2.860859,-15.70898,20.26958,3.408524,0.6786079
272,12.08046,16.51876,-7.515184,3.89134,3.408524,-15.70898,20.26958,9.677906,0.6786079
273,12.08046,22.78815,-7.515184,3.89134,9.677906,-15.70898,20.26958,15.94729,0.6786079
274,12.08046,29.05753,-7.515184,3.89134,15.94729,-15.70898,20.26958,22.21667,0.6786079
275,12.08046,3.9824,8.8724,3.89134,-9.130241,0.6786079,20.26958,-2.860859,17.06619
276,12.08046,10.25178,8.8724,3.89134,-2.860859,0.6786079,20.26958,3.408524,17.06619
277,12.08046,16.52117,8.8724,3.89134,3.408524,0.6786079,20.26958,9.677906,17.06619
278,12.08046,22.79055,8.8724,3.89134,9.677906,0.6786079,20.26958,15.94729,17.06619
279,12.08046,29.05993,8.8724,3.89134,15.94729,0.6786079,20.26958,22.21667,17.06619
280,12.08046,1.819383,25.25998,3.89134,-9.130241,17.06619,20.26958,-2.860859,33.45378
281,12.08046,8.088766,25.25998,3.89134,-2.860859,17.06619,20.26958,3.408524,33.45378
282,12.08046,14.35815,25.25998,3.89134,3.408524,17.06619,20.26958,9.677906,33.45378
283,12.08046,20.62753,25.25998,3.89134,9.677906,17.06619,20.26958,15.94729,33.45378
284,12.08046,26.89691,25.25998,3.89134,15.94729,17.06619,20.26958,22.21667,33.45378
285,12.08046,1.499998,41.64757,3.89134,-9.130241,33.45378,20.26958,-2.860859,49.84136
286,12.08046,7.76938,41.64757,3.89134,-2.860859,33.45378,20.26958,3.408524,49.84136
287,12.08046,14.03876,41.64757,3.89134,3.408524,33.45378,20.26958,9.677906,49.84136
288,12.08046,20.30815,41.64757,3.89134,9.677906,33.45378,20.26958,15.94729,49.84136
289,12.08046,26.57753,41.64757,3.89134,15.94729,33.45378,20.26958,22.21667,49.84136
290,12.08046,1.499997,58.03515,3.89134,-9.130241,49.84136,20.26958,-2.860859,66.22894
291,12.08046,7.76938,58.03515,3.89134,-2.860859,49.84136,20.26958,3.408524,66.22894
292,12.08046,14.03876,58.03515,3.89134,3.408524,49.84136,20.26958,9.677906,66.22894
293,12.08046,20.30814,58.03515,3.89134,9.677906,49.84136,20.26958,15.94729,66.22894
294,12.08046,26.57753,58.03515,3.89134,15.94729,49.84136,20.26958,22.21667,66.22894
295,12.08046,1.499996,74.42274,3.89134,-9.130241,66.22894,20.26958,-2.860859,82.61653
296,12.08046,7.769379,74.42274,3.89134,-2.860859,66.22894,20.26958,3.408524,82.61653
297,12.08046,14.03876,74.42274,3.89134,3.408524,66.22894,20.26958,9.677906,82.61653
298,12.08046,20.30814,74.42274,3.89134,9.677906,66.22894,20.26958,15.94729,82.61653
299,12.08046,26.57753,74.42274,3.89134,15.94729,66.22894,20.26958,22.21667,82.61653
300,28.4587,1.500003,-73.06552,20.26958,-9.130241,-81.25932,36.64782,-2.860859,-64.87173
301,28.4587,7.769385,-73.06552,20.26958,-2.860859,-81.25932,36.64782,3.408524,-64.87173
302,28.4587,14.03877,-73.06552,20.26958,3.408524,-81.25932,36.64782,9.677906,-64.87173
303,28.4587,20.30815,-73.06552,20.26958,9.677906,-81.25932,36.64782,15.94729,-64.87173
304,28.4587,26.57753,-73.06552,20.26958,15.94729,-81.25932,36.64782,22.21667,-64.87173
305,28.4587,1.500002,-56.67794,20.26958,-9.130241,-64.87173,36.64782,-2.860859,-48.48415
306,28.4587,7.769384,-56.67794,20.26958,-2.860859,-64.87173,36.64782,3.408524,-48.48415
307,28.4587,14.03877,-56.67794,20.26958,3.408524,-64.87173,36.64782,9.677906,-48.48415
308,28.4587,20.30815,-56.67794,20.26958,9.677906,-64.87173,36.64782,15.94729,-48.48415
309,28.4587,26.57753,-56.67794,20.26958,15.94729,-64.87173,36.64782,22.21667,-48.48415
310,28.4587,1.500001,-40.29035,20.26958,-9.130241,-48.48415,36.64782,-2.860859,-32.09656
311,28.4587,7.769384,-40.29035,20.26958,-2.860859,-48.48415,36.64782,3.408524,-32.09656
312,28.4587,14.03877,-40.29035,20.26958,3.408524,-48.48415,36.64782,9.677906,-32.09656
313,28.4587,20.30815,-40.29035,20.26958,9.677906,-48.48415,36.64782,15.94729,-32.09656
314,28.4587,26.57753,-40.29035,20.26958,15.94729,-48.48415,36.64782,22.21667,-32.09656
315,28.4587,2.480036,-23.90277,20.26958,-9.130241,-32.09656,36.64782,-2.860859,-15.70898
316,28.4587,8.749418,-23.90277,20.26958,-2.860859,-32.09656,36.64782,3.408524,-15.70898
317,28.4587,15.0188,-23.90277,20.26958,3.408524,-32.09656,36.64782,9.677906,-15.70898
318,28.4587,21.28818,-23.90277,20.26958,9.677906,-32.09656,36.64782,15.94729,-15.70898
319,28.4587,27.55757,-23.90277,20.26958,15.94729,-32.09656,36.64782,22.21667,-15.70898
320,28.4587,3.187936,-7.515184,20.26958,-9.130241,-15.70898,36.64782,-2.860859,0.6786079
321,28.4587,9.457319,-7.515184,20.26958,-2.860859,-15.70898,36.64782,3.408524,0.6786079
322,28.4587,15.7267,-7.515184,20.26958,3.408524,-15.70898,36.64782,9.677906,0.6786079
323,28.4587,21.99608,-7.515184,20.26958,9.677906,-15.70898,36.64782,15.94729,0.6786079
324,28.4587,28.26547,-7.515184,20.26958,15.94729,-15.70898,36.64782,22.21667,0.6786079
325,28.4587,9.802312,8.8724,20.26958,-9.130241,0.6786079,36.64782,-2.860859,17.06619
326,28.4587,16.07169,8.8724,20.26958,-2.860859,0.6786079,36.64782,3.408524,17.06619
327,28.4587,22.34108,8.8724,20.26958,3.408524,0.6786079,36.64782,9.677906,17.06619
328,28.4587,28.61046,8.8724,20.26958,9.677906,0.6786079,36.64782,15.94729,17.06619
329,28.4587,34.87984,8.8724,20.26958,15.94729,0.6786079,36.64782,22.21667,17.06619
330,28.4587,2.683714,25.25998,20.26958,-9.130241,17.06619,36.64782,-2.860859,33.45378
331,28.4587,8.953096,25.25998,20.26958,-2.860859,17.06619,36.64782,3.408524,33.45378
332,28.4587,15.22248,25.25998,20.26958,3.408524,17.06619,36.64782,9.677906,33.45378
333,28.4587,21.49186,25.25998,20.26958,9.677906,17.06619,36.64782,15.94729,33.45378
334,28.4587,27.76124,25.25998,20.26958,15.94729,17.06619,36.64782,22.21667,33.45378
335,28.4587,1.499998,41.64757,20.26958,-9.130241,33.45378,36.64782,-2.860859,49.84136
336,28.4587,7.76938,41.64757,20.26958,-2.860859,33.45378,36.64782,3.408524,49.84136
337,28.4587,14.03876,41.64757,20.26958,3.408524,33.45378,36.64782,9.677906,49.84136
338,28.4587,20.30815,41.64757,20.26958,9.677906,33.45378,36.64782,15.94729,49.84136
339,28.4587,26.57753,41.64757,20.26958,15.94729,33.45378,36.64782,22.21667,49.84136
340,28.4587,1.822013,58.03515,20.26958,-9.130241,49.84136,36.64782,-2.860859,66.22894
341,28.4587,8.091395,58.03515,20.26958,-2.860859,49.84136,36.64782,3.408524,66.22894
342,28.4587,14.36078,58.03515,20.26958,3.408524,49.84136,36.64782,9.677906,66.22894
343,28.4587,20.63016,58.03515,20.26958,9.677906,49.84136,36.64782,15.94729,66.22894
344,28.4587,26.89954,58.03515,20.26958,15.94729,49.84136,36.64782,22.21667,66.22894
345,28.4587,1.499996,74.42274,20.26958,-9.130241,66.22894,36.64782,-2.860859,82.61653
346,28.4587,7.769379,74.42274,20.26958,-2.860859,66.22894,36.64782,3.408524,82.61653
347,28.4587,14.03876,74.42274,20.26958,3.408524,66.22894,36.64782,9.677906,82.61653
348,28.4587,20.30814,74.42274,20.26958,9.677906,66.22894,36.64782,15.94729,82.61653
349,28.4587,26.57753,74.42274,20.26958,15.94729,66.22894,36.64782,22.21667,82.61653
350,44.83694,3.256816,-73.06552,36.64782,-9.130241,-81.25932,53.02606,-2.860859,-64.87173
351,44.83694,9.526199,-73.06552,36.64782,-2.860859,-81.25932,53.02606,3.408524,-64.87173
352,44.83694,15.79558,-73.06552,36.64782,3.408524,-81.25932,53.02606,9.677906,-64.87173
353,44.83694,22.06496,-73.06552,36.64782,9.677906,-81.25932,53.02606,15.94729,-64.87173
354,44.83694,28.33435,-73.06552,36.64782,15.94729,-81.25932,53.02606,22.21667,-64.87173
355,44.83694,1.500002,-56.67794,36.64782,-9.130241,-64.87173,53.02606,-2.860859,-48.48415
356,44.83694,7.769384,-56.67794,36.64782,-2.860859,-64.87173,53.02606,3.408524,-48.48415
357,44.83694,14.03877,-56.67794,36.64782,3.408524,-64.87173,53.02606,9.677906,-48.48415
358,44.83694,20.30815,-56.67794,36.64782,9.677906,-64.87173,53.02606,15.94729,-48.48415
359,44.83694,26.57753,-56.67794,36.64782,15.94729,-64.87173,53.02606,22.21667,-48.48415
360,44.83694,1.500001,-40.29035,36.64782,-9.130241,-48.48415,53.02606,-2.860859,-32.09656
361,44.83694,7.769384,-40.29035,36.64782,-2.860859,-48.48415,53.02606,3.408524,-32.09656
362,44.83694,14.03877,-40.29035,36.64782,3.408524,-48.48415,53.02606,9.677906,-32.09656
363,44.83694,20.30815,-40.29035,36.64782,9.677906,-48.48415,53.02606,15.94729,-32.09656
364,44.83694,26.57753,-40.29035,36.64782,15.94729,-48.48415,53.02606,22.21667,-32.09656
365,44.83694,1.5,-23.90277,36.64782,-9.130241,-32.09656,53.02606,-2.860859,-15.70898
366,44.83694,7.769383,-23.90277,36.64782,-2.860859,-32.09656,53.02606,3.408524,-15.70898
367,44.83694,14.03876,-23.90277,36.64782,3.408524,-32.09656,53.02606,9.677906,-15.70898
368,44.83694,20.30815,-23.90277,36.64782,9.677906,-32.09656,53.02606,15.94729,-15.70898
369,44.83694,26.57753,-23.90277,36.64782,15.94729,-32.09656,53.02606,22.21667,-15.70898
370,44.83694,4.623743,-7.515184,36.64782,-9.130241,-15.70898,53.02606,-2.860859,0.6786079
371,44.83694,10.89313,-7.515184,36.64782,-2.860859,-15.70898,53.02606,3.408524,0.6786079
372,44.83694,17.16251,-7.515184,36.64782,3.408524,-15.70898,53.02606,9.677906,0.6786079
373,44.83694,23.43189,-7.515184,36.64782,9.677906,-15.70898,53.02606,15.94729,0.6786079
374,44.83694,29.70127,-7.515184,36.64782,15.94729,-15.70898,53.02606,22.21667,0.6786079
375,44.83694,8.712059,8.8724,36.64782,-9.130241,0.6786079,53.02606,-2.860859,17.06619
376,44.83694,14.98144,8.8724,36.64782,-2.860859,0.6786079,53.02606,3.408524,17.06619
377,44.83694,21.25082,8.8724,36.64782,3.408524,0.6786079,53.02606,9.677906,17.06619
378,44.83694,27.52021,8.8724,36.64782,9.677906,0.6786079,53.02606,15.94729,17.06619
379,44.83694,33.78959,8.8724,36.64782,15.94729,0.6786079,53.02606,22.21667,17.06619
380,44.83694,1.973171,25.25998,36.64782,-9.130241,17.06619,53.02606,-2.860859,33.45378
381,44.83694,8.242554,25.25998,36.64782,-2.860859,17.06619,53.02606,3.408524,33.45378
382,44.83694,14.51194,25.25998,36.64782,3.408524,17.06619,53.02606,9.677906,33.45378
383,44.83694,20.78132,25.25998,36.64782,9.677906,17.06619,53.02606,15.94729,33.45378
384,44.83694,27.0507,25.25998,36.64782,15.94729,17.06619,53.02606,22.21667,33.45378
385,44.83694,1.499998,41.64757,36.64782,-9.130241,33.45378,53.02606,-2.860859,49.84136
386,44.83694,7.76938,41.64757,36.64782,-2.860859,33.45378,53.02606,3.408524,49.84136
387,44.83694,14.03876,41.64757,36.64782,3.408524,33.45378,53.02606,9.677906,49.84136
388,44.83694,20.30815,41.64757,36.64782,9.677906,33.45378,53.02606,15.94729,49.84136
389,44.83694,26.57753,41.64757,36.64782,15.94729,33.45378,53.02606,22.21667,49.84136
390,44.83694,1.499997,58.03515,36.64782,-9.130241,49.84136,53.02606,-2.860859,66.22894
391,44.83694,7.76938,58.03515,36.64782,-2.860859,49.84136,53.02606,3.408524,66.22894
392,44.83694,14.03876,58.03515,36.64782,3.408524,49.84136,53.02606,9.677906,66.22894
393,44.83694,20.30814,58.03515,36.64782,9.677906,49.84136,53.02606,15.94729,66.22894
394,44.83694,26.57753,58.03515,36.64782,15.94729,49.84136,53.02606,22.21667,66.22894
395,44.83694,1.499996,74.42274,36.64782,-9.130241,66.22894,53.02606,-2.860859,82.61653
396,44.83694,7.769379,74.42274,36.64782,-2.860859,66.22894,53.02606,3.408524,82.61653
397,44.83694,14.03876,74.42274,36.64782,3.408524,66.22894,53.02606,9.677906,82.61653
398,44.83694,20.30814,74.42274,36.64782,9.677906,66.22894,53.02606,15.94729,82.61653
399,44.83694,26.57753,74.42274,36.64782,15.94729,66.22894,53.02606,22.21667,82.61653
400,61.21518,4.016967,-73.06552,53.02606,-9.130241,-81.25932,69.4043,-2.860859,-64.87173
401,61.21518,10.28635,-73.06552,53.02606,-2.860859,-81.25932,69.4043,3.408524,-64.87173
402,61.21518,16.55573,-73.06552,53.02606,3.408524,-81.25932,69.4043,9.677906,-64.87173
403,61.21518,22.82512,-73.06552,53.02606,9.677906,-81.25932,69.4043,15.94729,-64.87173
404,61.21518,29.0945,-73.06552,53.02606,15.94729,-81.25932,69.4043,22.21667,-64.87173
405,61.21518,1.500002,-56.67794,53.02606,-9.130241,-64.87173,69.4043,-2.860859,-48.48415
406,61.21518,7.769384,-56.67794,53.02606,-2.860859,-64.87173,69.4043,3.408524,-48.48415
407,61.21518,14.03877,-56.67794,53.02606,3.408524,-64.87173,69.4043,9.677906,-48.48415
408,61.21518,20.30815,-56.67794,53.02606,9.677906,-64.87173,69.4043,15.94729,-48.48415
409,61.21518,26.57753,-56.67794,53.02606,15.94729,-64.87173,69.4043,22.21667,-48.48415
410,61.21518,1.500001,-40.29035,53.02606,-9.130241,-48.48415,69.4043,-2.860859,-32.09656
411,61.21518,7.769384,-40.29035,53.02606,-2.860859,-48.48415,69.4043,3.408524,-32.09656
412,61.21518,14.03877,-40.29035,53.02606,3.408524,-48.48415,69.4043,9.677906,-32.09656
413,61.21518,20.30815,-40.29035,53.02606,9.677906,-48.48415,69.4043,15.94729,-32.09656
414,61.21518,26.57753,-40.29035,53.02606,15.94729,-48.48415,69.4043,22.21667,-32.09656
415,61.21518,2.043931,-23.90277,53.02606,-9.130241,-32.09656,69.4043,-2.860859,-15.70898
416,61.21518,8.313314,-23.90277,53.02606,-2.860859,-32.09656,69.4043,3.408524,-15.70898
417,61.21518,14.5827,-23.90277,53.02606,3.408524,-32.09656,69.4043,9.677906,-15.70898
418,61.21518,20.85208,-23.90277,53.02606,9.677906,-32.09656,69.4043,15.94729,-15.70898
419,61.21518,27.12146,-23.90277,53.02606,15.94729,-32.09656,69.4043,22.21667,-15.70898
420,61.21518,5.491292,-7.515184,53.02606,-9.130241,-15.70898,69.4043,-2.860859,0.6786079
421,61.21518,11.76068,-7.515184,53.02606,-2.860859,-15.70898,69.4043,3.408524,0.6786079
422,61.21518,18.03006,-7.515184,53.02606,3.408524,-15.70898,69.4043,9.677906,0.6786079
423,61.21518,24.29944,-7.515184,53.02606,9.677906,-15.70898,69.4043,15.94729,0.6786079
424,61.21518,30.56882,-7.515184,53.02606,15.94729,-15.70898,69.4043,22.21667,0.6786079
425,61.21518,4.754922,8.8724,53.02606,-9.130241,0.6786079,69.4043,-2.860859,17.06619
426,61.21518,11.02431,8.8724,53.02606,-2.860859,0.6786079,69.4043,3.408524,17.06619
427,61.21518,17.29369,8.8724,53.02606,3.408524,0.6786079,69.4043,9.677906,17.06619
428,61.21518,23.56307,8.8724,53.02606,9.677906,0.6786079,69.4043,15.94729,17.06619
429,61.21518,29.83245,8.8724,53.02606,15.94729,0.6786079,69.4043,22.21667,17.06619
430,61.21518,2.48759,25.25998,53.02606,-9.130241,17.06619,69.4043,-2.860859,33.45378
431,61.21518,8.756973,25.25998,53.02606,-2.860859,17.06619,69.4043,3.408524,33.45378
432,61.21518,15.02636,25.25998,53.02606,3.408524,17.06619,69.4043,9.677906,33.45378
433,61.21518,21.29574,25.25998,53.02606,9.677906,17.06619,69.4043,15.94729,33.45378
434,61.21518,27.56512,25.25998,53.02606,15.94729,17.06619,69.4043,22.21667,33.45378
435,61.21518,1.499998,41.64757,53.02606,-9.130241,33.45378,69.4043,-2.860859,49.84136
436,61.21518,7.76938,41.64757,53.02606,-2.860859,33.45378,69.4043,3.408524,49.84136
437,61.21518,14.03876,41.64757,53.02606,3.408524,33.45378,69.4043,9.677906,49.84136
438,61.21518,20.30815,41.64757,53.02606,9.677906,33.45378,69.4043,15.94729,49.84136
439,61.21518,26.57753,41.64757,53.02606,15.94729,33.45378,69.4043,22.21667,49.84136
440,61.21518,1.499997,58.03515,53.02606,-9.130241,49.84136,69.4043,-2.860859,66.22894
441,61.21518,7.76938,58.03515,53.02606,-2.860859,49.84136,69.4043,3.408524,66.22894
442,61.21518,14.03876,58.03515,53.02606,3.408524,49.84136,69.4043,9.677906,66.22894
443,61.21518,20.30814,58.03515,53.02606,9.677906,49.84136,69.4043,15.94729,66.22894
444,61.21518,26.57753,58.03515,53.02606,15.94729,49.84136,69.4043,22.21667,66.22894
445,61.21518,3.621475,74.42274,53.02606,-9.130241,66.22894,69.4043,-2.860859,82.61653
446,61.21518,9.890858,74.42274,53.02606,-2.860859,66.22894,69.4043,3.408524,82.61653
447,61.21518,16.16024,74.42274,53.02606,3.408524,66.22894,69.4043,9.677906,82.61653
448,61.21518,22.42962,74.42274,53.02606,9.677906,66.22894,69.4043,15.94729,82.61653
449,61.21518,28.69901,74.42274,53.02606,15.94729,66.22894,69.4043,22.21667,82.61653
450,77.59343,6.023196,-73.06552,69.4043,-9.130241,-81.25932,85.78255,-2.860859,-64.87173
451,77.59343,12.29258,-73.06552,69.4043,-2.860859,-81.25932,85.78255,3.408524,-64.87173
452,77.59343,18.56196,-73.06552,69.4043,3.408524,-81.25932,85.78255,9.677906,-64.87173
453,77.59343,24.83134,-73.06552,69.4043,9.677906,-81.25932,85.78255,15.94729,-64.87173
454,77.59343,31.10073,-73.06552,69.4043,15.94729,-81.25932,85.78255,22.21667,-64.87173
455,77.59343,1.500002,-56.67794,69.4043,-9.130241,-64.87173,85.78255,-2.860859,-48.48415
456,77.59343,7.769384,-56.67794,69.4043,-2.860859,-64.87173,85.78255,3.408524,-48.48415
457,77.59343,14.03877,-56.67794,69.4043,3.408524,-64.87173,85.78255,9.677906,-48.48415
458,77.59343,20.30815,-56.67794,69.4043,9.677906,-64.87173,85.78255,15.94729,-48.48415
459,77.59343,26.57753,-56.67794,69.4043,15.94729,-64.87173,85.78255,22.21667,-48.48415
460,77.59343,3.275199,-40.29035,69.4043,-9.130241,-48.48415,85.78255,-2.860859,-32.09656
461,77.59343,9.544582,-40.29035,69.4043,-2.860859,-48.48415,85.78255,3.408524,-32.09656
462,77.59343,15.81396,-40.29035,69.4043,3.408524,-48.48415,85.78255,9.677906,-32.09656
463,77.59343,22.08335,-40.29035,69.4043,9.677906,-48.48415,85.78255,15.94729,-32.09656
464,77.59343,28.35273,-40.29035,69.4043,15.94729,-48.48415,85.78255,22.21667,-32.09656
465,77.59343,9.266806,-23.90277,69.4043,-9.130241,-32.09656,85.78255,-2.860859,-15.70898
466,77.59343,15.53619,-23.90277,69.4043,-2.860859,-32.09656,85.78255,3.408524,-15.70898
467,77.59343,21.80557,-23.90277,69.4043,3.408524,-32.09656,85.78255,9.677906,-15.70898
468,77.59343,28.07495,-23.90277,69.4043,9.677906,-32.09656,85.78255,15.94729,-15.70898
469,77.59343,34.34434,-23.90277,69.4043,15.94729,-32.09656,85.78255,22.21667,-15.70898
470,77.59343,8.874117,-7.515184,69.4043,-9.130241,-15.70898,85.78255,-2.860859,0.6786079
471,77.59343,15.1435,-7.515184,69.4043,-2.860859,-15.70898,85.78255,3.408524,0.6786079
472,77.59343,21.41288,-7.515184,69.4043,3.408524,-15.70898,85.78255,9.677906,0.6786079
473,77.59343,27.68226,-7.515184,69.4043,9.677906,-15.70898,85.78255,15.94729,0.6786079
474,77.59343,33.95164,-7.515184,69.4043,15.94729,-15.70898,85.78255,22.21667,0.6786079
475,77.59343,6.905675,8.8724,69.4043,-9.130241,0.6786079,85.78255,-2.860859,17.06619
476,77.59343,13.17506,8.8724,69.4043,-2.860859,0.6786079,85.78255,3.408524,17.06619
477,77.59343,19.44444,8.8724,69.4043,3.408524,0.6786079,85.78255,9.677906,17.06619
478,77.59343,25.71382,8.8724,69.4043,9.677906,0.6786079,85.78255,15.94729,17.06619
479,77.59343,31.98321,8.8724,69.4043,15.94729,0.6786079,85.78255,22.21667,17.06619
480,77.59343,5.049123,25.25998,69.4043,-9.130241,17.06619,85.78255,-2.860859,33.45378
481,77.59343,11.31851,25.25998,69.4043,-2.860859,17.06619,85.78255,3.408524,33.45378
482,77.59343,17.58789,25.25998,69.4043,3.408524,17.06619,85.78255,9.677906,33.45378
483,77.59343,23.85727,25.25998,69.4043,9.677906,17.06619,85.78255,15.94729,33.45378
484,77.59343,30.12665,25.25998,69.4043,15.94729,17.06619,85.78255,22.21667,33.45378
485,77.59343,5.11687,41.64757,69.4043,-9.130241,33.45378,85.78255,-2.860859,49.84136
486,77.59343,11.38625,41.64757,69.4043,-2.860859,33.45378,85.78255,3.408524,49.84136
487,77.59343,17.65564,41.64757,69.4043,3.408524,33.45378,85.78255,9.677906,49.84136
488,77.59343,23.92502,41.64757,69.4043,9.677906,33.45378,85.78255,15.94729,49.84136
489,77.59343,30.1944,41.64757,69.4043,15.94729,33.45378,85.78255,22.21667,49.84136
490,77.59343,5.044662,58.03515,69.4043,-9.130241,49.84136,85.78255,-2.860859,66.22894
491,77.59343,11.31404,58.03515,69.4043,-2.860859,49.84136,85.78255,3.408524,66.22894
492,77.59343,17.58343,58.03515,69.4043,3.408524,49.84136,85.78255,9.677906,66.22894
493,77.59343,23.85281,58.03515,69.4043,9.677906,49.84136,85.78255,15.94729,66.22894
494,77.59343,30.12219,58.03515,69.4043,15.94729,49.84136,85.78255,22.21667,66.22894
495,77.59343,5.803956,74.42274,69.4043,-9.130241,66.22894,85.78255,-2.860859,82.61653
496,77.59343,12.07334,74.42274,69.4043,-2.860859,66.22894,85.78255,3.408524,82.61653
497,77.59343,18.34272,74.42274,69.4043,3.408524,66.22894,85.78255,9.677906,82.61653
498,77.59343,24.6121,74.42274,69.4043,9.677906,66.22894,85.78255,15.94729,82.61653
499,77.59343,30.88148,74.42274,69.4043,15.94729,66.22894,85.78255,22.21667,82.61653
