point_id,rot_x,rot_y,rot_z,lod_level,mean_gpu_ms,mean_cpu_ms,mean_fps
18,-60,0,-30,2,1.704823,1.501033,586.571
18,-60,0,-30,3,1.709193,1.46972,585.0716
18,-60,0,0,0,1.657685,1.5352,603.2508
18,-60,0,0,1,1.689976,1.507977,591.7245
18,-60,0,0,2,1.66912,1.543877,599.1181
18,-60,0,0,3,1.698475,1.496483,588.7635
18,-60,0,30,0,1.699669,1.588657,588.3498
18,-60,0,30,1,1.696871,1.488754,589.3201
18,-60,0,30,2,1.667618,1.538343,599.6576
18,-60,0,30,3,1.698236,1.490883,588.8464
18,-60,90,-30,0,1.683865,1.49997,593.8717
18,-60,90,-30,1,1.68646,1.484553,592.9581
18,-60,90,-30,2,1.699738,1.429657,588.3261
18,-60,90,-30,3,1.675571,1.46884,596.8113
18,-60,90,0,0,1.455548,1.51773,658.8787
18,-60,90,0,1,1.452374,1.456327,686.6591
18,-60,90,0,2,1.458927,1.420507,685.4353
18,-60,90,0,3,1.431962,1.406283,698.3427
18,-60,90,30,0,1.656354,1.481173,603.7357
18,-60,90,30,1,1.697246,1.484403,589.1899
18,-60,90,30,2,1.692569,1.484337,590.8177
18,-60,90,30,3,1.651098,1.52733,605.6577
18,-60,180,-30,0,1.708885,1.471453,585.1768
18,-60,180,-30,1,1.702639,1.4802,587.3235
18,-60,180,-30,2,1.724416,1.46228,579.9064
18,-60,180,-30,3,1.672909,1.492203,597.7611
18,-60,180,0,0,1.713801,1.51387,583.4984
18,-60,180,0,1,1.703049,1.484533,587.1823
18,-60,180,0,2,1.694549,1.564556,590.1274
18,-60,180,0,3,1.716429,1.47155,582.6049
18,-60,180,30,0,1.726703,1.50951,579.1384
18,-60,180,30,1,1.696188,1.547184,589.5573
18,-60,180,30,2,1.694822,1.55262,590.0323
18,-60,180,30,3,1.719194,1.48213,581.668
18,-60,270,-30,0,1.513711,1.56619,638.4921
18,-60,270,-30,1,1.52105,1.485173,657.4407
18,-60,270,-30,2,1.518797,1.46771,658.416
18,-60,270,-30,3,1.515281,1.488593,659.9435
18,-60,270,0,0,1.472887,1.506926,663.6024
18,-60,270,0,1,1.493538,1.463676,669.551
18,-60,270,0,2,1.469815,1.4379,680.3575
18,-60,270,0,3,1.500092,1.49885,666.626
18,-60,270,30,0,1.478588,1.559044,641.4189
18,-60,270,30,1,1.493265,1.474913,669.6735
18,-60,270,30,2,1.478861,1.449617,676.1962
18,-60,270,30,3,1.502481,1.479944,665.5659
18,0,0,-30,0,2.787123,2.529383,358.7929
18,0,0,-30,1,2.619904,2.283743,381.6934
18,0,0,-30,2,2.606251,2.175233,383.6929
18,0,0,-30,3,2.453334,1.958633,407.6086
18,0,0,0,0,2.802961,2.48858,356.7656
18,0,0,0,1,2.670012,2.26921,374.5302
18,0,0,0,2,2.669534,2.300534,374.5973
18,0,0,0,3,2.524186,1.948866,396.1674
18,0,0,30,0,2.328815,1.824414,429.403
18,0,0,30,1,2.27089,1.734143,440.3559
18,0,0,30,2,2.286251,1.74613,437.3973
18,0,0,30,3,2.275669,1.781197,439.4312
18,0,90,-30,0,5.737677,10.97511,91.11524
18,0,90,-30,1,5.13659,7.789248,128.3821
18,0,90,-30,2,4.781096,7.39179,135.2852
18,0,90,-30,3,3.533641,3.805746,262.7606
18,0,90,0,0,6.203218,12.24355,81.67564
18,0,90,0,1,5.528773,8.835719,113.177
18,0,90,0,2,5.04508,8.842208,113.0939
18,0,90,0,3,3.77973,4.176347,239.4437
18,0,90,30,0,6.237015,11.70881,85.40576
18,0,90,30,1,5.507938,8.837361,113.1559
18,0,90,30,2,5.24259,8.892588,112.4532
18,0,90,30,3,3.726043,4.054431,246.6437
18,0,180,-30,0,2.284105,1.60265,437.8082
18,0,180,-30,1,2.234607,1.576103,447.506
18,0,180,-30,2,2.216619,1.556813,451.1376
18,0,180,-30,3,2.220134,1.541227,450.4232
18,0,180,0,0,2.245598,1.678737,445.3157
18,0,180,0,1,2.227576,1.662973,448.9185
18,0,180,0,2,2.270993,1.646303,440.336
18,0,180,0,3,2.236211,1.631823,447.185
18,0,180,30,0,2.250786,1.714577,444.2892
18,0,180,30,1,2.275465,1.64517,439.4707
18,0,180,30,2,2.293419,1.654493,436.0303
18,0,180,30,3,2.219349,1.621976,450.5825
18,0,270,-30,0,2.126814,1.55913,470.1869
18,0,270,-30,1,2.109099,1.471443,474.1362
18,0,270,-30,2,2.11415,1.509107,473.0033
18,0,270,-30,3,2.138897,1.436317,467.5308
18,0,270,0,0,2.141764,1.563897,466.9048
18,0,270,0,1,2.14545,1.472557,466.1026
18,0,270,0,2,2.145587,1.427573,466.0729
18,0,270,0,3,2.115891,1.460477,472.6141
18,0,270,30,0,2.141048,1.565943,467.0611
18,0,270,30,1,2.144358,1.48008,466.34
18,0,270,30,2,2.152312,1.428257,464.6168
18,0,270,30,3,2.120841,1.495847,471.5112
18,60,0,-30,0,3.32916,2.174884,300.3761
18,60,0,-30,1,3.207817,1.998413,311.7385
18,60,0,-30,2,3.090466,1.984443,323.5758
18,60,0,-30,3,2.828902,1.851993,353.494
18,60,0,0,0,3.209762,2.247873,311.5496
18,60,0,0,1,3.039812,2.041237,328.9677
18,60,0,0,2,2.999604,2.138367,333.3774
18,60,0,0,3,2.681779,1.925897,372.8867
18,60,0,30,0,3.443029,2.429497,290.4419
18,60,0,30,1,3.24724,2.114007,307.9538
18,60,0,30,2,3.150609,2.130713,317.399
18,60,0,30,3,2.812587,2.01283,355.5446
18,60,90,-30,0,4.437274,3.896765,225.3636
18,60,90,-30,1,4.19328,3.23566,238.4768
18,60,90,-30,2,4.048785,3.274974,246.9877
18,60,90,-30,3,3.179008,2.53047,314.5636
18,60,90,0,0,3.805989,2.688989,262.7438
18,60,90,0,1,3.636824,2.340383,274.9652
18,60,90,0,2,3.473973,2.363852,287.8548
18,60,90,0,3,2.924305,2.084437,341.9616
18,60,90,30,0,4.037703,3.053072,247.6656
18,60,90,30,1,3.898539,2.48943,256.5063
18,60,90,30,2,3.76712,2.538383,265.4548
18,60,90,30,3,3.107533,2.10916,321.7987
18,60,180,-30,0,3.04285,2.03565,328.6393
18,60,180,-30,1,2.892834,1.843303,345.6818
18,60,180,-30,2,2.878464,1.888423,347.4075
18,60,180,-30,3,2.739464,1.954643,365.0349
18,60,180,0,0,2.759202,1.86761,362.4236
18,60,180,0,1,2.705271,1.744683,369.6487
18,60,180,0,2,2.671787,1.79298,374.2814
18,60,180,0,3,2.604066,1.724157,384.0148
18,60,180,30,0,3.010389,1.91702,332.183
18,60,180,30,1,2.859862,1.740044,349.6672
18,60,180,30,2,2.794351,1.765543,357.8648
18,60,180,30,3,2.661888,1.679793,375.6732
18,60,270,-30,0,2.735104,1.812207,365.6168
18,60,270,-30,1,2.641067,1.680273,378.6349
18,60,270,-30,2,2.60113,1.650693,384.4483
18,60,270,-30,3,2.561672,1.713623,390.37
18,60,270,0,0,2.610927,1.715093,383.0057
18,60,270,0,1,2.564326,1.58392,389.966
18,60,270,0,2,2.54156,1.60104,393.4592
18,60,270,0,3,2.527368,1.516256,395.6685
18,60,270,30,0,2.766165,1.686063,361.5113
18,60,270,30,1,2.611601,1.70864,382.907
18,60,270,30,2,2.65117,1.63798,377.1919
18,60,270,30,3,2.549931,1.666307,392.1675
19,-60,0,-30,0,1.687313,1.582153,592.6581
19,-60,0,-30,1,1.664171,1.53234,600.8998
19,-60,0,-30,2,1.700966,1.51027,587.9011
19,-60,0,-30,3,1.680145,1.47652,595.1867
19,-60,0,0,0,1.684616,1.552397,593.607
19,-60,0,0,1,1.69687,1.548057,589.3203
19,-60,0,0,2,1.701615,1.475597,587.6771
19,-60,0,0,3,1.697144,1.4833,589.2253
19,-60,0,30,0,1.678166,1.51104,595.8888
19,-60,0,30,1,1.696188,1.46763,589.5574
19,-60,0,30,2,1.665604,1.463903,600.3827
19,-60,0,30,3,1.705506,1.473124,586.3362
19,-60,90,-30,0,1.675162,1.455397,596.9573
19,-60,90,-30,1,1.680589,1.51351,595.0295
19,-60,90,-30,2,1.705668,1.4349,586.2805
19,-60,90,-30,3,1.697143,1.52624,589.2254
19,-60,90,0,0,1.446468,1.512073,661.3436
19,-60,90,0,1,1.411379,1.421407,703.5283
19,-60,90,0,2,1.440768,1.398853,694.0743
19,-60,90,0,3,1.429572,1.45037,689.4792
19,-60,90,30,0,1.670212,1.488693,598.7263
19,-60,90,30,1,1.668915,1.524803,599.1917
19,-60,90,30,2,1.686835,1.471823,592.8262
19,-60,90,30,3,1.66086,1.465753,602.0978
19,-60,180,-30,0,1.724996,1.525093,579.7114
19,-60,180,-30,1,1.728171,1.47429,578.6465
19,-60,180,-30,2,1.722949,1.487957,580.4004
19,-60,180,-30,3,1.717316,1.517587,582.304
19,-60,180,0,0,1.691238,1.52107,591.2827
19,-60,180,0,1,1.696086,1.506283,589.5929
19,-60,180,0,2,1.695164,1.543343,589.9135
19,-60,180,0,3,1.690726,1.505226,591.4617
19,-60,180,30,0,1.683217,1.552984,594.1006
19,-60,180,30,1,1.672875,1.48883,597.7734
19,-60,180,30,2,1.698509,1.46445,588.7516
19,-60,180,30,3,1.658027,1.477887,603.1266
19,-60,270,-30,0,1.475618,1.488813,671.6758
19,-60,270,-30,1,1.459883,1.476774,677.1519
19,-60,270,-30,2,1.47753,1.540283,649.2311
19,-60,270,-30,3,1.451315,1.470197,680.181
19,-60,270,0,0,1.457766,1.51224,661.2708
19,-60,270,0,1,1.450462,1.475613,677.6843
19,-60,270,0,2,1.431006,1.470297,680.1349
19,-60,270,0,3,1.45763,1.51484,660.1358
19,-60,270,30,0,1.470055,1.625113,615.3417
19,-60,270,30,1,1.473024,1.49811,667.5078
19,-60,270,30,2,1.445854,1.521113,657.4132
19,-60,270,30,3,1.475413,1.47141,677.7761
19,0,0,-30,0,2.600619,2.317837,384.5239
19,0,0,-30,1,2.518152,2.04348,397.1165
19,0,0,-30,2,2.538735,2.022363,393.897
19,0,0,-30,3,2.39698,1.75624,417.1917
19,0,0,0,0,2.515285,2.25732,397.5692
19,0,0,0,1,2.446097,2.163766,408.8145
19,0,0,0,2,2.476817,2.07842,403.744
19,0,0,0,3,2.420702,1.78453,413.1034
19,0,0,30,0,2.263723,1.79674,441.7502
19,0,0,30,1,2.245632,1.73385,445.3089
19,0,0,30,2,2.240921,1.747837,446.245
19,0,0,30,3,2.212762,1.691647,451.924
19,0,90,-30,0,5.094769,9.370524,106.7176
19,0,90,-30,1,4.565789,6.782194,147.4449
19,0,90,-30,2,4.357461,6.812833,146.7818
19,0,90,-30,3,3.330267,3.569771,280.13
19,0,90,0,0,5.62395,11.92976,83.82401
19,0,90,0,1,4.911506,8.605484,116.205
19,0,90,0,2,4.722042,9.203367,108.6559
19,0,90,0,3,3.493853,3.896217,256.6592
19,0,90,30,0,5.81437,12.27675,81.45479
19,0,90,30,1,5.154337,8.768968,114.0385
19,0,90,30,2,4.833824,8.453964,118.2877
19,0,90,30,3,3.529947,4.036139,247.7615
19,0,180,-30,0,2.161555,1.547554,462.63
19,0,180,-30,1,2.11398,1.533387,473.0414
19,0,180,-30,2,2.10275,1.663653,475.5677
19,0,180,-30,3,2.12323,1.710987,470.9806
19,0,180,0,0,2.11828,1.82852,472.081
19,0,180,0,1,2.1646,1.800386,461.9792
19,0,180,0,2,2.143266,1.61736,466.5776
19,0,180,0,3,2.1362,1.542797,468.1209
19,0,180,30,0,2.175727,1.689306,459.6165
19,0,180,30,1,2.221636,1.61904,450.1187
19,0,180,30,2,2.211158,1.619723,452.2518
19,0,180,30,3,2.153711,1.56782,464.3149
19,0,270,-30,0,2.007381,1.497267,498.1614
19,0,270,-30,1,2.043153,1.52821,489.4396
19,0,270,-30,2,2.048205,1.469557,488.2324
19,0,270,-30,3,2.019703,1.472497,495.1222
19,0,270,0,0,1.991467,1.526813,502.1425
19,0,270,0,1,1.98796,1.4593,503.0283
19,0,270,0,2,1.955089,1.474613,511.4856
19,0,270,0,3,1.98813,1.49649,502.9852
19,0,270,30,0,1.998677,1.512686,500.3308
19,0,270,30,1,2.032777,1.53044,491.9379
19,0,270,30,2,2.040593,1.439977,490.0536
19,0,270,30,3,2.019499,1.456383,495.1724
19,60,0,-30,0,3.588061,2.333817,278.7021
19,60,0,-30,1,3.469824,2.286204,288.199
19,60,0,-30,2,3.34708,2.289333,298.7679
19,60,0,-30,3,3.024077,2.06566,330.6794
19,60,0,0,0,3.630446,2.70075,275.4483
19,60,0,0,1,3.456751,2.41183,289.289
19,60,0,0,2,3.36035,2.415164,297.588
19,60,0,0,3,2.883072,2.157413,346.8522
19,60,0,30,0,3.686195,2.788327,271.2824
19,60,0,30,1,3.521877,2.471547,283.9395
19,60,0,30,2,3.435061,2.474338,291.1157
19,60,0,30,3,2.972708,2.194821,336.3937
19,60,90,-30,0,5.62429,6.468452,154.5965
19,60,90,-30,1,5.12245,5.296057,188.8197
19,60,90,-30,2,4.805871,5.085367,196.6427
19,60,90,-30,3,3.724394,3.022924,268.5001
19,60,90,0,0,4.762761,4.212487,209.9623
19,60,90,0,1,4.365619,3.27282,229.0626
19,60,90,0,2,4.191812,3.23725,238.5603
19,60,90,0,3,3.462144,2.470721,288.8384
19,60,90,30,0,4.820173,4.135956,207.4614
19,60,90,30,1,4.532941,3.92793,220.6073
19,60,90,30,2,4.19997,3.357757,238.097
19,60,90,30,3,3.567228,2.41769,280.3297
19,60,180,-30,0,3.217267,2.0632,310.8228
19,60,180,-30,1,3.112175,1.917823,321.3187
19,60,180,-30,2,3.034828,1.902287,329.5079
19,60,180,-30,3,2.810462,1.825513,355.8134
19,60,180,0,0,3.034863,2.038327,329.5042
19,60,180,0,1,2.965837,1.858786,337.173
19,60,180,0,2,2.919305,1.924883,342.5473
19,60,180,0,3,2.812382,2.065523,355.5704
19,60,180,30,0,3.228842,2.084757,309.7085
19,60,180,30,1,3.117806,1.92924,320.7383
19,60,180,30,2,3.036587,1.93039,329.3171
19,60,180,30,3,2.915806,1.847597,342.9583
19,60,270,-30,0,2.836207,1.72951,352.5836
19,60,270,-30,1,2.722577,1.677723,367.2991
19,60,270,-30,2,2.756813,1.692707,362.7377
19,60,270,-30,3,2.675371,1.579733,373.7799
19,60,270,0,0,2.773026,1.704216,360.6169
19,60,270,0,1,2.724864,1.601297,366.9908
19,60,270,0,2,2.656768,1.67369,376.3972
19,60,270,0,3,2.64506,1.632323,378.0632
19,60,270,30,0,2.733124,1.699093,365.8817
19,60,270,30,1,2.69353,1.638807,371.26
19,60,270,30,2,2.665711,1.640133,375.1345
19,60,270,30,3,2.64093,1.56646,378.6545
20,-60,0,-30,0,1.82429,1.580993,548.1585
20,-60,0,-30,1,1.795106,1.54217,557.0701
20,-60,0,-30,2,1.779029,1.61386,562.1042
20,-60,0,-30,3,1.831287,1.557697,546.064
20,-60,0,0,0,1.829444,1.627647,546.6141
20,-60,0,0,1,1.794389,1.59882,557.2927
20,-60,0,0,2,1.829205,1.611277,546.6855
20,-60,0,0,3,1.831083,1.564033,546.125
20,-60,0,30,0,1.817054,1.554563,550.3414
20,-60,0,30,1,1.830912,1.631937,546.1759
20,-60,0,30,2,1.798929,1.584406,555.8863
20,-60,0,30,3,1.840333,1.54875,543.38
20,-60,90,-30,0,1.920034,1.70202,520.824
20,-60,90,-30,1,1.94461,1.644663,514.2419
20,-60,90,-30,2,1.894024,1.636307,527.9763
20,-60,90,-30,3,1.79811,1.667347,556.1396
20,-60,90,0,0,1.716634,1.666747,582.5354
20,-60,90,0,1,1.709875,1.642233,584.838
20,-60,90,0,2,1.682364,1.64567,594.4018
20,-60,90,0,3,1.716326,1.610287,582.6398
20,-60,90,30,0,1.768243,1.710686,565.5331
20,-60,90,30,1,1.74947,1.708507,571.6017
20,-60,90,30,2,1.719911,1.62256,581.4255
20,-60,90,30,3,1.749982,1.682443,571.4345
20,-60,180,-30,0,1.848286,1.574934,541.0419
20,-60,180,-30,1,1.892011,1.582033,528.5383
20,-60,180,-30,2,1.893513,1.530787,528.119
20,-60,180,-30,3,1.885764,1.59454,530.2889
20,-60,180,0,0,1.832414,1.578597,545.7283
20,-60,180,0,1,1.86252,1.567497,536.9071
20,-60,180,0,2,1.836748,1.53308,544.4404
20,-60,180,0,3,1.852177,1.54448,539.9052
20,-60,180,30,0,1.825997,1.59973,547.6461
20,-60,180,30,1,1.795072,1.644613,557.0807
20,-60,180,30,2,1.818522,1.577137,549.8972
20,-60,180,30,3,1.8375,1.568803,544.2178
20,-60,270,-30,0,1.907678,1.533816,524.1974
20,-60,270,-30,1,1.924028,1.578487,519.743
20,-60,270,-30,2,1.910989,1.565133,523.2894
20,-60,270,-30,3,1.946795,1.54532,513.6649
20,-60,270,0,0,1.923584,1.585693,519.8629
20,-60,270,0,1,1.926997,1.530173,518.9421
20,-60,270,0,2,1.923379,1.544223,519.9183
20,-60,270,0,3,1.928431,1.548113,518.5563
20,-60,270,30,0,1.941811,1.511993,514.983
20,-60,270,30,1,1.904094,1.507354,525.1841
20,-60,270,30,2,1.941128,1.48465,515.1642
20,-60,270,30,3,1.915563,1.51672,522.0398
20,0,0,-30,0,2.913928,2.09735,343.1794
20,0,0,-30,1,2.782959,1.942133,359.3297
20,0,0,-30,2,2.750976,1.893997,363.5074
20,0,0,-30,3,2.716023,1.794493,368.1854
20,0,0,0,0,2.773743,1.899403,360.5237
20,0,0,0,1,2.704555,1.729543,369.7466
20,0,0,0,2,2.720734,1.750713,367.5479
20,0,0,0,3,2.720597,1.629547,367.5663
20,0,0,30,0,2.797295,1.991234,357.4882
20,0,0,30,1,2.724694,1.86659,367.0138
20,0,0,30,2,2.75671,1.900927,362.7512
20,0,0,30,3,2.655266,1.796893,376.6102
20,0,90,-30,0,5.701876,6.64411,150.5092
20,0,90,-30,1,5.294933,5.739517,174.2307
20,0,90,-30,2,4.995772,6.557558,152.4958
20,0,90,-30,3,3.926899,3.89111,254.6539
20,0,90,0,0,5.804032,6.954334,143.7952
20,0,90,0,1,5.246103,5.421163,184.4623
20,0,90,0,2,4.870144,5.358976,186.6028
20,0,90,0,3,3.810341,3.481564,262.4437
20,0,90,30,0,5.916262,6.808806,146.8686
20,0,90,30,1,5.384738,6.045704,165.4067
20,0,90,30,2,5.066162,6.022735,166.0375
20,0,90,30,3,3.920786,3.660336,255.0509
20,0,180,-30,0,3.155367,2.172379,316.9203
20,0,180,-30,1,2.915464,1.866053,342.9986
20,0,180,-30,2,2.810641,1.868197,355.7907
20,0,180,-30,3,2.738927,1.72397,365.1065
20,0,180,0,0,3.148186,2.075133,317.6433
20,0,180,0,1,3.006088,1.935887,332.6582
20,0,180,0,2,3.005713,1.938033,332.6997
20,0,180,0,3,2.877372,1.78337,347.5394
20,0,180,30,0,3.248094,2.260097,307.8729
20,0,180,30,1,3.089306,2.028027,323.6973
20,0,180,30,2,2.950895,2.016353,338.8802
20,0,180,30,3,2.836642,1.859334,352.5295
20,0,270,-30,0,2.413499,1.627543,414.3362
20,0,270,-30,1,2.417766,1.596963,413.6049
20,0,270,-30,2,2.416025,1.51662,413.9029
20,0,270,-30,3,2.384452,1.831883,419.3835
20,0,270,0,0,2.423842,1.504897,412.5681
20,0,270,0,1,2.39831,1.505177,416.9602
20,0,270,0,2,2.394283,1.490187,417.6616
20,0,270,0,3,2.414729,1.49582,414.1252
20,0,270,30,0,2.397969,1.556787,417.0196
20,0,270,30,1,2.430089,1.54944,411.5076
20,0,270,30,2,2.444698,1.460847,409.0486
20,0,270,30,3,2.444766,1.506457,409.0371
20,60,0,-30,0,2.413397,1.803756,414.3537
20,60,0,-30,1,2.418176,1.777176,413.5349
20,60,0,-30,2,2.435778,1.737155,410.5464
20,60,0,-30,3,2.399163,1.63825,416.812
20,60,0,0,0,2.518349,1.773343,397.0856
20,60,0,0,1,2.468284,1.586067,405.1397
20,60,0,0,2,2.443025,1.61231,409.3286
20,60,0,0,3,2.412681,1.590803,414.4767
20,60,0,30,0,2.555017,1.712547,391.3869
20,60,0,30,1,2.504738,1.642387,399.2433
20,60,0,30,2,2.488422,1.781977,401.861
20,60,0,30,3,2.446644,1.755243,408.7232
20,60,90,-30,0,2.403192,2.01221,416.1133
20,60,90,-30,1,2.422067,1.65667,412.8705
20,60,90,-30,2,2.385306,1.716877,419.2334
20,60,90,-30,3,2.401758,1.55054,416.3617
20,60,90,0,0,2.393839,1.685176,417.7391
20,60,90,0,1,2.348544,1.67379,425.7957
20,60,90,0,2,2.384555,1.59994,419.3655
20,60,90,0,3,2.355268,1.618587,424.5801
20,60,90,30,0,2.454733,1.60899,407.3763
20,60,90,30,1,2.437905,1.5661,410.1882
20,60,90,30,2,2.427016,1.529887,412.0286
20,60,90,30,3,2.410086,1.58401,414.9229
20,60,180,-30,0,2.858598,1.674786,349.8218
20,60,180,-30,1,2.806135,1.65761,356.362
20,60,180,-30,2,2.704623,1.643463,369.7373
20,60,180,-30,3,2.624717,1.695253,380.9935
20,60,180,0,0,2.765304,1.72238,361.6239
20,60,180,0,1,2.727902,1.773366,366.5821
20,60,180,0,2,2.631782,1.90839,379.9706
20,60,180,0,3,2.579285,1.652873,387.7043
20,60,180,30,0,2.672742,1.64023,374.1476
20,60,180,30,1,2.628881,1.608356,380.39
20,60,180,30,2,2.583962,2.13712,387.0026
20,60,180,30,3,2.556655,1.585043,391.136
20,60,270,-30,0,2.397525,1.58678,417.0967
20,60,270,-30,1,2.41152,2.244362,414.6762
20,60,270,-30,2,2.397491,1.60986,417.1027
20,60,270,-30,3,2.348714,1.53056,425.7648
20,60,270,0,0,2.330317,1.8368,429.1262
20,60,270,0,1,2.357589,1.596937,424.1621
20,60,270,0,2,2.339738,1.66615,427.3983
20,60,270,0,3,2.373598,1.650203,421.3014
20,60,270,30,0,2.332092,1.654313,428.7995
20,60,270,30,1,2.373666,1.57066,421.2892
20,60,270,30,2,2.382165,1.720533,419.7861
20,60,270,30,3,2.369775,1.814783,421.981
21,-60,0,-30,0,1.767424,1.573003,565.7952
21,-60,0,-30,1,1.790771,1.551353,558.4186
21,-60,0,-30,2,1.749709,1.528117,571.5237
21,-60,0,-30,3,1.798895,1.55649,555.8968
21,-60,0,0,0,1.782579,1.571747,560.9849
21,-60,0,0,1,1.7593,1.662787,568.4078
21,-60,0,0,2,1.806097,1.57719,553.6801
21,-60,0,0,3,1.815142,1.523133,550.921
21,-60,0,30,0,1.807804,1.593153,553.1573
21,-60,0,30,1,1.809817,1.608263,552.5419
21,-60,0,30,2,1.811695,1.548056,551.9693
21,-60,0,30,3,1.807769,1.526197,553.1679
21,-60,90,-30,0,1.682295,1.652683,594.4259
21,-60,90,-30,1,1.725406,1.5786,579.5738
21,-60,90,-30,2,1.68762,1.629097,592.5504
21,-60,90,-30,3,1.724825,1.59852,579.7689
21,-60,90,0,0,1.655023,1.575256,604.2212
21,-60,90,0,1,1.701445,1.496737,587.7359
21,-60,90,0,2,1.658351,1.857241,538.433
21,-60,90,0,3,1.675708,1.609827,596.7627
21,-60,90,30,0,1.674854,1.655333,597.0668
21,-60,90,30,1,1.648469,1.617553,606.6234
21,-60,90,30,2,1.694344,1.60457,590.1988
21,-60,90,30,3,1.665843,1.63102,600.2966
21,-60,180,-30,0,1.834086,1.49332,545.2307
21,-60,180,-30,1,1.839514,1.475047,543.622
21,-60,180,-30,2,1.788348,1.533603,559.1754
21,-60,180,-30,3,1.818078,1.666417,550.0314
21,-60,180,0,0,1.800943,1.90946,523.7083
21,-60,180,0,1,1.8176,1.59406,550.176
21,-60,180,0,2,1.798008,1.57583,556.1711
21,-60,180,0,3,1.815518,1.508303,550.8071
21,-60,180,30,0,1.792819,1.550224,557.7807
21,-60,180,30,1,1.785207,1.54689,560.159
21,-60,180,30,2,1.799065,1.55007,555.8442
21,-60,180,30,3,1.811524,1.511557,552.0213
21,-60,270,-30,0,1.887334,1.58451,529.8478
21,-60,270,-30,1,1.85798,1.598287,538.2191
21,-60,270,-30,2,1.873613,1.48986,533.7282
21,-60,270,-30,3,1.887608,1.483673,529.7711
21,-60,270,0,0,1.851733,1.54035,540.0346
21,-60,270,0,1,1.892386,1.548027,528.4334
21,-60,270,0,2,1.869483,1.480923,534.9073
21,-60,270,0,3,1.885321,1.495517,530.4138
21,-60,270,30,0,1.830093,1.523094,546.4203
21,-60,270,30,1,1.868117,1.55516,535.2983
21,-60,270,30,2,1.825451,1.495007,547.8099
21,-60,270,30,3,1.870541,1.482307,534.6048
21,0,0,-30,0,2.801562,1.98942,356.9438
21,0,0,-30,1,2.681276,1.83856,372.9568
21,0,0,-30,2,2.638916,1.862697,378.9435
21,0,0,-30,3,2.647825,1.782287,377.6685
21,0,0,0,0,2.611098,1.9191,382.9807
21,0,0,0,1,2.603042,1.67213,384.1659
21,0,0,0,2,2.63936,1.73744,378.8797
21,0,0,0,3,2.572936,1.63582,388.661
21,0,0,30,0,2.55034,1.80321,392.1045
21,0,0,30,1,2.486511,1.75432,402.17
21,0,0,30,2,2.528324,1.713243,395.5189
21,0,0,30,3,2.495079,1.711733,400.789
21,0,90,-30,0,6.212843,13.807,72.42702
21,0,90,-30,1,5.796718,9.62349,103.9124
21,0,90,-30,2,5.527071,9.648541,103.6426
21,0,90,-30,3,3.936962,4.280866,233.5976
21,0,90,0,0,6.616181,11.56361,86.4782
21,0,90,0,1,5.762125,9.495355,105.3147
21,0,90,0,2,5.485529,8.627993,115.9018
21,0,90,0,3,3.865527,4.086564,244.7043
21,0,90,30,0,6.492331,12.45998,80.25697
21,0,90,30,1,5.755299,9.402851,106.3507
21,0,90,30,2,5.529088,9.240633,108.2177
21,0,90,30,3,3.888305,4.29939,232.5911
21,0,180,-30,0,2.68961,1.841525,371.8012
21,0,180,-30,1,2.524911,1.96161,396.0535
21,0,180,-30,2,2.528358,1.74553,395.5135
21,0,180,-30,3,2.456337,1.736797,407.1103
21,0,180,0,0,2.815181,1.977613,355.217
21,0,180,0,1,2.692369,1.851777,371.4201
21,0,180,0,2,2.685303,1.84101,372.3974
21,0,180,0,3,2.596523,1.711557,385.1305
21,0,180,30,0,2.902562,2.11153,344.5232
21,0,180,30,1,2.854195,1.9104,350.3615
21,0,180,30,2,2.727663,1.885717,366.6142
21,0,180,30,3,2.642671,1.718623,378.4051
21,0,270,-30,0,2.274918,1.522727,439.5762
21,0,270,-30,1,2.291064,1.475083,436.4785
21,0,270,-30,2,2.285397,1.47509,437.5607
21,0,270,-30,3,2.254199,1.533613,443.6165
21,0,270,0,0,2.308403,1.503673,433.1999
21,0,270,0,1,2.258534,1.552227,442.765
21,0,270,0,2,2.307072,1.505953,433.4499
21,0,270,0,3,2.308506,1.468537,433.1807
21,0,270,30,0,2.290005,1.572147,436.6802
21,0,270,30,1,2.248397,1.5326,444.7613
21,0,270,30,2,2.288128,1.49459,437.0385
21,0,270,30,3,2.284886,1.51393,437.6587
21,60,0,-30,0,2.738893,1.72222,365.1111
21,60,0,-30,1,2.624265,1.682127,381.0591
21,60,0,-30,2,2.695509,1.772123,370.9874
21,60,0,-30,3,2.571571,1.630757,388.8673
21,60,0,0,0,2.671684,1.659497,374.2957
21,60,0,0,1,2.618197,1.633667,381.9422
21,60,0,0,2,2.595021,1.65817,385.3533
21,60,0,0,3,2.584269,1.585927,386.9566
21,60,0,30,0,2.877167,1.811933,347.5641
21,60,0,30,1,2.720051,1.651343,367.6402
21,60,0,30,2,2.688956,1.76398,371.8916
21,60,0,30,3,2.655267,1.70833,376.61
21,60,90,-30,0,3.041621,1.77556,328.772
21,60,90,-30,1,2.932327,1.737697,341.0261
21,60,90,-30,2,2.878293,1.72474,347.4281
21,60,90,-30,3,2.643627,1.657077,378.2682
21,60,90,0,0,2.90304,1.80885,344.4665
21,60,90,0,1,2.780399,1.6914,359.6606
21,60,90,0,2,2.704068,1.663693,369.8132
