episode,step,cpu_frame_time,gpu_frame_time,fps,visible_renderer_count,triangle_count,draw_call_count,camera_speed,camera_rotation_speed,avg_screen_coverage,previous_bias,recent_lod_switch_count,floor_dwell_score,ceiling_dwell_score,lod_bias_before_action,raw_action_delta,action_delta,lod_bias_after_action,selected_target_ms,target_source,scene_target_ready,collection_mode,gpu_ms_at_target_lock
2,0,29.1134,5.7856,34.09,12869,587604,3562,6.8034,4.0459,0.004033,1.0000,0,0.0000,0.0000,1.3378,0.0500,0.0000,1.0000,6.0621,null_scene_warmup,1,null_rl,6.0621
2,1,29.3015,5.8778,89.25,12716,594418,3526,8.9314,11.1670,0.004212,1.0000,0,0.0000,0.0000,1.3378,0.0500,0.0000,1.0000,6.0621,null_scene_warmup,1,null_rl,6.0621
2,2,13.3041,5.7713,82.05,12576,594346,3389,8.2019,27.5456,0.004406,1.0000,0,0.0000,0.0000,1.3378,-0.0500,0.0000,1.0000,6.0621,null_scene_warmup,1,null_rl,6.0621
2,3,16.9055,5.5665,74.57,12316,518650,3292,7.4681,15.6115,0.004479,1.0000,0,0.0000,0.0000,1.3378,0.0500,0.0000,1.0000,6.0621,null_scene_warmup,1,null_rl,6.0621
2,4,12.1692,5.1589,85.62,12065,538135,3267,8.5624,24.4291,0.004543,1.0000,1,0.0000,0.0000,1.0000,0.0500,0.0208,1.0208,6.0621,null_scene_warmup,1,null_rl,6.0621
2,5,11.7898,5.2961,94.64,11720,521382,3157,0.0000,25.6702,0.004199,1.0208,1,0.0000,0.0000,1.0000,0.0500,0.0000,1.0208,6.0621,null_scene_warmup,1,null_rl,6.0621
2,6,13.1764,5.2664,82.10,11502,505421,3075,8.1902,21.7908,0.004326,1.0208,1,0.0000,0.0000,1.0000,0.0500,0.0000,1.0208,6.0621,null_scene_warmup,1,null_rl,6.0621
2,7,11.7807,5.1763,85.46,11192,492009,3006,8.5743,21.9117,0.004087,1.0208,1,0.0000,0.0000,1.0000,0.0500,0.0000,1.0208,6.0621,null_scene_warmup,1,null_rl,6.0621
2,8,12.2230,5.0821,80.33,10947,474603,2934,0.0000,12.3093,0.003837,1.0208,1,0.0000,0.0000,1.0000,0.0500,0.0000,1.0208,6.0621,null_scene_warmup,1,null_rl,6.0621
2,9,10.3127,5.2521,85.38,10565,449080,2890,0.0000,26.5995,0.004240,1.0208,1,0.0000,0.0000,1.0000,0.0500,0.0000,1.0208,6.0621,null_scene_warmup,1,null_rl,6.0621
2,10,12.8037,4.9787,83.28,10274,437952,2779,0.0000,12.7615,0.004362,1.0208,1,0.0000,0.0000,1.0000,0.0500,0.0000,1.0208,6.0621,null_scene_warmup,1,null_rl,6.0621
2,11,12.4622,5.1610,87.32,10093,434622,2757,8.7312,18.6040,0.004285,1.0208,1,0.0000,0.0000,1.0000,0.0500,0.0000,1.0208,6.0621,null_scene_warmup,1,null_rl,6.0621
2,12,11.9391,4.8527,90.49,9776,428355,2510,9.0492,26.0647,0.004461,1.0208,1,0.0000,0.0000,1.0000,0.0500,0.0000,1.0208,6.0621,null_scene_warmup,1,null_rl,6.0621
2,13,10.8962,4.9152,97.63,9429,430108,2486,9.7853,34.9767,0.004410,1.0208,1,0.0000,0.0000,1.0000,0.0500,0.0000,1.0208,6.0621,null_scene_warmup,1,null_rl,6.0621
2,14,12.1925,5.2982,97.28,8982,429948,2460,9.7281,66.1076,0.004591,1.0208,1,0.0000,0.0000,1.0000,0.0500,0.0000,1.0208,6.0621,null_scene_warmup,1,null_rl,6.0621
2,15,14.8954,5.3699,89.62,8402,432602,2446,8.9509,93.8175,0.005232,1.0208,1,0.0000,0.0000,1.0000,0.0500,0.0000,1.0208,6.0621,null_scene_warmup,1,null_rl,6.0621
2,16,13.3218,5.1087,97.22,7656,413059,2331,0.0000,142.0584,0.006066,1.0208,2,0.0000,0.0000,1.0208,0.0500,0.0484,1.0692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,17,15.1904,4.9940,91.51,6857,380441,2283,0.0000,163.0024,0.007078,1.0692,2,0.0000,0.0000,1.0208,0.0500,0.0000,1.0692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,18,13.9231,4.9203,102.31,5887,361124,2086,10.2316,146.4503,0.008931,1.0692,1,0.0000,0.0000,1.0208,0.0500,0.0000,1.0692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,19,10.5992,4.8978,76.00,4961,363560,1902,7.6025,141.9563,0.010378,1.0692,1,0.0000,0.0000,1.0208,0.0500,0.0000,1.0692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,20,15.1118,4.9961,95.49,4156,340755,1722,0.0000,117.0631,0.010906,1.0692,1,0.0000,0.0000,1.0208,0.0500,0.0000,1.0692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,21,12.0873,4.8712,73.92,3683,305605,1609,7.3918,79.8313,0.011218,1.0692,1,0.0000,0.0000,1.0208,0.0500,0.0000,1.0692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,22,15.8625,4.9623,75.55,3394,298714,1565,7.5544,38.2801,0.012528,1.0692,1,0.0000,0.0000,1.0208,0.0500,0.0000,1.0692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,23,13.4045,5.0043,74.14,3260,305335,1563,7.4112,12.7863,0.013113,1.0692,1,0.0000,0.0000,1.0208,0.0500,0.0000,1.0692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,24,11.8955,4.9920,80.58,3238,293083,1531,0.0000,14.6103,0.013095,1.0692,1,0.0000,0.0000,1.0208,0.0500,0.0000,1.0692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,25,11.9615,4.9766,62.44,3243,283372,1513,6.2441,18.6517,0.012741,1.0692,1,0.0000,0.0000,1.0208,0.0500,0.0000,1.0692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,26,13.7410,5.0944,71.61,3236,285859,1568,7.1615,22.1295,0.013645,1.0692,1,0.0000,0.0000,1.0208,0.0500,0.0000,1.0692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,27,11.8966,4.9203,59.85,3261,259930,1619,5.9768,14.5970,0.013680,1.0692,1,0.0000,0.0000,1.0208,0.0500,0.0000,1.0692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,28,13.1033,4.9971,59.62,3240,258151,1633,5.9615,9.4347,0.015225,1.0692,1,0.0000,0.0000,1.0208,0.0500,0.0000,1.0692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,29,15.0020,5.0893,59.92,3210,247467,1593,5.9858,2.3706,0.017344,1.0692,1,0.0000,0.0000,1.0208,0.0500,0.0000,1.0692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,30,16.6176,4.9408,59.71,3195,253950,1620,5.9688,4.7249,0.018294,1.0692,1,0.0000,0.0000,1.0208,0.0500,0.0000,1.0692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,31,14.3303,4.8148,59.88,3160,237137,1595,5.9895,3.3505,0.019492,1.0692,0,0.0000,0.0000,1.0208,0.0500,0.0000,1.0692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,32,17.0552,4.7903,59.73,3120,231302,1574,5.9735,0.0000,0.019174,1.0692,1,0.0000,0.0000,1.0692,0.0500,0.0500,1.1192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,33,15.7639,4.9244,59.76,3047,222720,1551,5.9772,0.0000,0.018973,1.1192,1,0.0000,0.0000,1.0692,0.0500,0.0000,1.1192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,34,15.2989,4.8138,59.84,3010,228088,1568,5.9852,0.0000,0.019869,1.1192,1,0.0000,0.0000,1.0692,0.0500,0.0000,1.1192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,35,16.6177,4.8937,59.73,2992,212861,1524,5.9736,2.3632,0.019673,1.1192,1,0.0000,0.0000,1.0692,0.0500,0.0000,1.1192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,36,16.2375,4.7360,59.67,2896,210585,1487,5.9593,0.0000,0.015862,1.1192,1,0.0000,0.0000,1.0692,0.0500,0.0000,1.1192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,37,15.3750,4.5783,59.83,2873,192648,1493,5.9849,4.7345,0.016190,1.1192,1,0.0000,0.0000,1.0692,0.0500,0.0000,1.1192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,38,16.5162,4.6449,59.36,2849,211716,1468,5.9363,7.7890,0.015792,1.1192,1,0.0000,0.0000,1.0692,0.0500,0.0000,1.1192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,39,15.2619,4.4370,59.89,2846,210979,1496,5.9890,9.4778,0.016075,1.1192,1,0.0000,0.0000,1.0692,0.0500,0.0000,1.1192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,40,16.2964,4.5824,59.66,2861,203329,1360,5.9753,7.4644,0.016226,1.1192,1,0.0000,0.0000,1.0692,0.0500,0.0000,1.1192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,41,15.1271,4.3919,59.88,2846,202120,1445,5.9860,10.3261,0.016178,1.1192,1,0.0000,0.0000,1.0692,0.0500,0.0000,1.1192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,42,15.0892,4.4524,59.61,2839,201444,1446,5.9847,9.1343,0.014064,1.1192,1,0.0000,0.0000,1.0692,0.0500,0.0000,1.1192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,43,12.9633,4.1472,59.80,2858,200826,1416,6.0066,7.0974,0.014784,1.1192,1,0.0000,0.0000,1.0692,0.0500,0.0000,1.1192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,44,15.1886,4.2179,59.59,2845,197826,1428,5.9933,6.2378,0.015291,1.1192,1,0.0000,0.0000,1.0692,0.0500,0.0000,1.1192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,45,15.1815,4.2342,59.94,2823,200010,1406,5.9872,11.8567,0.013601,1.1192,0,0.0000,0.0000,1.0692,0.0500,0.0000,1.1192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,46,16.9576,4.1308,59.78,2852,205207,1403,6.0092,6.2582,0.013161,1.1192,1,0.0000,0.0000,1.1192,0.0500,0.0500,1.1692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,47,10.8845,4.3581,59.83,2829,197313,1400,5.9868,6.6952,0.011330,1.1692,1,0.0000,0.0000,1.1192,0.0500,0.0000,1.1692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,48,15.4056,4.4134,59.74,2818,206755,1394,6.0819,6.6857,0.010273,1.1692,1,0.0000,0.0000,1.1192,0.0500,0.0000,1.1692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,49,13.6158,4.3735,59.94,2821,210068,1413,5.9934,14.9988,0.009416,1.1692,1,0.0000,0.0000,1.1192,0.0500,0.0000,1.1692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,50,16.2322,4.4913,59.80,2853,211142,1400,6.0698,27.8957,0.009391,1.1692,1,0.0000,0.0000,1.1192,0.0500,0.0000,1.1692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,51,15.7000,4.4831,60.11,2949,213289,1428,5.8787,52.1597,0.007608,1.1692,1,0.0000,0.0000,1.1192,0.0500,0.0000,1.1692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,52,16.5646,4.6029,59.85,3123,224669,1478,6.0529,47.1846,0.006337,1.1692,1,0.0000,0.0000,1.1192,0.0500,0.0000,1.1692,6.0621,null_scene_warmup,1,null_rl,6.0621
2,53,11.7909,5.1712,100.93,5253,291790,2006,0.0000,0.0000,0.009398,1.2192,1,0.0000,0.0000,1.1692,0.0500,0.0000,1.2192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,54,16.0902,5.0862,94.59,5295,303546,2054,9.4884,42.6696,0.009426,1.2192,1,0.0000,0.0000,1.1692,0.0500,0.0000,1.2192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,55,16.3313,5.2777,89.72,5503,311777,2097,8.9824,59.9245,0.009653,1.2192,1,0.0000,0.0000,1.1692,0.0500,0.0000,1.2192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,56,14.6297,5.9924,90.34,10344,361997,2750,9.0344,8.7548,0.005551,1.2192,1,0.0000,0.0000,1.1692,-0.0500,0.0000,1.2192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,57,12.8768,5.8225,98.35,10315,384168,2805,9.8226,9.5317,0.005867,1.2192,1,0.0000,0.0000,1.1692,0.0500,0.0000,1.2192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,58,11.8877,5.6033,99.36,10280,366455,2735,9.9208,0.0000,0.005937,1.2192,1,0.0000,0.0000,1.1692,0.0500,0.0000,1.2192,6.0621,null_scene_warmup,1,null_rl,6.0621
2,59,13.8166,5.5931,92.89,10239,379112,2779,0.0000,15.5920,0.005557,1.2192,2,0.0000,0.0000,1.2192,0.0500,0.0316,1.2507,6.0621,null_scene_warmup,1,null_rl,6.0621
2,60,12.7753,5.3586,90.95,10281,373304,2785,0.0000,51.5202,0.005024,1.2507,1,0.0000,0.0000,1.2192,0.0500,0.0000,1.2507,6.0621,null_scene_warmup,1,null_rl,6.0621
2,61,11.3894,5.3852,86.40,10468,372200,2802,0.0000,103.5678,0.004839,1.2507,1,0.0000,0.0000,1.2192,0.0500,0.0000,1.2507,6.0621,null_scene_warmup,1,null_rl,6.0621
2,62,11.8943,5.4682,90.40,10198,375340,2610,0.0000,134.1628,0.005158,1.2507,1,0.0000,0.0000,1.2192,0.0500,0.0000,1.2507,6.0621,null_scene_warmup,1,null_rl,6.0621
2,63,12.1021,5.2183,84.22,7477,391283,2508,0.0000,132.8623,0.006761,1.2507,1,0.0000,0.0000,1.2192,0.0500,0.0000,1.2507,6.0621,null_scene_warmup,1,null_rl,6.0621
2,64,11.9247,5.0268,97.65,3799,389441,2282,9.7936,153.5241,0.013096,1.2507,1,0.0000,0.0000,1.2192,0.0500,0.0000,1.2507,6.0621,null_scene_warmup,1,null_rl,6.0621
2,65,14.9358,5.0790,70.56,3019,396779,2168,7.0618,70.8449,0.015493,1.2507,1,0.0000,0.0000,1.2192,0.0500,0.0000,1.2507,6.0621,null_scene_warmup,1,null_rl,6.0621
2,66,11.9284,4.8896,70.31,2843,400899,2113,0.0000,52.4858,0.016719,1.2507,1,0.0000,0.0000,1.2192,0.0500,0.0000,1.2507,6.0621,null_scene_warmup,1,null_rl,6.0621
2,67,11.8103,5.0237,72.81,2480,399403,2073,7.2860,38.1095,0.019549,1.2507,1,0.0000,0.0000,1.2192,0.0500,0.0000,1.2507,6.0621,null_scene_warmup,1,null_rl,6.0621
2,68,11.7929,4.8712,68.86,2056,387342,1936,6.8917,8.1735,0.021659,1.2507,1,0.0000,0.0000,1.2192,0.0500,0.0000,1.2507,6.0621,null_scene_warmup,1,null_rl,6.0621
2,69,10.6880,4.4780,79.34,1939,380988,1857,7.9364,0.0000,0.019236,1.2507,1,0.0000,0.0000,1.2192,0.0500,0.0000,1.2507,6.0621,null_scene_warmup,1,null_rl,6.0621
2,70,12.5251,4.5087,87.05,1877,366125,1743,8.7091,15.0123,0.018386,1.2507,1,0.0000,0.0000,1.2192,0.0500,0.0000,1.2507,6.0621,null_scene_warmup,1,null_rl,6.0621
2,71,11.0939,4.2209,87.56,1541,332382,1155,8.7229,30.5959,0.019590,1.2507,1,0.0000,0.0000,1.2192,0.0500,0.0000,1.2507,6.0621,null_scene_warmup,1,null_rl,6.0621
2,72,12.6277,4.0745,94.48,1297,326591,1380,0.0000,62.8809,0.023004,1.2507,1,0.0000,0.0000,1.2192,0.0500,0.0000,1.2507,6.0621,null_scene_warmup,1,null_rl,6.0621
2,73,16.1531,3.9363,112.46,1195,271757,1157,0.0000,186.1342,0.024652,1.2507,1,0.0000,0.0000,1.2507,0.0500,0.0494,1.3001,6.0621,null_scene_warmup,1,null_rl,6.0621
2,74,18.9673,4.0335,102.10,1154,271130,1135,12.7712,275.6805,0.024315,1.3001,1,0.0000,0.0000,1.2507,0.0500,0.0000,1.3001,6.0621,null_scene_warmup,1,null_rl,6.0621
2,75,18.7312,3.9393,72.01,1245,262576,1165,0.0000,123.9910,0.016307,1.3001,1,0.0000,0.0000,1.2507,0.0500,0.0000,1.3001,6.0621,null_scene_warmup,1,null_rl,6.0621
2,76,9.4679,4.0909,59.90,1410,253499,1140,6.7771,167.0371,0.012291,1.3001,1,0.0000,0.0000,1.2507,0.0500,0.0000,1.3001,6.0621,null_scene_warmup,1,null_rl,6.0621
2,77,14.6254,3.9690,59.73,1646,265248,1343,6.3731,193.2838,0.006689,1.3001,1,0.0000,0.0000,1.2507,0.0500,0.0000,1.3001,6.0621,null_scene_warmup,1,null_rl,6.0621
2,78,15.5383,4.5701,59.66,1742,281768,1441,0.0000,183.5502,0.005898,1.3001,1,0.0000,0.0000,1.2507,0.0500,0.0000,1.3001,6.0621,null_scene_warmup,1,null_rl,6.0621
2,79,16.5437,4.7247,59.35,2886,275847,1629,5.9359,96.3849,0.004840,1.3001,1,0.0000,0.0000,1.2507,0.0500,0.0000,1.3001,6.0621,null_scene_warmup,1,null_rl,6.0621
2,80,16.8871,4.7565,59.68,3674,279508,1696,0.0000,84.3813,0.004238,1.3001,1,0.0000,0.0000,1.2507,0.0500,0.0000,1.3001,6.0621,null_scene_warmup,1,null_rl,6.0621
2,81,16.3790,4.6797,59.69,3749,281534,1699,6.1615,72.4884,0.004300,1.3001,1,0.0000,0.0000,1.2507,0.0500,0.0000,1.3001,6.0621,null_scene_warmup,1,null_rl,6.0621
2,82,14.7372,4.7770,59.84,3941,275660,1741,6.4731,84.0349,0.004393,1.3001,1,0.0000,0.0000,1.2507,0.0500,0.0000,1.3001,6.0621,null_scene_warmup,1,null_rl,6.0621
