episode,step,cpu_frame_time,gpu_frame_time,fps,visible_renderer_count,triangle_count,draw_call_count,camera_speed,camera_rotation_speed,avg_screen_coverage,previous_bias,recent_lod_switch_count,floor_dwell_score,ceiling_dwell_score,lod_bias_before_action,raw_action_delta,action_delta,lod_bias_after_action,selected_target_ms,target_source,scene_target_ready,collection_mode,gpu_ms_at_target_lock
0,13,35.8735,6.2034,59.32,20361,528282,4826,2.3704,0.0000,0.002692,0.6711,1,0.0000,0.0033,0.8328,-0.1707,0.0000,0.6711,5.0000,json_training,0,active_rl,NaN
0,14,32.9266,6.3017,60.30,20319,531524,4755,2.3993,0.0000,0.002663,0.6711,1,0.0000,0.0028,0.8328,-0.1430,0.0000,0.6711,5.0000,json_training,0,active_rl,NaN
0,15,32.7626,6.2321,70.66,20267,533826,4749,2.8259,0.0000,0.002522,0.6711,2,0.0000,0.0024,0.6711,-0.1337,-0.1598,0.5113,5.0000,json_training,0,active_rl,NaN
0,16,33.1779,6.1041,61.51,20235,532355,4602,2.4578,0.0000,0.002529,0.5113,2,0.0000,0.0020,0.6711,-0.0653,0.0000,0.5113,5.0000,json_training,0,active_rl,NaN
0,17,32.5217,6.8004,76.22,20151,509877,4235,3.0446,0.0000,0.002128,0.5113,2,0.0000,0.0014,0.6711,-0.1704,0.0000,0.5113,5.0000,json_training,0,active_rl,NaN
0,18,33.4543,6.5464,72.69,20109,511743,4514,0.0000,0.0000,0.001955,0.5113,1,0.0000,0.0012,0.6711,-0.1361,0.0000,0.5113,5.0000,json_training,0,active_rl,NaN
0,19,31.6861,6.5649,57.51,20034,505872,4438,2.2979,0.0000,0.001944,0.5113,1,0.0000,0.0009,0.6711,-0.1199,0.0000,0.5113,5.0000,json_training,0,active_rl,NaN
0,20,31.7282,6.1174,77.21,19855,494531,4338,3.0999,0.0000,0.002143,0.5113,1,0.0000,0.0004,0.6711,-0.1215,0.0000,0.5113,5.0000,json_training,0,active_rl,NaN
0,21,31.5217,6.0713,60.33,19826,519702,4508,2.4110,0.0000,0.002279,0.5113,2,0.0000,0.0004,0.5113,-0.1001,-0.1289,0.3825,5.0000,json_training,0,active_rl,NaN
0,22,32.9876,5.9044,78.92,19794,492659,3923,0.0000,0.0000,0.002385,0.3825,2,0.3121,0.0003,0.5113,-0.0531,0.0000,0.3825,5.0000,json_training,0,active_rl,NaN
0,23,31.2148,6.3252,78.86,19764,486486,3891,0.0000,0.0000,0.002554,0.3825,2,0.5763,0.0003,0.5113,-0.0240,0.0000,0.3825,5.0000,json_training,0,active_rl,NaN
0,24,31.2490,6.7912,53.43,19679,492879,3915,2.1341,0.0000,0.002862,0.3825,1,0.9891,0.0002,0.5113,-0.0347,0.0000,0.3825,5.0000,json_training,0,active_rl,NaN
0,25,30.9104,6.9693,54.51,19618,484348,3847,2.1764,0.0000,0.002833,0.3825,1,1.0000,0.0002,0.5113,-0.0200,0.0000,0.3825,5.0000,json_training,0,active_rl,NaN
0,26,30.6514,6.7707,78.60,19579,484111,3825,3.1433,0.0000,0.002769,0.3825,1,1.0000,0.0001,0.5113,-0.0105,0.0000,0.3825,5.0000,json_training,0,active_rl,NaN
0,27,31.1291,6.6458,65.28,19530,499606,3876,2.6115,0.0000,0.002551,0.3825,1,1.0000,0.0001,0.5113,-0.0094,0.0000,0.3825,5.0000,json_training,0,active_rl,NaN
0,28,32.2726,6.5864,53.08,19473,493166,3834,2.1216,0.0000,0.002466,0.3825,1,1.0000,0.0001,0.5113,-0.0157,0.0000,0.3825,5.0000,json_training,0,active_rl,NaN
0,29,31.9254,6.5372,65.10,19388,470545,3812,0.0000,0.0000,0.002266,0.3825,1,1.0000,0.0001,0.5113,-0.0093,0.0000,0.3825,5.0000,json_training,0,active_rl,NaN
0,30,30.5557,6.5300,84.24,19254,440392,3471,3.3693,0.0000,0.002147,0.3825,2,1.0000,0.0001,0.3825,-0.0101,-0.0306,0.3519,5.0000,json_training,0,active_rl,NaN
0,31,29.8913,5.9259,83.04,19218,426581,3516,3.3208,0.0000,0.002114,0.3519,2,1.0000,0.0000,0.3825,-0.0118,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,32,31.9208,5.9648,54.44,19188,415275,3421,0.0000,0.0000,0.002003,0.3519,2,1.0000,0.0000,0.3825,-0.0123,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,33,30.8129,5.9249,82.51,19132,435247,3525,3.3003,0.0000,0.001907,0.3519,1,1.0000,0.0000,0.3825,-0.0117,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,34,30.1135,5.9320,67.26,19101,425204,3459,2.6882,0.0000,0.001834,0.3519,1,1.0000,0.0000,0.3825,-0.0130,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,35,31.9314,5.9351,56.76,19077,433255,3548,2.2700,0.0000,0.001830,0.3519,1,1.0000,0.0000,0.3825,-0.0122,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,36,30.6156,5.8593,57.75,18947,424595,3500,2.3056,0.0000,0.002237,0.3519,1,1.0000,0.0000,0.3825,-0.0123,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,37,30.4465,5.7661,62.84,18855,405447,3379,2.5137,0.0000,0.002510,0.3519,1,1.0000,0.0000,0.3825,-0.0109,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,38,31.0617,5.7887,82.87,18800,419875,3468,3.3154,0.0000,0.002492,0.3519,1,1.0000,0.0000,0.3825,-0.0125,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,39,31.0363,5.7334,85.01,18752,408072,3357,3.3922,0.0000,0.002685,0.3519,1,1.0000,0.0000,0.3825,-0.0121,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,40,31.1201,5.7569,81.48,18712,397017,3312,0.0000,0.0000,0.002861,0.3519,1,1.0000,0.0000,0.3825,-0.0115,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,41,30.6336,5.6361,57.66,18537,406709,3385,2.3062,0.0000,0.002156,0.3519,0,1.0000,0.0000,0.3825,-0.0087,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,42,31.9709,5.9126,82.65,18489,394258,3283,0.0000,0.0000,0.001744,0.3519,0,1.0000,0.0000,0.3825,-0.0088,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,43,29.8674,6.0088,84.03,18444,394698,3246,3.3612,0.0000,0.001531,0.3519,0,1.0000,0.0000,0.3825,-0.0094,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,44,30.3927,6.0201,59.22,18415,403660,3324,2.3688,0.0000,0.001485,0.3519,0,1.0000,0.0000,0.3825,-0.0074,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,45,32.5895,5.9771,55.83,18307,403903,3335,2.2312,0.0000,0.001098,0.3519,0,1.0000,0.0000,0.3825,-0.0078,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,46,30.5607,6.0017,81.32,18278,395898,3320,3.2530,0.0000,0.001050,0.3519,0,1.0000,0.0000,0.3825,-0.0073,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,47,29.9319,6.0140,55.89,18246,400527,3295,0.0000,0.0000,0.001007,0.3519,0,1.0000,0.0000,0.3825,-0.0080,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,48,32.2031,6.2310,42.31,18179,406054,3337,1.6922,0.0000,0.000970,0.3519,0,1.0000,0.0000,0.3825,-0.0083,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,49,30.3999,6.2812,54.95,18149,395186,3261,0.0000,0.0000,0.000929,0.3519,0,1.0000,0.0000,0.3825,-0.0075,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,50,29.0019,6.1932,57.29,18096,388898,3262,2.2916,0.0000,0.000889,0.3519,0,1.0000,0.0000,0.3825,-0.0076,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,51,29.2689,6.3478,72.97,17991,390552,3313,2.9188,0.0000,0.000891,0.3519,0,1.0000,0.0000,0.3825,-0.0067,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,52,30.4513,6.1338,49.40,17924,390757,3308,1.9762,0.0000,0.000935,0.3519,0,1.0000,0.0000,0.3825,-0.0063,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,53,29.2732,6.3683,57.57,17827,360292,3161,2.3025,0.0000,0.001019,0.3519,0,1.0000,0.0000,0.3825,-0.0070,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,54,29.5736,6.4635,52.39,17788,372987,3245,2.0957,0.0000,0.001062,0.3519,0,1.0000,0.0000,0.3825,-0.0060,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,55,28.4210,6.3529,68.50,17690,358457,3204,2.7402,0.0000,0.001185,0.3519,0,1.0000,0.0000,0.3825,-0.0066,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,56,29.3265,6.7103,36.79,17645,371965,3288,2.9428,0.0000,0.001279,0.3519,0,1.0000,0.0000,0.3825,-0.0058,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,57,29.5097,6.6017,73.20,17612,362607,3192,2.9282,0.0000,0.001377,0.3519,0,1.0000,0.0000,0.3825,-0.0058,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,58,28.3679,6.4195,71.40,17582,353693,3186,2.8560,0.0000,0.001486,0.3519,0,1.0000,0.0000,0.3825,-0.0071,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,59,30.1023,6.6478,69.70,17521,359747,3199,0.0000,0.0000,0.001655,0.3519,0,1.0000,0.0000,0.3825,-0.0056,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,60,28.4554,6.5280,75.82,17474,359914,3192,0.0000,0.0000,0.001805,0.3519,0,1.0000,0.0000,0.3825,-0.0066,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,61,28.3034,6.3672,52.28,17416,371973,3256,2.0910,0.0000,0.001915,0.3519,0,1.0000,0.0000,0.3825,-0.0060,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,62,29.4611,6.4461,51.19,17376,361570,3219,2.0470,0.0000,0.001979,0.3519,0,1.0000,0.0000,0.3825,-0.0053,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,63,29.3680,6.5638,53.53,17314,353852,3185,2.1409,0.0000,0.002142,0.3519,0,1.0000,0.0000,0.3825,-0.0062,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,64,28.3744,6.7533,57.80,17272,358289,3142,2.3121,0.0000,0.002248,0.3519,0,1.0000,0.0000,0.3825,-0.0059,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,65,29.6149,6.6017,59.46,17232,371392,3291,2.3772,0.0000,0.002311,0.3519,0,1.0000,0.0000,0.3825,-0.0062,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,66,27.9763,6.5546,76.77,17135,349606,3140,3.0710,0.0000,0.002339,0.3519,0,1.0000,0.0000,0.3825,-0.0062,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,67,29.8256,6.8577,74.93,16966,358110,3184,2.9970,0.0000,0.002731,0.3519,0,1.0000,0.0000,0.3825,-0.0051,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,68,28.1225,6.8588,78.70,16931,357887,3170,3.1483,0.0000,0.002645,0.3519,0,1.0000,0.0000,0.3825,-0.0040,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,69,28.3546,6.9120,74.05,16896,360115,3172,2.9622,0.0000,0.002796,0.3519,0,1.0000,0.0000,0.3825,-0.0045,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,70,29.2265,7.0072,70.75,16855,361479,3184,2.8299,0.0000,0.002596,0.3519,0,1.0000,0.0000,0.3825,-0.0041,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,71,29.2099,7.0410,74.82,16718,366126,3228,0.0000,0.0000,0.002846,0.3519,0,1.0000,0.0000,0.3825,-0.0045,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,72,28.6491,7.0615,51.74,16654,371642,3246,2.0682,0.0000,0.003114,0.3519,0,1.0000,0.0000,0.3825,-0.0049,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,73,31.8385,6.8157,70.86,16620,348706,3153,2.8344,0.0000,0.003110,0.3519,0,1.0000,0.0000,0.3825,-0.0038,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,74,27.8496,6.7871,49.93,16577,361196,3197,1.9972,0.0000,0.003152,0.3519,0,1.0000,0.0000,0.3825,-0.0048,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,75,28.3091,6.5731,74.74,16456,356782,3139,2.9895,0.0000,0.003300,0.3519,0,1.0000,0.0000,0.3825,-0.0056,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,76,28.0380,6.4676,74.38,16427,362287,3127,0.0000,0.0000,0.003481,0.3519,0,1.0000,0.0000,0.3825,-0.0066,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,77,29.6648,6.5987,69.18,16472,357180,3134,0.0000,14.9925,0.003628,0.3519,0,1.0000,0.0000,0.3825,-0.0061,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,78,28.7046,6.5270,50.54,16699,347603,3082,2.0215,26.3747,0.003524,0.3519,0,1.0000,0.0000,0.3825,-0.0060,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,79,28.8312,6.5731,49.98,17448,357182,3165,1.9999,68.9804,0.003720,0.3519,0,1.0000,0.0000,0.3825,-0.0056,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,80,35.0129,6.9356,70.68,23392,473681,4705,0.0000,0.0000,0.002791,0.3519,0,1.0000,0.0000,0.3825,-0.0047,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,81,35.9925,6.7932,74.97,23341,479397,4731,2.9989,0.0000,0.002794,0.3519,0,1.0000,0.0000,0.3825,-0.0049,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,82,34.7204,6.8884,62.13,23303,474604,4739,2.4850,0.0000,0.002643,0.3519,0,1.0000,0.0000,0.3825,-0.0051,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,83,34.4472,6.7164,76.04,23247,469976,4700,3.0406,0.0000,0.002598,0.3519,0,1.0000,0.0000,0.3825,-0.0049,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,84,34.9014,6.6488,70.42,23218,464814,4504,2.8166,0.0000,0.002647,0.3519,0,1.0000,0.0000,0.3825,-0.0044,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,85,34.5124,6.8608,76.28,23094,473122,4640,0.0000,0.0000,0.002523,0.3519,0,1.0000,0.0000,0.3825,-0.0051,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,86,34.8140,6.8045,74.82,23040,451034,4475,2.9923,0.0000,0.002360,0.3519,0,1.0000,0.0000,0.3825,-0.0047,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,87,34.1674,6.7410,62.85,23006,466331,4569,2.5138,0.0000,0.002288,0.3519,0,1.0000,0.0000,0.3825,-0.0051,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,88,37.2057,7.0728,77.02,22940,476966,4647,3.0810,0.0000,0.002053,0.3519,0,1.0000,0.0000,0.3825,-0.0049,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,89,35.3692,6.8239,59.94,22907,454129,4526,2.3975,0.0000,0.002045,0.3519,0,1.0000,0.0000,0.3825,-0.0045,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,90,35.4179,6.9069,63.64,22870,477504,4705,2.5414,0.0000,0.001876,0.3519,0,1.0000,0.0000,0.3825,-0.0050,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,91,34.7028,6.8444,64.45,22813,463082,4474,2.5783,0.0000,0.001905,0.3519,0,1.0000,0.0000,0.3825,-0.0043,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,92,34.7863,6.7482,68.19,22730,453220,4366,2.7283,0.0000,0.001955,0.3519,0,1.0000,0.0000,0.3825,-0.0051,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,93,33.1068,6.9448,51.94,22647,449350,4445,2.0775,0.0000,0.002159,0.3519,0,1.0000,0.0000,0.3825,-0.0045,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,94,33.4491,6.7912,74.68,22618,475547,4625,2.9871,0.0000,0.002306,0.3519,0,1.0000,0.0000,0.3825,-0.0043,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,95,34.2881,6.8844,70.94,22600,461746,4538,0.0000,0.0000,0.002503,0.3519,0,1.0000,0.0000,0.3825,-0.0044,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,96,34.6010,6.8383,52.23,22857,456860,4462,2.0891,245.4166,0.002249,0.3519,0,1.0000,0.0000,0.3825,-0.0058,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,97,33.3856,6.7441,73.09,22623,447290,4528,2.9223,325.4680,0.001617,0.3519,0,1.0000,0.0000,0.3825,-0.0058,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,98,35.7927,6.7328,74.83,22429,411123,4043,2.9920,170.7429,0.001226,0.3519,0,1.0000,0.0000,0.3825,-0.0039,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,99,35.0303,6.4686,70.30,22357,412696,4110,2.8120,38.8416,0.001161,0.3519,0,1.0000,0.0000,0.3825,-0.0056,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,100,35.9193,6.5495,69.98,22284,402296,4001,2.7991,37.9622,0.001081,0.3519,0,1.0000,0.0000,0.3825,-0.0050,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,101,35.0616,6.3621,74.65,22218,406754,3797,0.0000,63.5484,0.000983,0.3519,0,1.0000,0.0000,0.3825,-0.0063,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,102,35.0302,6.4276,52.33,22021,402314,3883,2.0924,87.5017,0.000933,0.3519,0,1.0000,0.0000,0.3825,-0.0064,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,103,34.9470,6.3089,67.23,21679,399251,3922,2.6894,115.3999,0.000927,0.3519,0,1.0000,0.0000,0.3825,-0.0080,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,104,35.0627,5.8440,72.65,21187,362574,3456,2.9052,94.4670,0.000895,0.3519,0,1.0000,0.0000,0.3825,-0.0090,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,105,34.0891,5.6832,59.32,19828,370938,3520,2.3728,76.1598,0.000878,0.3519,0,1.0000,0.0000,0.3825,-0.0063,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,106,42.1566,5.1610,61.18,18229,360275,3467,2.4456,34.1457,0.000786,0.3519,0,1.0000,0.0000,0.3825,-0.0091,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,107,32.3203,5.6822,72.54,17584,358227,3379,2.9017,9.9425,0.000745,0.3519,0,1.0000,0.0000,0.3825,-0.0073,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,108,33.1859,5.5931,81.24,17560,338773,3174,3.2499,0.0000,0.000647,0.3519,0,1.0000,0.0000,0.3825,-0.0065,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,109,29.1621,5.4395,81.47,16942,355933,3384,3.2589,23.0191,0.000657,0.3519,0,1.0000,0.0000,0.3825,-0.0010,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,110,31.1229,5.6218,54.95,10788,349955,3285,2.1981,61.9157,0.000763,0.3519,0,1.0000,0.0000,0.3825,-0.0090,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,111,31.3271,5.4118,65.56,4530,240763,2155,2.6222,115.6483,0.001623,0.3519,0,1.0000,0.0000,0.3825,0.0100,0.0000,0.3519,5.0000,json_training,0,active_rl,NaN
0,112,23.8508,4.7800,90.48,975,189673,1363,3.6191,132.3047,0.012266,0.3519,1,1.0000,0.0000,0.3519,0.2000,0.0375,0.3894,5.0000,json_training,0,active_rl,NaN
0,113,20.3167,4.4145,89.97,667,138377,838,0.0000,85.2065,0.020425,0.3894,1,1.0000,0.0000,0.3519,0.2000,0.0000,0.3894,5.0000,json_training,0,active_rl,NaN
0,114,15.8085,4.4052,80.77,469,117771,644,3.2306,55.2549,0.028640,0.3894,1,1.0000,0.0000,0.3519,0.2000,0.0000,0.3894,5.0000,json_training,0,active_rl,NaN
0,115,16.2803,4.1830,92.48,348,103563,508,0.0000,47.9877,0.039338,0.3894,1,1.0000,0.0000,0.3519,0.2000,0.0000,0.3894,5.0000,json_training,0,active_rl,NaN
0,116,17.9635,3.6485,52.68,309,98083,426,0.0000,19.8837,0.046526,0.3894,1,1.0000,0.0000,0.3519,0.2000,0.0000,0.3894,5.0000,json_training,0,active_rl,NaN
0,117,18.3588,3.5625,52.31,289,93143,384,0.0000,8.0164,0.050407,0.3894,1,1.0000,0.0000,0.3519,0.2000,0.0000,0.3894,5.0000,json_training,0,active_rl,NaN
0,118,13.4926,4.0284,45.94,276,96273,378,0.0000,5.4524,0.053146,0.3894,1,1.0000,0.0000,0.3519,0.2000,0.0000,0.3894,5.0000,json_training,0,active_rl,NaN
0,119,13.9040,4.0294,45.53,269,95213,361,0.0000,0.0000,0.054696,0.3894,1,1.0000,0.0000,0.3519,0.2000,0.0000,0.3894,5.0000,json_training,0,active_rl,NaN
0,120,13.2624,4.0550,88.85,268,94333,360,0.0000,0.0000,0.054931,0.3894,1,1.0000,0.0000,0.3519,0.2000,0.0000,0.3894,5.0000,json_training,0,active_rl,NaN
0,121,14.7680,4.1114,59.99,288,93303,358,0.0000,19.5734,0.053722,0.3894,1,1.0000,0.0000,0.3519,0.2000,0.0000,0.3894,5.0000,json_training,0,active_rl,NaN
0,122,16.8579,3.6526,60.06,377,95031,400,0.0000,62.9591,0.041526,0.3894,1,1.0000,0.0000,0.3519,0.2000,0.0000,0.3894,5.0000,json_training,0,active_rl,NaN
0,123,16.3930,3.7274,60.48,674,116667,585,0.0000,70.8611,0.022386,0.3894,1,1.0000,0.0000,0.3519,0.2000,0.0000,0.3894,5.0000,json_training,0,active_rl,NaN
0,124,16.7539,4.4042,59.59,674,132977,730,0.0000,0.0000,0.022386,0.3894,1,1.0000,0.0000,0.3519,0.2000,0.0000,0.3894,5.0000,json_training,0,active_rl,NaN
0,125,16.6747,4.0079,60.17,674,135109,733,0.0000,0.0000,0.022386,0.3894,1,1.0000,0.0000,0.3519,0.2000,0.0000,0.3894,5.0000,json_training,0,active_rl,NaN
0,126,16.5616,4.1636,60.01,674,136697,736,0.0000,0.0000,0.022386,0.3894,1,1.0000,0.0000,0.3519,0.2000,0.0000,0.3894,5.0000,json_training,0,active_rl,NaN
0,127,16.6506,4.1411,60.26,674,132161,728,0.0000,0.0000,0.022386,0.3894,0,1.0000,0.0000,0.3519,0.2000,0.0000,0.3894,5.0000,json_training,0,active_rl,NaN
0,128,16.7108,4.1882,59.92,674,135931,699,0.0000,0.0000,0.022386,0.3894,1,1.0000,0.0000,0.3894,0.2000,0.1954,0.5848,5.0000,json_training,0,active_rl,NaN
0,129,16.7039,4.1134,60.10,674,141567,750,0.0000,0.0000,0.022386,0.5848,1,0.8464,0.0000,0.3894,0.2000,0.0000,0.5848,5.0000,json_training,0,active_rl,NaN
0,130,16.6148,4.7585,60.03,674,141673,748,0.0000,0.0000,0.022386,0.5848,1,0.7164,0.0000,0.3894,0.2000,0.0000,0.5848,5.0000,json_training,0,active_rl,NaN
0,131,16.7059,4.1380,60.21,674,140011,746,0.0000,0.0000,0.022386,0.5848,1,0.6064,0.0000,0.3894,0.2000,0.0000,0.5848,5.0000,json_training,0,active_rl,NaN
0,132,16.6780,4.5373,60.08,674,136175,745,0.0000,0.0000,0.022386,0.5848,1,0.5132,0.0000,0.3894,0.2000,0.0000,0.5848,5.0000,json_training,0,active_rl,NaN
0,133,16.6697,3.9854,59.91,674,137565,746,0.0000,0.0000,0.022386,0.5848,1,0.4344,0.0000,0.3894,0.2000,0.0000,0.5848,5.0000,json_training,0,active_rl,NaN
0,134,16.6353,3.9854,60.05,193,91839,328,0.0000,51.8896,0.083914,0.5848,1,0.3112,0.0000,0.3894,0.2000,0.0000,0.5848,5.0000,json_training,0,active_rl,NaN
0,135,16.4957,3.4806,60.22,164,86361,291,0.0000,28.0926,0.086927,0.5848,1,0.2634,0.0000,0.3894,0.2000,0.0000,0.5848,5.0000,json_training,0,active_rl,NaN
0,136,16.7377,3.4796,59.86,164,86293,289,0.0000,0.0000,0.087075,0.5848,1,0.2229,0.0000,0.3894,0.2000,0.0000,0.5848,5.0000,json_training,0,active_rl,NaN
