episode,step,cpu_frame_time,gpu_frame_time,fps,visible_renderer_count,triangle_count,draw_call_count,camera_speed,camera_rotation_speed,avg_screen_coverage,previous_bias,recent_lod_switch_count,floor_dwell_score,ceiling_dwell_score,lod_bias_before_action,raw_action_delta,action_delta,lod_bias_after_action,selected_target_ms,target_source,scene_target_ready,collection_mode,gpu_ms_at_target_lock
3,0,16.6329,3.1293,59.72,532,156245,529,0.0000,0.0000,0.037683,1.0000,1,0.0000,0.0000,1.0000,0.2000,0.0400,1.0400,5.0000,json_training,0,active_rl,NaN
3,1,16.6091,3.3065,59.92,532,157267,534,0.0000,0.0000,0.037683,1.0400,1,0.0000,0.0000,1.0000,0.2000,0.0000,1.0400,5.0000,json_training,0,active_rl,NaN
3,2,16.5917,3.2143,60.30,532,160643,478,0.0000,0.0000,0.037683,1.0400,1,0.0000,0.0000,1.0000,0.2000,0.0000,1.0400,5.0000,json_training,0,active_rl,NaN
3,3,16.8245,3.3321,59.93,532,157881,500,0.0000,0.0000,0.037683,1.0400,1,0.0000,0.0000,1.0000,0.2000,0.0000,1.0400,5.0000,json_training,0,active_rl,NaN
3,4,16.6119,3.2860,59.90,532,161667,555,0.0000,0.0000,0.037683,1.0400,1,0.0000,0.0000,1.0000,0.2000,0.0000,1.0400,5.0000,json_training,0,active_rl,NaN
3,5,16.6828,3.3577,59.72,532,160223,500,0.0000,0.0000,0.037683,1.0400,1,0.0000,0.0000,1.0000,0.2000,0.0000,1.0400,5.0000,json_training,0,active_rl,NaN
3,6,16.6516,3.0935,60.15,532,156805,550,0.0000,0.0000,0.037683,1.0400,1,0.0000,0.0000,1.0000,0.2000,0.0000,1.0400,5.0000,json_training,0,active_rl,NaN
3,7,16.6418,3.2123,60.08,532,162243,551,0.0000,0.0000,0.037683,1.0400,1,0.0000,0.0000,1.0000,0.2000,0.0000,1.0400,5.0000,json_training,0,active_rl,NaN
3,8,16.6863,3.2758,59.75,532,159911,477,0.0000,0.0000,0.037683,1.0400,1,0.0000,0.0000,1.0000,0.2000,0.0000,1.0400,5.0000,json_training,0,active_rl,NaN
3,9,16.6745,3.3341,60.04,532,160589,552,0.0000,0.0000,0.037683,1.0400,1,0.0000,0.0000,1.0000,0.2000,0.0000,1.0400,5.0000,json_training,0,active_rl,NaN
