episode,step,cpu_frame_time,gpu_frame_time,fps,visible_renderer_count,triangle_count,draw_call_count,camera_speed,camera_rotation_speed,avg_screen_coverage,previous_bias,recent_lod_switch_count,floor_dwell_score,ceiling_dwell_score,lod_bias_before_action,raw_action_delta,action_delta,lod_bias_after_action,selected_target_ms,target_source,scene_target_ready,collection_mode,gpu_ms_at_target_lock
6,0,13.8663,6.0406,95.57,6851,549589,3795,3.8229,7.5626,0.010898,1.0000,0,0.0000,0.0000,1.0755,-0.0500,0.0000,1.0000,6.0621,null_scene_warmup,1,null_rl,6.0621
6,1,13.8869,6.0713,91.02,6833,556153,3740,0.0000,0.0000,0.011108,1.0000,0,0.0000,0.0000,1.0755,-0.0500,0.0000,1.0000,6.0621,null_scene_warmup,1,null_rl,6.0621
6,2,15.8045,6.9079,92.90,6675,545030,3706,0.0000,0.0000,0.012541,0.9792,1,0.0000,0.0000,1.0000,-0.0500,0.0000,0.9792,6.0621,null_scene_warmup,1,null_rl,6.0621
6,3,14.6284,5.8173,68.95,6662,534370,3617,2.7602,0.0000,0.012416,0.9792,1,0.0000,0.0000,1.0000,0.0500,0.0000,0.9792,6.0621,null_scene_warmup,1,null_rl,6.0621
6,4,16.5532,5.3484,97.01,6635,504759,3417,0.0000,0.0000,0.012225,0.9792,1,0.0000,0.0000,1.0000,0.0500,0.0000,0.9792,6.0621,null_scene_warmup,1,null_rl,6.0621
6,5,16.8910,5.7221,97.34,6604,516897,3474,3.8960,0.0000,0.012894,0.9792,1,0.0000,0.0000,1.0000,0.0500,0.0000,0.9792,6.0621,null_scene_warmup,1,null_rl,6.0621
6,6,16.7988,5.3606,98.99,6465,488104,3335,3.9275,0.0000,0.011918,0.9792,1,0.0000,0.0000,1.0000,0.0500,0.0000,0.9792,6.0621,null_scene_warmup,1,null_rl,6.0621
6,7,15.7350,5.3197,82.40,6441,473306,3248,3.2886,0.0000,0.011675,0.9792,1,0.0000,0.0000,0.9792,0.0500,0.0392,1.0184,6.0621,null_scene_warmup,1,null_rl,6.0621
6,8,15.4976,6.5249,99.07,6422,530078,3509,3.9630,0.0000,0.011784,1.0184,1,0.0000,0.0000,0.9792,-0.0500,0.0000,1.0184,6.0621,null_scene_warmup,1,null_rl,6.0621
6,9,18.3791,7.0943,91.42,6366,523573,3506,3.6559,0.0000,0.011152,1.0184,1,0.0000,0.0000,0.9792,-0.0500,0.0000,1.0184,6.0621,null_scene_warmup,1,null_rl,6.0621
6,10,11.6546,5.7999,75.87,6272,497296,3390,3.0356,0.0000,0.010844,1.0184,1,0.0000,0.0000,0.9792,0.0500,0.0000,1.0184,6.0621,null_scene_warmup,1,null_rl,6.0621
6,11,11.4658,5.7774,76.18,6252,500229,3450,0.0000,10.8668,0.010666,1.0184,1,0.0000,0.0000,0.9792,0.0500,0.0000,1.0184,6.0621,null_scene_warmup,1,null_rl,6.0621
