episode,step,cpu_frame_time,gpu_frame_time,fps,visible_renderer_count,triangle_count,draw_call_count,camera_speed,camera_rotation_speed,avg_screen_coverage,previous_bias,recent_lod_switch_count,floor_dwell_score,ceiling_dwell_score,lod_bias_before_action,raw_action_delta,action_delta,lod_bias_after_action,selected_target_ms,target_source,scene_target_ready,collection_mode,gpu_ms_at_target_lock
7,0,11.9086,6.6918,59.95,2165,653257,1547,0.0000,19.7009,0.022136,1.0000,0,0.0000,0.0000,1.7126,0.0500,0.0000,1.0000,6.0621,null_scene_warmup,1,null_rl,6.0621
7,1,21.1459,7.2438,85.77,2085,604300,1420,8.5749,0.0000,0.022058,1.0000,0,0.0000,0.0000,1.7126,-0.0500,0.0000,1.0000,6.0621,null_scene_warmup,1,null_rl,6.0621
7,2,18.4068,7.9882,99.06,1985,620731,1364,9.8847,197.0216,0.021351,1.0000,0,0.0000,0.0000,1.7126,-0.0500,0.0000,1.0000,6.0621,null_scene_warmup,1,null_rl,6.0621
7,3,18.9073,8.1664,91.99,1783,661071,1350,0.0000,1066.2490,0.016604,0.9746,1,0.0000,0.0000,1.0000,-0.0500,0.0000,0.9746,6.0621,null_scene_warmup,1,null_rl,6.0621
7,4,17.9993,8.0804,70.47,2850,649210,1861,0.0000,1174.0520,0.011024,0.9746,1,0.0000,0.0000,1.0000,-0.0500,0.0000,0.9746,6.0621,null_scene_warmup,1,null_rl,6.0621
7,5,21.6158,8.8146,80.44,22069,1003184,6555,0.0000,0.0000,0.003138,0.9746,1,0.0000,0.0000,1.0000,-0.0500,0.0000,0.9746,6.0621,null_scene_warmup,1,null_rl,6.0621
7,6,24.6153,8.7777,42.32,22069,973565,6536,0.0000,0.0000,0.003138,0.9746,1,0.0000,0.0000,1.0000,-0.0500,0.0000,0.9746,6.0621,null_scene_warmup,1,null_rl,6.0621
7,7,15.0456,6.9519,72.80,22069,709858,4762,0.0000,0.0000,0.003138,0.9746,1,0.0000,0.0000,1.0000,-0.0500,0.0000,0.9746,6.0621,null_scene_warmup,1,null_rl,6.0621
7,8,15.6850,6.3857,74.09,22069,675732,4548,0.0000,0.0000,0.003138,0.9746,2,0.0000,0.0000,0.9746,-0.0500,-0.0314,0.9432,6.0621,null_scene_warmup,1,null_rl,6.0621
7,9,25.3042,5.5798,80.02,22069,685730,4619,0.0000,109.6288,0.003138,0.9432,2,0.0000,0.0000,0.9746,-0.0500,0.0000,0.9432,6.0621,null_scene_warmup,1,null_rl,6.0621
7,10,16.3042,6.7277,87.25,21966,688389,4684,0.0000,24.4103,0.002952,0.9432,2,0.0000,0.0000,0.9746,-0.0500,0.0000,0.9432,6.0621,null_scene_warmup,1,null_rl,6.0621
7,11,13.9351,6.7471,92.86,21964,688207,4661,0.0000,0.0000,0.002960,0.9432,2,0.0000,0.0000,0.9746,-0.0500,0.0000,0.9432,6.0621,null_scene_warmup,1,null_rl,6.0621
7,12,19.7463,6.7715,89.81,21953,698544,4669,0.0000,0.0000,0.002962,0.9432,2,0.0000,0.0000,0.9746,-0.0500,0.0000,0.9432,6.0621,null_scene_warmup,1,null_rl,6.0621
7,13,19.2713,6.7840,88.21,21953,679117,4663,0.0000,0.0000,0.002962,0.9432,1,0.0000,0.0000,0.9746,-0.0500,0.0000,0.9432,6.0621,null_scene_warmup,1,null_rl,6.0621
7,14,17.2597,6.7195,89.74,21953,694149,4693,0.0000,0.0000,0.002962,0.9432,1,0.0000,0.0000,0.9746,-0.0500,0.0000,0.9432,6.0621,null_scene_warmup,1,null_rl,6.0621
7,15,13.7270,6.7758,75.37,21953,687945,4691,0.0000,0.0000,0.002962,0.9432,1,0.0000,0.0000,0.9746,0.0500,0.0000,0.9432,6.0621,null_scene_warmup,1,null_rl,6.0621
7,16,14.5446,6.7062,89.62,21960,670475,4670,0.0000,0.0000,0.002963,0.9432,1,0.0000,0.0000,0.9746,-0.0500,0.0000,0.9432,6.0621,null_scene_warmup,1,null_rl,6.0621
7,17,13.3704,5.2675,72.88,21960,672723,4564,0.0000,0.0000,0.002963,0.9080,2,0.0000,0.0000,0.9432,-0.0500,0.0000,0.9080,6.0621,null_scene_warmup,1,null_rl,6.0621
7,18,15.8418,5.8501,86.05,21941,683451,4590,0.0000,136.6106,0.002962,0.9080,2,0.0000,0.0000,0.9432,0.0500,0.0000,0.9080,6.0621,null_scene_warmup,1,null_rl,6.0621
7,19,15.0595,5.6248,88.80,19874,629962,3880,0.0000,338.3431,0.002107,0.9080,2,0.0000,0.0000,0.9432,0.0500,0.0000,0.9080,6.0621,null_scene_warmup,1,null_rl,6.0621
7,20,13.8034,4.1400,68.73,191,232881,333,0.0000,211.9066,0.217666,0.9080,1,0.0000,0.0000,0.9432,0.0500,0.0000,0.9080,6.0621,null_scene_warmup,1,null_rl,6.0621
7,21,15.9673,4.0530,97.26,51,168587,115,0.0000,200.5476,0.745918,0.9080,1,0.0000,0.0000,0.9432,0.0500,0.0000,0.9080,6.0621,null_scene_warmup,1,null_rl,6.0621
7,22,15.0499,3.9967,88.18,44,156963,100,0.0000,147.4428,0.726296,0.9080,1,0.0000,0.0000,0.9432,0.0500,0.0000,0.9080,6.0621,null_scene_warmup,1,null_rl,6.0621
7,23,17.4080,4.1277,45.22,43,159997,102,0.0000,43.7170,0.754816,0.9080,1,0.0000,0.0000,0.9432,0.0500,0.0000,0.9080,6.0621,null_scene_warmup,1,null_rl,6.0621
7,24,11.4925,4.0561,40.62,41,128797,90,0.0000,28.6154,0.730232,0.9080,1,0.0000,0.0000,0.9432,0.0500,0.0000,0.9080,6.0621,null_scene_warmup,1,null_rl,6.0621
7,25,11.6811,2.7965,60.58,41,135673,92,0.0000,19.4717,0.727345,0.9080,1,0.0000,0.0000,0.9432,0.0500,0.0000,0.9080,6.0621,null_scene_warmup,1,null_rl,6.0621
7,26,8.4316,2.8252,60.03,40,135669,92,0.0000,25.1338,0.719967,0.9080,1,0.0000,0.0000,0.9432,0.0500,0.0000,0.9080,6.0621,null_scene_warmup,1,null_rl,6.0621
7,27,16.7009,2.7976,59.87,39,139867,93,0.0000,5.8026,0.712496,0.9080,1,0.0000,0.0000,0.9432,0.0500,0.0000,0.9080,6.0621,null_scene_warmup,1,null_rl,6.0621
7,28,15.1957,3.9834,59.83,39,139859,92,0.0000,0.0000,0.712424,0.9532,1,0.0000,0.0000,0.9080,0.0500,0.0000,0.9532,6.0621,null_scene_warmup,1,null_rl,6.0621
7,29,15.7500,4.0059,58.19,39,139865,93,0.0000,0.0000,0.712424,0.9532,1,0.0000,0.0000,0.9080,0.0500,0.0000,0.9532,6.0621,null_scene_warmup,1,null_rl,6.0621
7,30,17.0346,3.9721,60.70,39,139859,93,0.0000,0.0000,0.712424,0.9532,1,0.0000,0.0000,0.9080,0.0500,0.0000,0.9532,6.0621,null_scene_warmup,1,null_rl,6.0621
7,31,16.7254,3.9066,56.87,39,278200,186,0.0000,0.0000,0.712424,0.9532,1,0.0000,0.0000,0.9080,0.0500,0.0000,0.9532,6.0621,null_scene_warmup,1,null_rl,6.0621
7,32,14.2917,3.9035,62.29,39,139865,93,0.0000,0.0000,0.712424,0.9532,1,0.0000,0.0000,0.9080,0.0500,0.0000,0.9532,6.0621,null_scene_warmup,1,null_rl,6.0621
7,33,18.2791,3.8789,62.93,39,135665,92,0.0000,0.0000,0.712424,0.9532,1,0.0000,0.0000,0.9080,0.0500,0.0000,0.9532,6.0621,null_scene_warmup,1,null_rl,6.0621
7,34,18.3917,3.8257,63.71,39,139857,93,0.0000,0.0000,0.712424,0.9532,1,0.0000,0.0000,0.9080,0.0500,0.0000,0.9532,6.0621,null_scene_warmup,1,null_rl,6.0621
7,35,19.5351,3.8072,62.76,39,139859,93,0.0000,0.0000,0.712424,0.9532,1,0.0000,0.0000,0.9080,0.0500,0.0000,0.9532,6.0621,null_scene_warmup,1,null_rl,6.0621
7,36,19.1066,3.8134,62.86,39,139859,93,0.0000,0.0000,0.712424,0.9532,1,0.0000,0.0000,0.9080,0.0500,0.0000,0.9532,6.0621,null_scene_warmup,1,null_rl,6.0621
7,37,18.5747,3.8298,63.94,39,134905,91,0.0000,0.0000,0.712424,0.9532,1,0.0000,0.0000,0.9080,0.0500,0.0000,0.9532,6.0621,null_scene_warmup,1,null_rl,6.0621
7,38,19.6550,3.8820,60.06,39,135661,92,0.0000,0.0000,0.712424,0.9532,1,0.0000,0.0000,0.9080,0.0500,0.0000,0.9532,6.0621,null_scene_warmup,1,null_rl,6.0621
7,39,16.6180,4.0264,60.10,39,139859,93,0.0000,0.0000,0.712424,0.9532,1,0.0000,0.0000,0.9080,0.0500,0.0000,0.9532,6.0621,null_scene_warmup,1,null_rl,6.0621
7,40,16.6454,4.0438,60.26,39,138341,88,0.0000,0.0000,0.712424,0.9532,1,0.0000,0.0000,0.9532,0.0500,0.0498,1.0030,6.0621,null_scene_warmup,1,null_rl,6.0621
7,41,16.7208,3.9158,60.11,39,162755,97,0.0000,0.0000,0.712424,1.0030,1,0.0000,0.0000,0.9532,0.0500,0.0000,1.0030,6.0621,null_scene_warmup,1,null_rl,6.0621
7,42,16.6095,3.9956,60.07,39,162759,97,0.0000,0.0000,0.712424,1.0030,1,0.0000,0.0000,0.9532,0.0500,0.0000,1.0030,6.0621,null_scene_warmup,1,null_rl,6.0621
7,43,16.7074,4.0417,59.90,39,162763,97,0.0000,0.0000,0.712424,1.0030,1,0.0000,0.0000,0.9532,0.0500,0.0000,1.0030,6.0621,null_scene_warmup,1,null_rl,6.0621
7,44,16.6297,2.8744,60.10,39,162765,97,0.0000,0.0000,0.712424,1.0030,1,0.0000,0.0000,0.9532,0.0500,0.0000,1.0030,6.0621,null_scene_warmup,1,null_rl,6.0621
7,45,16.6367,4.0868,60.10,39,162769,97,0.0000,0.0000,0.712424,1.0030,1,0.0000,0.0000,0.9532,0.0500,0.0000,1.0030,6.0621,null_scene_warmup,1,null_rl,6.0621
7,46,16.6383,2.8867,60.09,39,162591,97,0.0000,0.0000,0.712424,1.0030,1,0.0000,0.0000,0.9532,0.0500,0.0000,1.0030,6.0621,null_scene_warmup,1,null_rl,6.0621
7,47,16.6459,4.0817,60.10,39,161241,96,0.0000,0.0000,0.712424,1.0030,1,0.0000,0.0000,0.9532,0.0500,0.0000,1.0030,6.0621,null_scene_warmup,1,null_rl,6.0621
7,48,16.6597,2.8467,60.12,39,161081,96,0.0000,0.0000,0.712424,1.0030,1,0.0000,0.0000,0.9532,0.0500,0.0000,1.0030,6.0621,null_scene_warmup,1,null_rl,6.0621
7,49,16.6404,3.9619,60.08,39,158563,96,0.0000,0.0000,0.712424,1.0030,1,0.0000,0.0000,0.9532,0.0500,0.0000,1.0030,6.0621,null_scene_warmup,1,null_rl,6.0621
7,50,16.4107,2.8273,60.03,39,162761,97,0.0000,0.0000,0.712424,1.0030,1,0.0000,0.0000,0.9532,0.0500,0.0000,1.0030,6.0621,null_scene_warmup,1,null_rl,6.0621
7,51,16.6769,4.1267,60.04,39,162763,97,0.0000,0.0000,0.712424,1.0030,1,0.0000,0.0000,0.9532,0.0500,0.0000,1.0030,6.0621,null_scene_warmup,1,null_rl,6.0621
7,52,16.7271,2.9256,60.17,39,162761,97,0.0000,0.0000,0.712424,1.0030,1,0.0000,0.0000,0.9532,0.0500,0.0000,1.0030,6.0621,null_scene_warmup,1,null_rl,6.0621
7,53,16.5597,2.8785,60.29,39,162763,97,0.0000,0.0000,0.712424,1.0030,1,0.0000,0.0000,0.9532,0.0500,0.0000,1.0030,6.0621,null_scene_warmup,1,null_rl,6.0621
7,54,16.7374,2.9164,60.31,39,162761,97,0.0000,0.0000,0.712424,1.0030,1,0.0000,0.0000,0.9532,0.0500,0.0000,1.0030,6.0621,null_scene_warmup,1,null_rl,6.0621
7,55,16.7121,4.0325,60.11,39,158559,97,0.0000,0.0000,0.712424,1.0030,1,0.0000,0.0000,1.0030,0.0500,0.0500,1.0529,6.0621,null_scene_warmup,1,null_rl,6.0621
7,56,16.7189,3.9977,60.08,39,162759,97,0.0000,0.0000,0.712424,1.0529,1,0.0000,0.0000,1.0030,0.0500,0.0000,1.0529,6.0621,null_scene_warmup,1,null_rl,6.0621
7,57,16.6377,2.8856,60.09,39,142535,87,0.0000,0.0000,0.712424,1.0529,1,0.0000,0.0000,1.0030,0.0500,0.0000,1.0529,6.0621,null_scene_warmup,1,null_rl,6.0621
7,58,16.4829,2.8744,59.93,39,142533,86,0.0000,0.0000,0.712424,1.0529,1,0.0000,0.0000,1.0030,0.0500,0.0000,1.0529,6.0621,null_scene_warmup,1,null_rl,6.0621
7,59,16.6208,4.0847,59.95,39,144349,87,0.0000,0.0000,0.712424,1.0529,1,0.0000,0.0000,1.0030,0.0500,0.0000,1.0529,6.0621,null_scene_warmup,1,null_rl,6.0621
7,60,16.6247,2.9030,59.89,39,142187,86,0.0000,0.0000,0.712424,1.0529,1,0.0000,0.0000,1.0030,0.0500,0.0000,1.0529,6.0621,null_scene_warmup,1,null_rl,6.0621
